"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,280,60,75,50,"ME",1,0.86,3.75,"1",2254
1,280,60,75,50,"ME",1,1.43,3.75,"1",2254
1,280,60,75,50,"ME",1,1.43,3.75,"1b",2255
2,280,60,75,50,"ME",1,1,3.75,"1b",2255
2,280,60,75,50,"ME",1,1,3.75,"2",2256
3,280,60,75,50,"ME",1,1.71,3.75,"2",2256
4,280,60,75,50,"ME",1,2.29,3.75,"2",2256
5,280,60,75,50,"ME",1,4.29,3.75,"2",2256
6,280,60,75,50,"ME",1,3.14,3.75,"2",2256
7,280,60,75,50,"ME",1,3.29,3.75,"2",2256
8,280,60,75,50,"ME",1,5.86,3.75,"2",2256
9,280,60,75,50,"ME",1,6,3.75,"2",2256
9,280,60,75,50,"ME",1,6,3.75,"3",2257
10,280,60,75,50,"ME",1,4.86,3.75,"3",2257
11,280,60,75,50,"ME",1,3.71,3.75,"3",2257
12,280,60,75,50,"ME",1,3,3.75,"3",2257
13,280,60,75,50,"ME",1,4.14,3.75,"3",2257
13,280,60,75,50,"ME",1,4.14,3.75,"2",2258
14,280,60,75,50,"ME",1,6.14,3.75,"2",2258
15,280,60,75,50,"ME",1,9.57,3.75,"2",2258
16,280,60,75,50,"ME",1,9.29,3.75,"2",2258
17,280,60,75,50,"ME",1,9.29,3.75,"2",2258
18,280,60,75,50,"ME",1,9.86,3.75,"2",2258
19,280,60,75,50,"ME",1,13.86,3.75,"2",2258
20,280,60,75,50,"ME",1,12.86,3.75,"2",2258
20,280,60,75,50,"ME",1,12.86,3.75,"3",2259
21,280,60,75,50,"ME",1,14.86,3.75,"3",2259
22,280,60,75,50,"ME",1,21.14,3.75,"3",2259
23,280,60,75,50,"ME",1,13.14,3.75,"3",2259
24,280,60,75,50,"ME",1,13.71,3.75,"3",2259
25,280,60,75,50,"ME",1,13.71,3.75,"3",2259
26,280,60,75,50,"ME",1,11.43,3.75,"3",2259
27,280,60,75,50,"ME",1,6.29,3.75,"3",2259
28,280,60,75,50,"ME",1,7.71,3.75,"3",2259
29,280,60,75,50,"ME",1,10.86,3.75,"3",2259
29,280,60,75,50,"ME",1,10.86,3.75,"2",2260
30,280,60,75,50,"ME",1,8.71,3.75,"2",2260
31,280,60,75,50,"ME",1,10.86,3.75,"2",2260
32,280,60,75,50,"ME",1,8.43,3.75,"2",2260
33,280,60,75,50,"ME",1,11.71,3.75,"2",2260
34,280,60,75,50,"ME",1,15.57,3.75,"2",2260
35,280,60,75,50,"ME",1,16.57,3.75,"2",2260
36,280,60,75,50,"ME",1,20.57,3.75,"2",2260
37,280,60,75,50,"ME",1,23.43,3.75,"2",2260
38,280,60,75,50,"ME",1,23.43,3.75,"2",2260
38,280,60,75,50,"ME",1,23.43,3.75,"3",2261
39,280,60,75,50,"ME",1,19.43,3.75,"3",2261
40,280,60,75,50,"ME",1,18.29,3.75,"3",2261
41,280,60,75,50,"ME",1,26.86,3.75,"3",2261
41,280,60,75,50,"ME",1,26.86,3.75,"2",2262
42,280,60,75,50,"ME",1,18.29,3.75,"2",2262
43,280,60,75,50,"ME",1,39.43,3.75,"2",2262
44,280,60,75,50,"ME",1,47.43,3.75,"2",2262
45,280,60,75,50,"ME",1,45.71,3.75,"2",2262
46,280,60,75,50,"ME",1,57.14,3.75,"2",2262
47,280,60,75,50,"ME",1,124,3.75,"2",2262
47,280,60,75,50,"ME",1,124,3.75,"3",2263
48,280,60,75,50,"ME",1,100.57,3.75,"3",2263
49,280,60,75,50,"ME",1,64,3.75,"3",2263
50,280,60,75,50,"ME",1,50.29,3.75,"3",2263
51,280,60,75,50,"ME",1,54.86,3.75,"3",2263
52,280,60,75,50,"ME",1,40,3.75,"3",2263
0,928,60,75,50,"ME",1,0.86,3.75,"1",6837
1,928,60,75,50,"ME",1,1.43,3.75,"1",6837
1,928,60,75,50,"ME",1,1.43,3.75,"2",6838
2,928,60,75,50,"ME",1,1,3.75,"2",6838
3,928,60,75,50,"ME",1,1.57,3.75,"2",6838
4,928,60,75,50,"ME",1,4.71,3.75,"2",6838
5,928,60,75,50,"ME",1,4.71,3.75,"2",6838
6,928,60,75,50,"ME",1,7.86,3.75,"2",6838
7,928,60,75,50,"ME",1,7.43,3.75,"2",6838
7,928,60,75,50,"ME",1,7.43,3.75,"3",6839
8,928,60,75,50,"ME",1,8.29,3.75,"3",6839
9,928,60,75,50,"ME",1,8.86,3.75,"3",6839
10,928,60,75,50,"ME",1,7.71,3.75,"3",6839
11,928,60,75,50,"ME",1,7.43,3.75,"3",6839
12,928,60,75,50,"ME",1,4.29,3.75,"3",6839
13,928,60,75,50,"ME",1,6.43,3.75,"3",6839
14,928,60,75,50,"ME",1,7.57,3.75,"3",6839
14,928,60,75,50,"ME",1,7.57,3.75,"2",6840
15,928,60,75,50,"ME",1,9.71,3.75,"2",6840
16,928,60,75,50,"ME",1,7,3.75,"2",6840
17,928,60,75,50,"ME",1,12.57,3.75,"2",6840
18,928,60,75,50,"ME",1,12.86,3.75,"2",6840
18,928,60,75,50,"ME",1,12.86,3.75,"3",6841
19,928,60,75,50,"ME",1,10.86,3.75,"3",6841
20,928,60,75,50,"ME",1,17.14,3.75,"3",6841
21,928,60,75,50,"ME",1,16.57,3.75,"3",6841
22,928,60,75,50,"ME",1,15.43,3.75,"3",6841
23,928,60,75,50,"ME",1,13.71,3.75,"3",6841
24,928,60,75,50,"ME",1,13.71,3.75,"3",6841
24,928,60,75,50,"ME",1,13.71,3.75,"2",6842
25,928,60,75,50,"ME",1,19.43,3.75,"2",6842
25,928,60,75,50,"ME",1,19.43,3.75,"3",6843
26,928,60,75,50,"ME",1,19.43,3.75,"3",6843
27,928,60,75,50,"ME",1,13.71,3.75,"3",6843
28,928,60,75,50,"ME",1,17.71,3.75,"3",6843
28,928,60,75,50,"ME",1,17.71,3.75,"2",6844
29,928,60,75,50,"ME",1,12,3.75,"2",6844
30,928,60,75,50,"ME",1,18.86,3.75,"2",6844
31,928,60,75,50,"ME",1,17.71,3.75,"2",6844
32,928,60,75,50,"ME",1,22.29,3.75,"2",6844
33,928,60,75,50,"ME",1,26.86,3.75,"2",6844
34,928,60,75,50,"ME",1,29.71,3.75,"2",6844
34,928,60,75,50,"ME",1,29.71,3.75,"3",6845
35,928,60,75,50,"ME",1,34.86,3.75,"3",6845
36,928,60,75,50,"ME",1,34.86,3.75,"3",6845
37,928,60,75,50,"ME",1,36.57,3.75,"3",6845
38,928,60,75,50,"ME",1,20,3.75,"3",6845
39,928,60,75,50,"ME",1,18.29,3.75,"3",6845
40,928,60,75,50,"ME",1,25.71,3.75,"3",6845
40,928,60,75,50,"ME",1,25.71,3.75,"2",6846
41,928,60,75,50,"ME",1,32,3.75,"2",6846
42,928,60,75,50,"ME",1,33.71,3.75,"2",6846
43,928,60,75,50,"ME",1,34.29,3.75,"2",6846
44,928,60,75,50,"ME",1,40.57,3.75,"2",6846
45,928,60,75,50,"ME",1,37.71,3.75,"2",6846
45,928,60,75,50,"ME",1,37.71,3.75,"3",6847
46,928,60,75,50,"ME",1,22.29,3.75,"3",6847
47,928,60,75,50,"ME",1,30.29,3.75,"3",6847
48,928,60,75,50,"ME",1,26.86,3.75,"3",6847
49,928,60,75,50,"ME",1,33.14,3.75,"3",6847
49,928,60,75,50,"ME",1,33.14,3.75,"2",6848
50,928,60,75,50,"ME",1,30.29,3.75,"2",6848
51,928,60,75,50,"ME",1,14.86,3.75,"2",6848
52,928,60,75,50,"ME",1,20,3.75,"2",6848
0,1576,60,75,50,"ME",1,0.86,3.75,"1",11398
1,1576,60,75,50,"ME",1,2.29,3.75,"1",11398
1,1576,60,75,50,"ME",1,2.29,3.75,"1b",11399
2,1576,60,75,50,"ME",1,3.29,3.75,"1b",11399
2,1576,60,75,50,"ME",1,3.29,3.75,"2",11400
