"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,188,75,90,90,"ME",1,0.86,2.5,"1",1486
1,188,75,90,90,"ME",1,1.14,2.5,"1",1486
1,188,75,90,90,"ME",1,1.14,2.5,"1b",1487
2,188,75,90,90,"ME",1,0.43,2.5,"1b",1487
2,188,75,90,90,"ME",1,0.43,2.5,"2",1488
3,188,75,90,90,"ME",1,1.43,2.5,"2",1488
4,188,75,90,90,"ME",1,0.71,2.5,"2",1488
5,188,75,90,90,"ME",1,1,2.5,"2",1488
6,188,75,90,90,"ME",1,0.29,2.5,"2",1488
7,188,75,90,90,"ME",1,0.71,2.5,"2",1488
8,188,75,90,90,"ME",1,0.29,2.5,"2",1488
9,188,75,90,90,"ME",1,1.14,2.5,"2",1488
9,188,75,90,90,"ME",1,1.14,2.5,"1b",1489
10,188,75,90,90,"ME",1,1.14,2.5,"1b",1489
11,188,75,90,90,"ME",1,1.43,2.5,"1b",1489
11,188,75,90,90,"ME",1,1.43,2.5,"2",1490
12,188,75,90,90,"ME",1,0.29,2.5,"2",1490
13,188,75,90,90,"ME",1,0.29,2.5,"2",1490
14,188,75,90,90,"ME",1,0.14,2.5,"2",1490
14,188,75,90,90,"ME",1,0.14,2.5,"1b",1491
15,188,75,90,90,"ME",1,0.57,2.5,"1b",1491
16,188,75,90,90,"ME",1,0.14,2.5,"1b",1491
17,188,75,90,90,"ME",1,0.57,2.5,"1b",1491
18,188,75,90,90,"ME",1,0.57,2.5,"1b",1491
19,188,75,90,90,"ME",1,0.57,2.5,"1b",1491
20,188,75,90,90,"ME",1,0.71,2.5,"1b",1491
21,188,75,90,90,"ME",1,0.43,2.5,"1b",1491
22,188,75,90,90,"ME",1,0.43,2.5,"1b",1491
23,188,75,90,90,"ME",1,0.29,2.5,"1b",1491
24,188,75,90,90,"ME",1,0.29,2.5,"1b",1491
24,188,75,90,90,"ME",1,0.29,2.5,"1",1492
25,188,75,90,90,"ME",1,0.43,2.5,"1",1492
26,188,75,90,90,"ME",1,0.14,2.5,"1",1492
27,188,75,90,90,"ME",1,0.86,2.5,"1",1492
28,188,75,90,90,"ME",1,0.57,2.5,"1",1492
29,188,75,90,90,"ME",1,0.71,2.5,"1",1492
30,188,75,90,90,"ME",1,1.43,2.5,"1",1492
31,188,75,90,90,"ME",1,1.57,2.5,"1",1492
31,188,75,90,90,"ME",1,1.57,2.5,"1b",1493
32,188,75,90,90,"ME",1,0.86,2.5,"1b",1493
33,188,75,90,90,"ME",1,1,2.5,"1b",1493
34,188,75,90,90,"ME",1,0.57,2.5,"1b",1493
35,188,75,90,90,"ME",1,0.43,2.5,"1b",1493
