"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,233,75,75,90,"ME",1,0.86,3.125,"1",1899
1,233,75,75,90,"ME",1,1.43,3.125,"1",1899
1,233,75,75,90,"ME",1,1.43,3.125,"1b",1900
2,233,75,75,90,"ME",1,1.14,3.125,"1b",1900
2,233,75,75,90,"ME",1,1.14,3.125,"2",1901
3,233,75,75,90,"ME",1,1.71,3.125,"2",1901
4,233,75,75,90,"ME",1,1.43,3.125,"2",1901
5,233,75,75,90,"ME",1,1.57,3.125,"2",1901
6,233,75,75,90,"ME",1,1.71,3.125,"2",1901
7,233,75,75,90,"ME",1,2.29,3.125,"2",1901
8,233,75,75,90,"ME",1,1.43,3.125,"2",1901
9,233,75,75,90,"ME",1,1.86,3.125,"2",1901
10,233,75,75,90,"ME",1,0.86,3.125,"2",1901
11,233,75,75,90,"ME",1,1,3.125,"2",1901
12,233,75,75,90,"ME",1,0.57,3.125,"2",1901
13,233,75,75,90,"ME",1,0.71,3.125,"2",1901
13,233,75,75,90,"ME",1,0.71,3.125,"1b",1902
14,233,75,75,90,"ME",1,0.71,3.125,"1b",1902
15,233,75,75,90,"ME",1,0.57,3.125,"1b",1902
16,233,75,75,90,"ME",1,0.29,3.125,"1b",1902
17,233,75,75,90,"ME",1,0.71,3.125,"1b",1902
18,233,75,75,90,"ME",1,0.57,3.125,"1b",1902
19,233,75,75,90,"ME",1,1,3.125,"1b",1902
20,233,75,75,90,"ME",1,1.14,3.125,"1b",1902
21,233,75,75,90,"ME",1,0.43,3.125,"1b",1902
22,233,75,75,90,"ME",1,0.29,3.125,"1b",1902
22,233,75,75,90,"ME",1,0.29,3.125,"1",1903
23,233,75,75,90,"ME",1,0.43,3.125,"1",1903
23,233,75,75,90,"ME",1,0.43,3.125,"1b",1904
24,233,75,75,90,"ME",1,0,3.125,"1b",1904
25,233,75,75,90,"ME",1,0.14,3.125,"1b",1904
26,233,75,75,90,"ME",1,0.43,3.125,"1b",1904
26,233,75,75,90,"ME",1,0.43,3.125,"1",1905
27,233,75,75,90,"ME",1,1.14,3.125,"1",1905
28,233,75,75,90,"ME",1,1.43,3.125,"1",1905
28,233,75,75,90,"ME",1,1.43,3.125,"1b",1906
29,233,75,75,90,"ME",1,1.43,3.125,"1b",1906
30,233,75,75,90,"ME",1,1.43,3.125,"1b",1906
31,233,75,75,90,"ME",1,1.71,3.125,"1b",1906
32,233,75,75,90,"ME",1,1.86,3.125,"1b",1906
33,233,75,75,90,"ME",1,2.86,3.125,"1b",1906
34,233,75,75,90,"ME",1,2.71,3.125,"1b",1906
35,233,75,75,90,"ME",1,3.43,3.125,"1b",1906
36,233,75,75,90,"ME",1,2.86,3.125,"1b",1906
36,233,75,75,90,"ME",1,2.86,3.125,"2",1907
37,233,75,75,90,"ME",1,3.57,3.125,"2",1907
38,233,75,75,90,"ME",1,2,3.125,"2",1907
39,233,75,75,90,"ME",1,1.86,3.125,"2",1907
39,233,75,75,90,"ME",1,1.86,3.125,"1b",1908
40,233,75,75,90,"ME",1,1.86,3.125,"1b",1908
41,233,75,75,90,"ME",1,2.29,3.125,"1b",1908
42,233,75,75,90,"ME",1,0.71,3.125,"1b",1908
43,233,75,75,90,"ME",1,2.71,3.125,"1b",1908
44,233,75,75,90,"ME",1,3,3.125,"1b",1908
45,233,75,75,90,"ME",1,4.43,3.125,"1b",1908
46,233,75,75,90,"ME",1,4,3.125,"1b",1908
47,233,75,75,90,"ME",1,5.86,3.125,"1b",1908
48,233,75,75,90,"ME",1,4.71,3.125,"1b",1908
49,233,75,75,90,"ME",1,5.29,3.125,"1b",1908
50,233,75,75,90,"ME",1,4.57,3.125,"1b",1908
51,233,75,75,90,"ME",1,5.86,3.125,"1b",1908
52,233,75,75,90,"ME",1,3.43,3.125,"1b",1908
0,881,75,75,90,"ME",1,0.86,3.125,"1",6487
1,881,75,75,90,"ME",1,1.86,3.125,"1",6487
1,881,75,75,90,"ME",1,1.86,3.125,"2",6488
2,881,75,75,90,"ME",1,1.43,3.125,"2",6488
3,881,75,75,90,"ME",1,2.29,3.125,"2",6488
4,881,75,75,90,"ME",1,2,3.125,"2",6488
5,881,75,75,90,"ME",1,2.57,3.125,"2",6488
6,881,75,75,90,"ME",1,1.86,3.125,"2",6488
7,881,75,75,90,"ME",1,1.14,3.125,"2",6488
8,881,75,75,90,"ME",1,2.14,3.125,"2",6488
9,881,75,75,90,"ME",1,2.57,3.125,"2",6488
