"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,37,60,75,50,"AE",0,0.86,2.5,"1",266
1,37,60,75,50,"AE",0,0.57,2.5,"1",266
1,37,60,75,50,"AE",0,0.57,2.5,"2",267
2,37,60,75,50,"AE",0,0.86,2.5,"2",267
3,37,60,75,50,"AE",0,0.86,2.5,"2",267
4,37,60,75,50,"AE",0,0.43,2.5,"2",267
5,37,60,75,50,"AE",0,0.57,2.5,"2",267
6,37,60,75,50,"AE",0,0.43,2.5,"2",267
7,37,60,75,50,"AE",0,0,2.5,"2",267
8,37,60,75,50,"AE",0,0.29,2.5,"2",267
9,37,60,75,50,"AE",0,0,2.5,"2",267
10,37,60,75,50,"AE",0,0.57,2.5,"2",267
11,37,60,75,50,"AE",0,0.29,2.5,"2",267
12,37,60,75,50,"AE",0,0.29,2.5,"2",267
13,37,60,75,50,"AE",0,0.14,2.5,"2",267
14,37,60,75,50,"AE",0,0.43,2.5,"2",267
15,37,60,75,50,"AE",0,0.43,2.5,"2",267
16,37,60,75,50,"AE",0,0.57,2.5,"2",267
17,37,60,75,50,"AE",0,0.86,2.5,"2",267
18,37,60,75,50,"AE",0,0.43,2.5,"2",267
19,37,60,75,50,"AE",0,0.14,2.5,"2",267
20,37,60,75,50,"AE",0,0.57,2.5,"2",267
21,37,60,75,50,"AE",0,0.29,2.5,"2",267
22,37,60,75,50,"AE",0,0.14,2.5,"2",267
23,37,60,75,50,"AE",0,0,2.5,"2",267
24,37,60,75,50,"AE",0,0,2.5,"2",267
25,37,60,75,50,"AE",0,0.14,2.5,"2",267
25,37,60,75,50,"AE",0,0.14,2.5,"1b",268
26,37,60,75,50,"AE",0,0,2.5,"1b",268
27,37,60,75,50,"AE",0,0.29,2.5,"1b",268
28,37,60,75,50,"AE",0,0.14,2.5,"1b",268
28,37,60,75,50,"AE",0,0.14,2.5,"2",269
29,37,60,75,50,"AE",0,1,2.5,"2",269
30,37,60,75,50,"AE",0,0.71,2.5,"2",269
31,37,60,75,50,"AE",0,1,2.5,"2",269
32,37,60,75,50,"AE",0,1.43,2.5,"2",269
32,37,60,75,50,"AE",0,1.43,2.5,"3",270
33,37,60,75,50,"AE",0,1.86,2.5,"3",270
34,37,60,75,50,"AE",0,3.43,2.5,"3",270
35,37,60,75,50,"AE",0,2.71,2.5,"3",270
36,37,60,75,50,"AE",0,1.43,2.5,"3",270
37,37,60,75,50,"AE",0,3,2.5,"3",270
38,37,60,75,50,"AE",0,2.71,2.5,"3",270
39,37,60,75,50,"AE",0,3.86,2.5,"3",270
40,37,60,75,50,"AE",0,2.86,2.5,"3",270
