"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,63,60,75,50,"AE",1,0.86,3.125,"1",476
1,63,60,75,50,"AE",1,1,3.125,"1",476
1,63,60,75,50,"AE",1,1,3.125,"2",477
2,63,60,75,50,"AE",1,1.43,3.125,"2",477
2,63,60,75,50,"AE",1,1.43,3.125,"3",478
3,63,60,75,50,"AE",1,1.14,3.125,"3",478
4,63,60,75,50,"AE",1,1.43,3.125,"3",478
5,63,60,75,50,"AE",1,0.57,3.125,"3",478
6,63,60,75,50,"AE",1,0.29,3.125,"3",478
6,63,60,75,50,"AE",1,0.29,3.125,"2",479
7,63,60,75,50,"AE",1,0,3.125,"2",479
8,63,60,75,50,"AE",1,0.29,3.125,"2",479
9,63,60,75,50,"AE",1,0.14,3.125,"2",479
10,63,60,75,50,"AE",1,0.14,3.125,"2",479
11,63,60,75,50,"AE",1,0,3.125,"2",479
12,63,60,75,50,"AE",1,0.14,3.125,"2",479
13,63,60,75,50,"AE",1,0,3.125,"2",479
14,63,60,75,50,"AE",1,0,3.125,"2",479
14,63,60,75,50,"AE",1,0,3.125,"1b",480
15,63,60,75,50,"AE",1,0.14,3.125,"1b",480
16,63,60,75,50,"AE",1,0.14,3.125,"1b",480
17,63,60,75,50,"AE",1,0.14,3.125,"1b",480
18,63,60,75,50,"AE",1,0.86,3.125,"1b",480
19,63,60,75,50,"AE",1,0.14,3.125,"1b",480
19,63,60,75,50,"AE",1,0.14,3.125,"2",481
20,63,60,75,50,"AE",1,1.14,3.125,"2",481
21,63,60,75,50,"AE",1,2.57,3.125,"2",481
22,63,60,75,50,"AE",1,1.57,3.125,"2",481
23,63,60,75,50,"AE",1,1.86,3.125,"2",481
24,63,60,75,50,"AE",1,2.86,3.125,"2",481
25,63,60,75,50,"AE",1,1.71,3.125,"2",481
25,63,60,75,50,"AE",1,1.71,3.125,"3",482
26,63,60,75,50,"AE",1,1.71,3.125,"3",482
27,63,60,75,50,"AE",1,1.57,3.125,"3",482
28,63,60,75,50,"AE",1,1.14,3.125,"3",482
29,63,60,75,50,"AE",1,1.71,3.125,"3",482
29,63,60,75,50,"AE",1,1.71,3.125,"2",483
30,63,60,75,50,"AE",1,2.14,3.125,"2",483
31,63,60,75,50,"AE",1,1.57,3.125,"2",483
32,63,60,75,50,"AE",1,2,3.125,"2",483
33,63,60,75,50,"AE",1,3.57,3.125,"2",483
34,63,60,75,50,"AE",1,2.71,3.125,"2",483
35,63,60,75,50,"AE",1,3.14,3.125,"2",483
36,63,60,75,50,"AE",1,2.71,3.125,"2",483
37,63,60,75,50,"AE",1,3.43,3.125,"2",483
38,63,60,75,50,"AE",1,3.43,3.125,"2",483
39,63,60,75,50,"AE",1,4.86,3.125,"2",483
40,63,60,75,50,"AE",1,4.14,3.125,"2",483
41,63,60,75,50,"AE",1,3.57,3.125,"2",483
42,63,60,75,50,"AE",1,4.43,3.125,"2",483
43,63,60,75,50,"AE",1,4.71,3.125,"2",483
44,63,60,75,50,"AE",1,3.29,3.125,"2",483
45,63,60,75,50,"AE",1,4.14,3.125,"2",483
46,63,60,75,50,"AE",1,4.29,3.125,"2",483
47,63,60,75,50,"AE",1,5.86,3.125,"2",483
48,63,60,75,50,"AE",1,9.29,3.125,"2",483
