"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,570,60,50,75,"LS",0,0.86,3.125,"1",3664
1,570,60,50,75,"LS",0,1.57,3.125,"1",3664
2,570,60,50,75,"LS",0,2.71,3.125,"1",3664
3,570,60,50,75,"LS",0,3,3.125,"1",3664
4,570,60,50,75,"LS",0,4.57,3.125,"1",3664
5,570,60,50,75,"LS",0,6,3.125,"1",3664
6,570,60,50,75,"LS",0,9.14,3.125,"1",3664
7,570,60,50,75,"LS",0,11.43,3.125,"1",3664
8,570,60,50,75,"LS",0,11.86,3.125,"1",3664
9,570,60,50,75,"LS",0,21,3.125,"1",3664
10,570,60,50,75,"LS",0,26.29,3.125,"1",3664
11,570,60,50,75,"LS",0,34.29,3.125,"1",3664
12,570,60,50,75,"LS",0,66.86,3.125,"1",3664
13,570,60,50,75,"LS",0,113.14,3.125,"1",3664
14,570,60,50,75,"LS",0,102.86,3.125,"1",3664
14,570,60,50,75,"LS",0,102.86,3.125,"1b",3665
15,570,60,50,75,"LS",0,153.14,3.125,"1b",3665
16,570,60,50,75,"LS",0,176,3.125,"1b",3665
17,570,60,50,75,"LS",0,242.29,3.125,"1b",3665
18,570,60,50,75,"LS",0,466.29,3.125,"1b",3665
19,570,60,50,75,"LS",0,749.71,3.125,"1b",3665
19,570,60,50,75,"LS",0,749.71,3.125,"3",3666
20,570,60,50,75,"LS",0,484.57,3.125,"3",3666
20,570,60,50,75,"LS",0,484.57,3.125,"4",3667
21,570,60,50,75,"LS",0,484.57,3.125,"4",3667
22,570,60,50,75,"LS",0,256,3.125,"4",3667
23,570,60,50,75,"LS",0,155.43,3.125,"4",3667
24,570,60,50,75,"LS",0,77.71,3.125,"4",3667
25,570,60,50,75,"LS",0,52.57,3.125,"4",3667
26,570,60,50,75,"LS",0,73.14,3.125,"4",3667
26,570,60,50,75,"LS",0,73.14,3.125,"3",3668
27,570,60,50,75,"LS",0,64,3.125,"3",3668
28,570,60,50,75,"LS",0,84.57,3.125,"3",3668
29,570,60,50,75,"LS",0,57.14,3.125,"3",3668
29,570,60,50,75,"LS",0,57.14,3.125,"2",3669
30,570,60,50,75,"LS",0,45.71,3.125,"2",3669
31,570,60,50,75,"LS",0,26.29,3.125,"2",3669
32,570,60,50,75,"LS",0,29.71,3.125,"2",3669
32,570,60,50,75,"LS",0,29.71,3.125,"1b",3670
33,570,60,50,75,"LS",0,44,3.125,"1b",3670
34,570,60,50,75,"LS",0,39.43,3.125,"1b",3670
35,570,60,50,75,"LS",0,41.14,3.125,"1b",3670
35,570,60,50,75,"LS",0,41.14,3.125,"1",3671
36,570,60,50,75,"LS",0,52,3.125,"1",3671
37,570,60,50,75,"LS",0,52,3.125,"1",3671
38,570,60,50,75,"LS",0,58.86,3.125,"1",3671
39,570,60,50,75,"LS",0,51.43,3.125,"1",3671
40,570,60,50,75,"LS",0,82.29,3.125,"1",3671
41,570,60,50,75,"LS",0,146.29,3.125,"1",3671
41,570,60,50,75,"LS",0,146.29,3.125,"1b",3672
42,570,60,50,75,"LS",0,141.71,3.125,"1b",3672
43,570,60,50,75,"LS",0,125.71,3.125,"1b",3672
44,570,60,50,75,"LS",0,169.14,3.125,"1b",3672
45,570,60,50,75,"LS",0,134.86,3.125,"1b",3672
46,570,60,50,75,"LS",0,123.43,3.125,"1b",3672
47,570,60,50,75,"LS",0,102.86,3.125,"1b",3672
48,570,60,50,75,"LS",0,112,3.125,"1b",3672
49,570,60,50,75,"LS",0,64,3.125,"1b",3672
50,570,60,50,75,"LS",0,70.86,3.125,"1b",3672
51,570,60,50,75,"LS",0,68.57,3.125,"1b",3672
52,570,60,50,75,"LS",0,70.86,3.125,"1b",3672
52,570,60,50,75,"LS",0,70.86,3.125,"1",3673
0,1219,60,50,75,"LS",0,0.86,3.125,"1",8290
1,1219,60,50,75,"LS",0,1.43,3.125,"1",8290
2,1219,60,50,75,"LS",0,4.14,3.125,"1",8290
3,1219,60,50,75,"LS",0,2.71,3.125,"1",8290
4,1219,60,50,75,"LS",0,6,3.125,"1",8290
5,1219,60,50,75,"LS",0,8.43,3.125,"1",8290
6,1219,60,50,75,"LS",0,13.57,3.125,"1",8290
7,1219,60,50,75,"LS",0,15.29,3.125,"1",8290
8,1219,60,50,75,"LS",0,19.43,3.125,"1",8290
9,1219,60,50,75,"LS",0,21.14,3.125,"1",8290
10,1219,60,50,75,"LS",0,35.43,3.125,"1",8290
11,1219,60,50,75,"LS",0,52,3.125,"1",8290
12,1219,60,50,75,"LS",0,94.29,3.125,"1",8290
13,1219,60,50,75,"LS",0,153.14,3.125,"1",8290
13,1219,60,50,75,"LS",0,153.14,3.125,"1b",8291
14,1219,60,50,75,"LS",0,203.43,3.125,"1b",8291
15,1219,60,50,75,"LS",0,221.71,3.125,"1b",8291
16,1219,60,50,75,"LS",0,493.71,3.125,"1b",8291
17,1219,60,50,75,"LS",0,603.43,3.125,"1b",8291
17,1219,60,50,75,"LS",0,603.43,3.125,"3",8292
18,1219,60,50,75,"LS",0,429.71,3.125,"3",8292
19,1219,60,50,75,"LS",0,576,3.125,"3",8292
20,1219,60,50,75,"LS",0,676.57,3.125,"3",8292
21,1219,60,50,75,"LS",0,758.86,3.125,"3",8292
21,1219,60,50,75,"LS",0,758.86,3.125,"4",8293
22,1219,60,50,75,"LS",0,576,3.125,"4",8293
23,1219,60,50,75,"LS",0,219.43,3.125,"4",8293
24,1219,60,50,75,"LS",0,164.57,3.125,"4",8293
25,1219,60,50,75,"LS",0,64,3.125,"4",8293
26,1219,60,50,75,"LS",0,34.29,3.125,"4",8293
27,1219,60,50,75,"LS",0,36.57,3.125,"4",8293
27,1219,60,50,75,"LS",0,36.57,3.125,"3",8294
28,1219,60,50,75,"LS",0,18.86,3.125,"3",8294
29,1219,60,50,75,"LS",0,18.86,3.125,"3",8294
30,1219,60,50,75,"LS",0,13.71,3.125,"3",8294
30,1219,60,50,75,"LS",0,13.71,3.125,"2",8295
31,1219,60,50,75,"LS",0,14.29,3.125,"2",8295
32,1219,60,50,75,"LS",0,14.29,3.125,"2",8295
33,1219,60,50,75,"LS",0,19.43,3.125,"2",8295
33,1219,60,50,75,"LS",0,19.43,3.125,"1b",8296
34,1219,60,50,75,"LS",0,16.57,3.125,"1b",8296
35,1219,60,50,75,"LS",0,21.14,3.125,"1b",8296
36,1219,60,50,75,"LS",0,30.29,3.125,"1b",8296
36,1219,60,50,75,"LS",0,30.29,3.125,"1",8297
37,1219,60,50,75,"LS",0,29.71,3.125,"1",8297
38,1219,60,50,75,"LS",0,36,3.125,"1",8297
39,1219,60,50,75,"LS",0,55.43,3.125,"1",8297
40,1219,60,50,75,"LS",0,50.86,3.125,"1",8297
41,1219,60,50,75,"LS",0,52,3.125,"1",8297
42,1219,60,50,75,"LS",0,41.71,3.125,"1",8297
43,1219,60,50,75,"LS",0,44.57,3.125,"1",8297
44,1219,60,50,75,"LS",0,54.29,3.125,"1",8297
45,1219,60,50,75,"LS",0,49.14,3.125,"1",8297
46,1219,60,50,75,"LS",0,53.14,3.125,"1",8297
47,1219,60,50,75,"LS",0,48,3.125,"1",8297
48,1219,60,50,75,"LS",0,49.71,3.125,"1",8297
49,1219,60,50,75,"LS",0,62.86,3.125,"1",8297
50,1219,60,50,75,"LS",0,47.43,3.125,"1",8297
51,1219,60,50,75,"LS",0,46.29,3.125,"1",8297
52,1219,60,50,75,"LS",0,57.14,3.125,"1",8297
0,1867,60,50,75,"LS",0,0.86,3.125,"1",12766
1,1867,60,50,75,"LS",0,1.29,3.125,"1",12766
2,1867,60,50,75,"LS",0,1.86,3.125,"1",12766
3,1867,60,50,75,"LS",0,1.57,3.125,"1",12766
4,1867,60,50,75,"LS",0,2.57,3.125,"1",12766
5,1867,60,50,75,"LS",0,3.86,3.125,"1",12766
6,1867,60,50,75,"LS",0,3.71,3.125,"1",12766
7,1867,60,50,75,"LS",0,6.43,3.125,"1",12766
8,1867,60,50,75,"LS",0,9.29,3.125,"1",12766
9,1867,60,50,75,"LS",0,13,3.125,"1",12766
10,1867,60,50,75,"LS",0,17.57,3.125,"1",12766
11,1867,60,50,75,"LS",0,31.43,3.125,"1",12766
12,1867,60,50,75,"LS",0,30.86,3.125,"1",12766
13,1867,60,50,75,"LS",0,50.86,3.125,"1",12766
14,1867,60,50,75,"LS",0,70.29,3.125,"1",12766
15,1867,60,50,75,"LS",0,134.86,3.125,"1",12766
16,1867,60,50,75,"LS",0,189.71,3.125,"1",12766
16,1867,60,50,75,"LS",0,189.71,3.125,"1b",12767
17,1867,60,50,75,"LS",0,217.14,3.125,"1b",12767
18,1867,60,50,75,"LS",0,313.14,3.125,"1b",12767
19,1867,60,50,75,"LS",0,411.43,3.125,"1b",12767
19,1867,60,50,75,"LS",0,411.43,3.125,"3",12768
20,1867,60,50,75,"LS",0,374.86,3.125,"3",12768
21,1867,60,50,75,"LS",0,411.43,3.125,"3",12768
22,1867,60,50,75,"LS",0,347.43,3.125,"3",12768
23,1867,60,50,75,"LS",0,182.86,3.125,"3",12768
24,1867,60,50,75,"LS",0,210.29,3.125,"3",12768
25,1867,60,50,75,"LS",0,320,3.125,"3",12768
26,1867,60,50,75,"LS",0,329.14,3.125,"3",12768
27,1867,60,50,75,"LS",0,155.43,3.125,"3",12768
28,1867,60,50,75,"LS",0,100.57,3.125,"3",12768
29,1867,60,50,75,"LS",0,75.43,3.125,"3",12768
30,1867,60,50,75,"LS",0,75.43,3.125,"3",12768
31,1867,60,50,75,"LS",0,80,3.125,"3",12768
31,1867,60,50,75,"LS",0,80,3.125,"2",12769
32,1867,60,50,75,"LS",0,84.57,3.125,"2",12769
33,1867,60,50,75,"LS",0,109.71,3.125,"2",12769
34,1867,60,50,75,"LS",0,93.71,3.125,"2",12769
35,1867,60,50,75,"LS",0,100.57,3.125,"2",12769
35,1867,60,50,75,"LS",0,100.57,3.125,"1b",12770
36,1867,60,50,75,"LS",0,148.57,3.125,"1b",12770
37,1867,60,50,75,"LS",0,150.86,3.125,"1b",12770
38,1867,60,50,75,"LS",0,116.57,3.125,"1b",12770
39,1867,60,50,75,"LS",0,70.86,3.125,"1b",12770
40,1867,60,50,75,"LS",0,70.86,3.125,"1b",12770
41,1867,60,50,75,"LS",0,61.71,3.125,"1b",12770
42,1867,60,50,75,"LS",0,38.86,3.125,"1b",12770
43,1867,60,50,75,"LS",0,93.71,3.125,"1b",12770
44,1867,60,50,75,"LS",0,82.29,3.125,"1b",12770
45,1867,60,50,75,"LS",0,123.43,3.125,"1b",12770
46,1867,60,50,75,"LS",0,130.29,3.125,"1b",12770
47,1867,60,50,75,"LS",0,125.71,3.125,"1b",12770
48,1867,60,50,75,"LS",0,125.71,3.125,"1b",12770
49,1867,60,50,75,"LS",0,162.29,3.125,"1b",12770
50,1867,60,50,75,"LS",0,150.86,3.125,"1b",12770
51,1867,60,50,75,"LS",0,123.43,3.125,"1b",12770
52,1867,60,50,75,"LS",0,130.29,3.125,"1b",12770
0,2515,60,50,75,"LS",0,0.86,3.125,"1",17021
1,2515,60,50,75,"LS",0,2.71,3.125,"1",17021
2,2515,60,50,75,"LS",0,3.71,3.125,"1",17021
3,2515,60,50,75,"LS",0,4.14,3.125,"1",17021
4,2515,60,50,75,"LS",0,7.14,3.125,"1",17021
5,2515,60,50,75,"LS",0,5.86,3.125,"1",17021
6,2515,60,50,75,"LS",0,8.86,3.125,"1",17021
7,2515,60,50,75,"LS",0,11.14,3.125,"1",17021
8,2515,60,50,75,"LS",0,19.14,3.125,"1",17021
9,2515,60,50,75,"LS",0,30.86,3.125,"1",17021
10,2515,60,50,75,"LS",0,38.29,3.125,"1",17021
11,2515,60,50,75,"LS",0,69.71,3.125,"1",17021
12,2515,60,50,75,"LS",0,89.14,3.125,"1",17021
13,2515,60,50,75,"LS",0,148.57,3.125,"1",17021
13,2515,60,50,75,"LS",0,148.57,3.125,"1b",17022
14,2515,60,50,75,"LS",0,164.57,3.125,"1b",17022
15,2515,60,50,75,"LS",0,278.86,3.125,"1b",17022
16,2515,60,50,75,"LS",0,329.14,3.125,"1b",17022
17,2515,60,50,75,"LS",0,356.57,3.125,"1b",17022
17,2515,60,50,75,"LS",0,356.57,3.125,"3",17023
18,2515,60,50,75,"LS",0,420.57,3.125,"3",17023
19,2515,60,50,75,"LS",0,356.57,3.125,"3",17023
20,2515,60,50,75,"LS",0,466.29,3.125,"3",17023
21,2515,60,50,75,"LS",0,448,3.125,"3",17023
22,2515,60,50,75,"LS",0,420.57,3.125,"3",17023
23,2515,60,50,75,"LS",0,585.14,3.125,"3",17023
24,2515,60,50,75,"LS",0,530.29,3.125,"3",17023
25,2515,60,50,75,"LS",0,512,3.125,"3",17023
26,2515,60,50,75,"LS",0,420.57,3.125,"3",17023
27,2515,60,50,75,"LS",0,310.86,3.125,"3",17023
28,2515,60,50,75,"LS",0,274.29,3.125,"3",17023
29,2515,60,50,75,"LS",0,274.29,3.125,"3",17023
30,2515,60,50,75,"LS",0,274.29,3.125,"3",17023
31,2515,60,50,75,"LS",0,146.29,3.125,"3",17023
32,2515,60,50,75,"LS",0,164.57,3.125,"3",17023
33,2515,60,50,75,"LS",0,102.86,3.125,"3",17023
34,2515,60,50,75,"LS",0,105.14,3.125,"3",17023
35,2515,60,50,75,"LS",0,114.29,3.125,"3",17023
36,2515,60,50,75,"LS",0,80,3.125,"3",17023
36,2515,60,50,75,"LS",0,80,3.125,"2",17024
37,2515,60,50,75,"LS",0,91.43,3.125,"2",17024
38,2515,60,50,75,"LS",0,114.29,3.125,"2",17024
39,2515,60,50,75,"LS",0,107.43,3.125,"2",17024
40,2515,60,50,75,"LS",0,109.71,3.125,"2",17024
41,2515,60,50,75,"LS",0,114.29,3.125,"2",17024
42,2515,60,50,75,"LS",0,121.14,3.125,"2",17024
42,2515,60,50,75,"LS",0,121.14,3.125,"1b",17025
43,2515,60,50,75,"LS",0,112,3.125,"1b",17025
44,2515,60,50,75,"LS",0,112,3.125,"1b",17025
45,2515,60,50,75,"LS",0,134.86,3.125,"1b",17025
46,2515,60,50,75,"LS",0,137.14,3.125,"1b",17025
47,2515,60,50,75,"LS",0,153.14,3.125,"1b",17025
48,2515,60,50,75,"LS",0,121.14,3.125,"1b",17025
49,2515,60,50,75,"LS",0,137.14,3.125,"1b",17025
50,2515,60,50,75,"LS",0,166.86,3.125,"1b",17025
51,2515,60,50,75,"LS",0,169.14,3.125,"1b",17025
52,2515,60,50,75,"LS",0,157.71,3.125,"1b",17025
0,3163,60,50,75,"LS",0,0.86,3.125,"1",21684
1,3163,60,50,75,"LS",0,0.29,3.125,"1",21684
2,3163,60,50,75,"LS",0,1.71,3.125,"1",21684
3,3163,60,50,75,"LS",0,2.29,3.125,"1",21684
4,3163,60,50,75,"LS",0,2.71,3.125,"1",21684
5,3163,60,50,75,"LS",0,5.14,3.125,"1",21684
6,3163,60,50,75,"LS",0,5.86,3.125,"1",21684
7,3163,60,50,75,"LS",0,5,3.125,"1",21684
8,3163,60,50,75,"LS",0,7.43,3.125,"1",21684
9,3163,60,50,75,"LS",0,11.86,3.125,"1",21684
10,3163,60,50,75,"LS",0,12,3.125,"1",21684
11,3163,60,50,75,"LS",0,14.86,3.125,"1",21684
12,3163,60,50,75,"LS",0,23.43,3.125,"1",21684
13,3163,60,50,75,"LS",0,21.71,3.125,"1",21684
14,3163,60,50,75,"LS",0,28.57,3.125,"1",21684
15,3163,60,50,75,"LS",0,35.43,3.125,"1",21684
16,3163,60,50,75,"LS",0,33.71,3.125,"1",21684
17,3163,60,50,75,"LS",0,56,3.125,"1",21684
18,3163,60,50,75,"LS",0,73.71,3.125,"1",21684
19,3163,60,50,75,"LS",0,150.86,3.125,"1",21684
19,3163,60,50,75,"LS",0,150.86,3.125,"1b",21685
20,3163,60,50,75,"LS",0,189.71,3.125,"1b",21685
21,3163,60,50,75,"LS",0,210.29,3.125,"1b",21685
22,3163,60,50,75,"LS",0,484.57,3.125,"1b",21685
23,3163,60,50,75,"LS",0,338.29,3.125,"1b",21685
23,3163,60,50,75,"LS",0,338.29,3.125,"3",21686
24,3163,60,50,75,"LS",0,393.14,3.125,"3",21686
25,3163,60,50,75,"LS",0,320,3.125,"3",21686
26,3163,60,50,75,"LS",0,265.14,3.125,"3",21686
27,3163,60,50,75,"LS",0,210.29,3.125,"3",21686
28,3163,60,50,75,"LS",0,219.43,3.125,"3",21686
29,3163,60,50,75,"LS",0,283.43,3.125,"3",21686
30,3163,60,50,75,"LS",0,256,3.125,"3",21686
31,3163,60,50,75,"LS",0,310.86,3.125,"3",21686
32,3163,60,50,75,"LS",0,210.29,3.125,"3",21686
33,3163,60,50,75,"LS",0,256,3.125,"3",21686
34,3163,60,50,75,"LS",0,182.86,3.125,"3",21686
35,3163,60,50,75,"LS",0,73.14,3.125,"3",21686
36,3163,60,50,75,"LS",0,52.57,3.125,"3",21686
37,3163,60,50,75,"LS",0,52.57,3.125,"3",21686
37,3163,60,50,75,"LS",0,52.57,3.125,"2",21687
38,3163,60,50,75,"LS",0,61.71,3.125,"2",21687
39,3163,60,50,75,"LS",0,29.71,3.125,"2",21687
40,3163,60,50,75,"LS",0,29.14,3.125,"2",21687
40,3163,60,50,75,"LS",0,29.14,3.125,"1b",21688
41,3163,60,50,75,"LS",0,37.71,3.125,"1b",21688
42,3163,60,50,75,"LS",0,41.71,3.125,"1b",21688
43,3163,60,50,75,"LS",0,35.43,3.125,"1b",21688
43,3163,60,50,75,"LS",0,35.43,3.125,"1",21689
44,3163,60,50,75,"LS",0,47.43,3.125,"1",21689
45,3163,60,50,75,"LS",0,42.29,3.125,"1",21689
46,3163,60,50,75,"LS",0,53.71,3.125,"1",21689
47,3163,60,50,75,"LS",0,46.86,3.125,"1",21689
48,3163,60,50,75,"LS",0,47.43,3.125,"1",21689
49,3163,60,50,75,"LS",0,41.14,3.125,"1",21689
50,3163,60,50,75,"LS",0,57.14,3.125,"1",21689
51,3163,60,50,75,"LS",0,45.14,3.125,"1",21689
52,3163,60,50,75,"LS",0,45.14,3.125,"1",21689
0,3811,60,50,75,"LS",0,0.86,3.125,"1",25606
1,3811,60,50,75,"LS",0,2.29,3.125,"1",25606
2,3811,60,50,75,"LS",0,2.71,3.125,"1",25606
3,3811,60,50,75,"LS",0,2.43,3.125,"1",25606
4,3811,60,50,75,"LS",0,3,3.125,"1",25606
5,3811,60,50,75,"LS",0,4,3.125,"1",25606
6,3811,60,50,75,"LS",0,6.29,3.125,"1",25606
7,3811,60,50,75,"LS",0,9.14,3.125,"1",25606
8,3811,60,50,75,"LS",0,9.29,3.125,"1",25606
9,3811,60,50,75,"LS",0,14,3.125,"1",25606
10,3811,60,50,75,"LS",0,17.71,3.125,"1",25606
11,3811,60,50,75,"LS",0,21.71,3.125,"1",25606
12,3811,60,50,75,"LS",0,37.71,3.125,"1",25606
13,3811,60,50,75,"LS",0,52.57,3.125,"1",25606
14,3811,60,50,75,"LS",0,84,3.125,"1",25606
15,3811,60,50,75,"LS",0,134.86,3.125,"1",25606
16,3811,60,50,75,"LS",0,251.43,3.125,"1",25606
16,3811,60,50,75,"LS",0,251.43,3.125,"1b",25607
17,3811,60,50,75,"LS",0,457.14,3.125,"1b",25607
18,3811,60,50,75,"LS",0,530.29,3.125,"1b",25607
18,3811,60,50,75,"LS",0,530.29,3.125,"3",25608
19,3811,60,50,75,"LS",0,548.57,3.125,"3",25608
20,3811,60,50,75,"LS",0,448,3.125,"3",25608
21,3811,60,50,75,"LS",0,585.14,3.125,"3",25608
22,3811,60,50,75,"LS",0,621.71,3.125,"3",25608
22,3811,60,50,75,"LS",0,621.71,3.125,"4",25609
23,3811,60,50,75,"LS",0,265.14,3.125,"4",25609
24,3811,60,50,75,"LS",0,210.29,3.125,"4",25609
25,3811,60,50,75,"LS",0,219.43,3.125,"4",25609
26,3811,60,50,75,"LS",0,116.57,3.125,"4",25609
27,3811,60,50,75,"LS",0,48,3.125,"4",25609
28,3811,60,50,75,"LS",0,43.43,3.125,"4",25609
28,3811,60,50,75,"LS",0,43.43,3.125,"3",25610
29,3811,60,50,75,"LS",0,33.71,3.125,"3",25610
30,3811,60,50,75,"LS",0,20.57,3.125,"3",25610
31,3811,60,50,75,"LS",0,22.29,3.125,"3",25610
31,3811,60,50,75,"LS",0,22.29,3.125,"2",25611
32,3811,60,50,75,"LS",0,28.57,3.125,"2",25611
33,3811,60,50,75,"LS",0,24,3.125,"2",25611
34,3811,60,50,75,"LS",0,23.43,3.125,"2",25611
34,3811,60,50,75,"LS",0,23.43,3.125,"1b",25612
35,3811,60,50,75,"LS",0,20.57,3.125,"1b",25612
36,3811,60,50,75,"LS",0,28.57,3.125,"1b",25612
37,3811,60,50,75,"LS",0,38.29,3.125,"1b",25612
37,3811,60,50,75,"LS",0,38.29,3.125,"1",25613
38,3811,60,50,75,"LS",0,38.86,3.125,"1",25613
39,3811,60,50,75,"LS",0,35.43,3.125,"1",25613
40,3811,60,50,75,"LS",0,47.43,3.125,"1",25613
41,3811,60,50,75,"LS",0,44.57,3.125,"1",25613
42,3811,60,50,75,"LS",0,42.86,3.125,"1",25613
43,3811,60,50,75,"LS",0,53.71,3.125,"1",25613
44,3811,60,50,75,"LS",0,65.14,3.125,"1",25613
45,3811,60,50,75,"LS",0,89.14,3.125,"1",25613
46,3811,60,50,75,"LS",0,112,3.125,"1",25613
47,3811,60,50,75,"LS",0,112,3.125,"1",25613
47,3811,60,50,75,"LS",0,112,3.125,"1b",25614
48,3811,60,50,75,"LS",0,114.29,3.125,"1b",25614
49,3811,60,50,75,"LS",0,150.86,3.125,"1b",25614
50,3811,60,50,75,"LS",0,150.86,3.125,"1b",25614
