"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,329,75,50,75,"TS",1,0.86,2.5,"1",2668
1,329,75,50,75,"TS",1,1.29,2.5,"1",2668
2,329,75,50,75,"TS",1,0.71,2.5,"1",2668
3,329,75,50,75,"TS",1,0.86,2.5,"1",2668
4,329,75,50,75,"TS",1,0.43,2.5,"1",2668
5,329,75,50,75,"TS",1,1,2.5,"1",2668
6,329,75,50,75,"TS",1,0.86,2.5,"1",2668
7,329,75,50,75,"TS",1,0.86,2.5,"1",2668
8,329,75,50,75,"TS",1,0.86,2.5,"1",2668
9,329,75,50,75,"TS",1,1.43,2.5,"1",2668
10,329,75,50,75,"TS",1,2.29,2.5,"1",2668
11,329,75,50,75,"TS",1,1.14,2.5,"1",2668
12,329,75,50,75,"TS",1,2.29,2.5,"1",2668
13,329,75,50,75,"TS",1,3.14,2.5,"1",2668
14,329,75,50,75,"TS",1,3.57,2.5,"1",2668
15,329,75,50,75,"TS",1,3.57,2.5,"1",2668
16,329,75,50,75,"TS",1,4.43,2.5,"1",2668
17,329,75,50,75,"TS",1,3.71,2.5,"1",2668
18,329,75,50,75,"TS",1,5.43,2.5,"1",2668
19,329,75,50,75,"TS",1,5.29,2.5,"1",2668
20,329,75,50,75,"TS",1,5.43,2.5,"1",2668
21,329,75,50,75,"TS",1,4.57,2.5,"1",2668
22,329,75,50,75,"TS",1,5.29,2.5,"1",2668
23,329,75,50,75,"TS",1,5.14,2.5,"1",2668
24,329,75,50,75,"TS",1,3.71,2.5,"1",2668
25,329,75,50,75,"TS",1,6.43,2.5,"1",2668
26,329,75,50,75,"TS",1,5.43,2.5,"1",2668
27,329,75,50,75,"TS",1,5,2.5,"1",2668
28,329,75,50,75,"TS",1,5,2.5,"1",2668
29,329,75,50,75,"TS",1,4.57,2.5,"1",2668
30,329,75,50,75,"TS",1,4.14,2.5,"1",2668
31,329,75,50,75,"TS",1,6.14,2.5,"1",2668
32,329,75,50,75,"TS",1,5.43,2.5,"1",2668
33,329,75,50,75,"TS",1,5.86,2.5,"1",2668
34,329,75,50,75,"TS",1,6.57,2.5,"1",2668
35,329,75,50,75,"TS",1,5.57,2.5,"1",2668
36,329,75,50,75,"TS",1,6.29,2.5,"1",2668
37,329,75,50,75,"TS",1,5.86,2.5,"1",2668
38,329,75,50,75,"TS",1,6.14,2.5,"1",2668
39,329,75,50,75,"TS",1,6,2.5,"1",2668
40,329,75,50,75,"TS",1,4.71,2.5,"1",2668
41,329,75,50,75,"TS",1,5.43,2.5,"1",2668
42,329,75,50,75,"TS",1,5.71,2.5,"1",2668
43,329,75,50,75,"TS",1,5.14,2.5,"1",2668
44,329,75,50,75,"TS",1,4.14,2.5,"1",2668
45,329,75,50,75,"TS",1,4.43,2.5,"1",2668
46,329,75,50,75,"TS",1,3.71,2.5,"1",2668
47,329,75,50,75,"TS",1,3.86,2.5,"1",2668
48,329,75,50,75,"TS",1,4.86,2.5,"1",2668
49,329,75,50,75,"TS",1,5.14,2.5,"1",2668
50,329,75,50,75,"TS",1,3.14,2.5,"1",2668
51,329,75,50,75,"TS",1,3.71,2.5,"1",2668
52,329,75,50,75,"TS",1,4.57,2.5,"1",2668
0,977,75,50,75,"TS",1,0.86,2.5,"1",7245
1,977,75,50,75,"TS",1,1.14,2.5,"1",7245
2,977,75,50,75,"TS",1,1.29,2.5,"1",7245
3,977,75,50,75,"TS",1,1.57,2.5,"1",7245
4,977,75,50,75,"TS",1,1.71,2.5,"1",7245
5,977,75,50,75,"TS",1,1.86,2.5,"1",7245
6,977,75,50,75,"TS",1,1.57,2.5,"1",7245
7,977,75,50,75,"TS",1,2.29,2.5,"1",7245
8,977,75,50,75,"TS",1,2.57,2.5,"1",7245
