"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,433,75,50,50,"TS",1,0.86,3.75,"1",2991
1,433,75,50,50,"TS",1,1.57,3.75,"1",2991
2,433,75,50,50,"TS",1,2.71,3.75,"1",2991
3,433,75,50,50,"TS",1,3.14,3.75,"1",2991
4,433,75,50,50,"TS",1,5.57,3.75,"1",2991
5,433,75,50,50,"TS",1,7.43,3.75,"1",2991
6,433,75,50,50,"TS",1,8.86,3.75,"1",2991
7,433,75,50,50,"TS",1,16.43,3.75,"1",2991
8,433,75,50,50,"TS",1,25.57,3.75,"1",2991
9,433,75,50,50,"TS",1,39.43,3.75,"1",2991
9,433,75,50,50,"TS",1,39.43,3.75,"1b",2992
10,433,75,50,50,"TS",1,48,3.75,"1b",2992
11,433,75,50,50,"TS",1,61.14,3.75,"1b",2992
12,433,75,50,50,"TS",1,107.43,3.75,"1b",2992
12,433,75,50,50,"TS",1,107.43,3.75,"3",2993
13,433,75,50,50,"TS",1,98.29,3.75,"3",2993
14,433,75,50,50,"TS",1,114.29,3.75,"3",2993
15,433,75,50,50,"TS",1,157.71,3.75,"3",2993
16,433,75,50,50,"TS",1,130.29,3.75,"3",2993
17,433,75,50,50,"TS",1,125.71,3.75,"3",2993
18,433,75,50,50,"TS",1,96,3.75,"3",2993
19,433,75,50,50,"TS",1,91.43,3.75,"3",2993
20,433,75,50,50,"TS",1,59.43,3.75,"3",2993
21,433,75,50,50,"TS",1,41.14,3.75,"3",2993
22,433,75,50,50,"TS",1,23.43,3.75,"3",2993
23,433,75,50,50,"TS",1,29.71,3.75,"3",2993
24,433,75,50,50,"TS",1,42.86,3.75,"3",2993
24,433,75,50,50,"TS",1,42.86,3.75,"2",2994
25,433,75,50,50,"TS",1,45.14,3.75,"2",2994
26,433,75,50,50,"TS",1,40.57,3.75,"2",2994
27,433,75,50,50,"TS",1,46.86,3.75,"2",2994
27,433,75,50,50,"TS",1,46.86,3.75,"1b",2995
28,433,75,50,50,"TS",1,62.29,3.75,"1b",2995
29,433,75,50,50,"TS",1,104,3.75,"1b",2995
30,433,75,50,50,"TS",1,192,3.75,"1b",2995
31,433,75,50,50,"TS",1,244.57,3.75,"1b",2995
32,433,75,50,50,"TS",1,416,3.75,"1b",2995
33,433,75,50,50,"TS",1,493.71,3.75,"1b",2995
33,433,75,50,50,"TS",1,493.71,3.75,"3",2996
34,433,75,50,50,"TS",1,539.43,3.75,"3",2996
35,433,75,50,50,"TS",1,320,3.75,"3",2996
35,433,75,50,50,"TS",1,320,3.75,"4",2997
36,433,75,50,50,"TS",1,237.71,3.75,"4",2997
37,433,75,50,50,"TS",1,164.57,3.75,"4",2997
38,433,75,50,50,"TS",1,73.14,3.75,"4",2997
39,433,75,50,50,"TS",1,68.57,3.75,"4",2997
40,433,75,50,50,"TS",1,50.29,3.75,"4",2997
40,433,75,50,50,"TS",1,50.29,3.75,"3",2998
41,433,75,50,50,"TS",1,22.29,3.75,"3",2998
42,433,75,50,50,"TS",1,14.29,3.75,"3",2998
43,433,75,50,50,"TS",1,16,3.75,"3",2998
43,433,75,50,50,"TS",1,16,3.75,"2",2999
44,433,75,50,50,"TS",1,24,3.75,"2",2999
45,433,75,50,50,"TS",1,36,3.75,"2",2999
46,433,75,50,50,"TS",1,38.86,3.75,"2",2999
46,433,75,50,50,"TS",1,38.86,3.75,"1b",3000
47,433,75,50,50,"TS",1,45.71,3.75,"1b",3000
48,433,75,50,50,"TS",1,42.86,3.75,"1b",3000
49,433,75,50,50,"TS",1,58.86,3.75,"1b",3000
49,433,75,50,50,"TS",1,58.86,3.75,"1",3001
50,433,75,50,50,"TS",1,59.43,3.75,"1",3001
51,433,75,50,50,"TS",1,91.43,3.75,"1",3001
52,433,75,50,50,"TS",1,89.14,3.75,"1",3001
0,1081,75,50,50,"TS",1,0.86,3.75,"1",7584
1,1081,75,50,50,"TS",1,1.14,3.75,"1",7584
2,1081,75,50,50,"TS",1,2.43,3.75,"1",7584
3,1081,75,50,50,"TS",1,3.86,3.75,"1",7584
4,1081,75,50,50,"TS",1,7.14,3.75,"1",7584
5,1081,75,50,50,"TS",1,13.29,3.75,"1",7584
6,1081,75,50,50,"TS",1,22.86,3.75,"1",7584
7,1081,75,50,50,"TS",1,31.43,3.75,"1",7584
7,1081,75,50,50,"TS",1,31.43,3.75,"1b",7585
8,1081,75,50,50,"TS",1,66.86,3.75,"1b",7585
9,1081,75,50,50,"TS",1,133.14,3.75,"1b",7585
10,1081,75,50,50,"TS",1,169.14,3.75,"1b",7585
10,1081,75,50,50,"TS",1,169.14,3.75,"4",7586
11,1081,75,50,50,"TS",1,100.57,3.75,"4",7586
12,1081,75,50,50,"TS",1,82.29,3.75,"4",7586
13,1081,75,50,50,"TS",1,25.14,3.75,"4",7586
14,1081,75,50,50,"TS",1,30.29,3.75,"4",7586
15,1081,75,50,50,"TS",1,18.29,3.75,"4",7586
15,1081,75,50,50,"TS",1,18.29,3.75,"3",7587
16,1081,75,50,50,"TS",1,29.71,3.75,"3",7587
17,1081,75,50,50,"TS",1,30.29,3.75,"3",7587
17,1081,75,50,50,"TS",1,30.29,3.75,"2",7588
18,1081,75,50,50,"TS",1,40.57,3.75,"2",7588
19,1081,75,50,50,"TS",1,53.71,3.75,"2",7588
20,1081,75,50,50,"TS",1,76,3.75,"2",7588
21,1081,75,50,50,"TS",1,130.29,3.75,"2",7588
22,1081,75,50,50,"TS",1,114.29,3.75,"2",7588
22,1081,75,50,50,"TS",1,114.29,3.75,"3",7589
23,1081,75,50,50,"TS",1,89.14,3.75,"3",7589
24,1081,75,50,50,"TS",1,77.71,3.75,"3",7589
25,1081,75,50,50,"TS",1,73.14,3.75,"3",7589
26,1081,75,50,50,"TS",1,68.57,3.75,"3",7589
27,1081,75,50,50,"TS",1,66.29,3.75,"3",7589
28,1081,75,50,50,"TS",1,61.71,3.75,"3",7589
28,1081,75,50,50,"TS",1,61.71,3.75,"2",7590
29,1081,75,50,50,"TS",1,70.86,3.75,"2",7590
30,1081,75,50,50,"TS",1,66.29,3.75,"2",7590
31,1081,75,50,50,"TS",1,112,3.75,"2",7590
31,1081,75,50,50,"TS",1,112,3.75,"1b",7591
32,1081,75,50,50,"TS",1,153.14,3.75,"1b",7591
33,1081,75,50,50,"TS",1,176,3.75,"1b",7591
34,1081,75,50,50,"TS",1,205.71,3.75,"1b",7591
35,1081,75,50,50,"TS",1,320,3.75,"1b",7591
36,1081,75,50,50,"TS",1,365.71,3.75,"1b",7591
36,1081,75,50,50,"TS",1,365.71,3.75,"3",7592
37,1081,75,50,50,"TS",1,365.71,3.75,"3",7592
38,1081,75,50,50,"TS",1,292.57,3.75,"3",7592
39,1081,75,50,50,"TS",1,292.57,3.75,"3",7592
40,1081,75,50,50,"TS",1,192,3.75,"3",7592
41,1081,75,50,50,"TS",1,112,3.75,"3",7592
42,1081,75,50,50,"TS",1,68.57,3.75,"3",7592
42,1081,75,50,50,"TS",1,68.57,3.75,"2",7593
43,1081,75,50,50,"TS",1,98.29,3.75,"2",7593
44,1081,75,50,50,"TS",1,107.43,3.75,"2",7593
45,1081,75,50,50,"TS",1,153.14,3.75,"2",7593
45,1081,75,50,50,"TS",1,153.14,3.75,"1b",7594
46,1081,75,50,50,"TS",1,164.57,3.75,"1b",7594
47,1081,75,50,50,"TS",1,189.71,3.75,"1b",7594
48,1081,75,50,50,"TS",1,244.57,3.75,"1b",7594
49,1081,75,50,50,"TS",1,384,3.75,"1b",7594
50,1081,75,50,50,"TS",1,502.86,3.75,"1b",7594
51,1081,75,50,50,"TS",1,777.14,3.75,"1b",7594
52,1081,75,50,50,"TS",1,905.14,3.75,"1b",7594
52,1081,75,50,50,"TS",1,905.14,3.75,"3",7595
0,1730,75,50,50,"TS",1,0.86,3.75,"1",12116
1,1730,75,50,50,"TS",1,2.29,3.75,"1",12116
2,1730,75,50,50,"TS",1,5.71,3.75,"1",12116
3,1730,75,50,50,"TS",1,8.86,3.75,"1",12116
4,1730,75,50,50,"TS",1,12.57,3.75,"1",12116
