"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,333,60,75,50,"TS",1,0.86,2.5,"1",2668
1,333,60,75,50,"TS",1,1.29,2.5,"1",2668
2,333,60,75,50,"TS",1,0.71,2.5,"1",2668
3,333,60,75,50,"TS",1,0.86,2.5,"1",2668
4,333,60,75,50,"TS",1,0.43,2.5,"1",2668
5,333,60,75,50,"TS",1,1,2.5,"1",2668
6,333,60,75,50,"TS",1,0.86,2.5,"1",2668
7,333,60,75,50,"TS",1,0.86,2.5,"1",2668
8,333,60,75,50,"TS",1,0.86,2.5,"1",2668
9,333,60,75,50,"TS",1,1.43,2.5,"1",2668
10,333,60,75,50,"TS",1,2.14,2.5,"1",2668
11,333,60,75,50,"TS",1,2.29,2.5,"1",2668
12,333,60,75,50,"TS",1,3,2.5,"1",2668
13,333,60,75,50,"TS",1,3.71,2.5,"1",2668
14,333,60,75,50,"TS",1,2.86,2.5,"1",2668
15,333,60,75,50,"TS",1,2,2.5,"1",2668
16,333,60,75,50,"TS",1,2.57,2.5,"1",2668
17,333,60,75,50,"TS",1,3,2.5,"1",2668
18,333,60,75,50,"TS",1,2.57,2.5,"1",2668
19,333,60,75,50,"TS",1,1.14,2.5,"1",2668
20,333,60,75,50,"TS",1,2.14,2.5,"1",2668
21,333,60,75,50,"TS",1,2.14,2.5,"1",2668
22,333,60,75,50,"TS",1,1.43,2.5,"1",2668
23,333,60,75,50,"TS",1,2.29,2.5,"1",2668
24,333,60,75,50,"TS",1,2.43,2.5,"1",2668
25,333,60,75,50,"TS",1,2.71,2.5,"1",2668
26,333,60,75,50,"TS",1,2,2.5,"1",2668
27,333,60,75,50,"TS",1,2.43,2.5,"1",2668
28,333,60,75,50,"TS",1,3,2.5,"1",2668
29,333,60,75,50,"TS",1,2.57,2.5,"1",2668
30,333,60,75,50,"TS",1,2.29,2.5,"1",2668
31,333,60,75,50,"TS",1,4,2.5,"1",2668
32,333,60,75,50,"TS",1,2.14,2.5,"1",2668
33,333,60,75,50,"TS",1,6.14,2.5,"1",2668
34,333,60,75,50,"TS",1,5.71,2.5,"1",2668
35,333,60,75,50,"TS",1,4.29,2.5,"1",2668
36,333,60,75,50,"TS",1,4.43,2.5,"1",2668
37,333,60,75,50,"TS",1,5.71,2.5,"1",2668
38,333,60,75,50,"TS",1,6.57,2.5,"1",2668
39,333,60,75,50,"TS",1,6.71,2.5,"1",2668
40,333,60,75,50,"TS",1,6,2.5,"1",2668
41,333,60,75,50,"TS",1,4,2.5,"1",2668
42,333,60,75,50,"TS",1,6,2.5,"1",2668
43,333,60,75,50,"TS",1,6.43,2.5,"1",2668
44,333,60,75,50,"TS",1,7.14,2.5,"1",2668
45,333,60,75,50,"TS",1,8.86,2.5,"1",2668
46,333,60,75,50,"TS",1,7.57,2.5,"1",2668
47,333,60,75,50,"TS",1,9,2.5,"1",2668
48,333,60,75,50,"TS",1,10.86,2.5,"1",2668
49,333,60,75,50,"TS",1,10.43,2.5,"1",2668
50,333,60,75,50,"TS",1,10.14,2.5,"1",2668
51,333,60,75,50,"TS",1,11,2.5,"1",2668
52,333,60,75,50,"TS",1,9.43,2.5,"1",2668
0,981,60,75,50,"TS",1,0.86,2.5,"1",7245
1,981,60,75,50,"TS",1,1.14,2.5,"1",7245
2,981,60,75,50,"TS",1,1.29,2.5,"1",7245
3,981,60,75,50,"TS",1,1.57,2.5,"1",7245
4,981,60,75,50,"TS",1,1.71,2.5,"1",7245
5,981,60,75,50,"TS",1,1.86,2.5,"1",7245
6,981,60,75,50,"TS",1,1.57,2.5,"1",7245
7,981,60,75,50,"TS",1,2.14,2.5,"1",7245
8,981,60,75,50,"TS",1,3.29,2.5,"1",7245
9,981,60,75,50,"TS",1,2.14,2.5,"1",7245
10,981,60,75,50,"TS",1,2.86,2.5,"1",7245
11,981,60,75,50,"TS",1,3.86,2.5,"1",7245
12,981,60,75,50,"TS",1,2.57,2.5,"1",7245
13,981,60,75,50,"TS",1,2.86,2.5,"1",7245
14,981,60,75,50,"TS",1,2.43,2.5,"1",7245
15,981,60,75,50,"TS",1,2.57,2.5,"1",7245
16,981,60,75,50,"TS",1,3.29,2.5,"1",7245
17,981,60,75,50,"TS",1,4.86,2.5,"1",7245
18,981,60,75,50,"TS",1,4.57,2.5,"1",7245
19,981,60,75,50,"TS",1,4,2.5,"1",7245
20,981,60,75,50,"TS",1,4.43,2.5,"1",7245
21,981,60,75,50,"TS",1,4.29,2.5,"1",7245
22,981,60,75,50,"TS",1,3.57,2.5,"1",7245
23,981,60,75,50,"TS",1,6.29,2.5,"1",7245
24,981,60,75,50,"TS",1,6.29,2.5,"1",7245
25,981,60,75,50,"TS",1,6.14,2.5,"1",7245
26,981,60,75,50,"TS",1,7.43,2.5,"1",7245
27,981,60,75,50,"TS",1,5.43,2.5,"1",7245
28,981,60,75,50,"TS",1,5.43,2.5,"1",7245
29,981,60,75,50,"TS",1,6.29,2.5,"1",7245
30,981,60,75,50,"TS",1,8.14,2.5,"1",7245
31,981,60,75,50,"TS",1,7.14,2.5,"1",7245
32,981,60,75,50,"TS",1,9.57,2.5,"1",7245
33,981,60,75,50,"TS",1,9.29,2.5,"1",7245
34,981,60,75,50,"TS",1,14.14,2.5,"1",7245
35,981,60,75,50,"TS",1,10.43,2.5,"1",7245
36,981,60,75,50,"TS",1,8.29,2.5,"1",7245
37,981,60,75,50,"TS",1,9.86,2.5,"1",7245
38,981,60,75,50,"TS",1,5.43,2.5,"1",7245
39,981,60,75,50,"TS",1,7,2.5,"1",7245
40,981,60,75,50,"TS",1,4.86,2.5,"1",7245
41,981,60,75,50,"TS",1,4.71,2.5,"1",7245
42,981,60,75,50,"TS",1,4.29,2.5,"1",7245
43,981,60,75,50,"TS",1,3.43,2.5,"1",7245
44,981,60,75,50,"TS",1,6.29,2.5,"1",7245
45,981,60,75,50,"TS",1,5.86,2.5,"1",7245
46,981,60,75,50,"TS",1,5,2.5,"1",7245
47,981,60,75,50,"TS",1,5.43,2.5,"1",7245
48,981,60,75,50,"TS",1,5.57,2.5,"1",7245
49,981,60,75,50,"TS",1,3.14,2.5,"1",7245
50,981,60,75,50,"TS",1,2.86,2.5,"1",7245
51,981,60,75,50,"TS",1,1.43,2.5,"1",7245
52,981,60,75,50,"TS",1,2.29,2.5,"1",7245
0,1629,60,75,50,"TS",1,0.86,2.5,"1",11859
1,1629,60,75,50,"TS",1,1.29,2.5,"1",11859
2,1629,60,75,50,"TS",1,1.14,2.5,"1",11859
3,1629,60,75,50,"TS",1,1,2.5,"1",11859
4,1629,60,75,50,"TS",1,0.14,2.5,"1",11859
5,1629,60,75,50,"TS",1,0.29,2.5,"1",11859
6,1629,60,75,50,"TS",1,0.71,2.5,"1",11859
7,1629,60,75,50,"TS",1,0.43,2.5,"1",11859
8,1629,60,75,50,"TS",1,0.43,2.5,"1",11859
9,1629,60,75,50,"TS",1,0.43,2.5,"1",11859
10,1629,60,75,50,"TS",1,0.43,2.5,"1",11859
11,1629,60,75,50,"TS",1,0.29,2.5,"1",11859
12,1629,60,75,50,"TS",1,0.86,2.5,"1",11859
13,1629,60,75,50,"TS",1,0.57,2.5,"1",11859
14,1629,60,75,50,"TS",1,0.14,2.5,"1",11859
15,1629,60,75,50,"TS",1,0,2.5,"1",11859
16,1629,60,75,50,"TS",1,0.14,2.5,"1",11859
17,1629,60,75,50,"TS",1,0,2.5,"1",11859
18,1629,60,75,50,"TS",1,0,2.5,"1",11859
19,1629,60,75,50,"TS",1,0.14,2.5,"1",11859
20,1629,60,75,50,"TS",1,0.14,2.5,"1",11859
21,1629,60,75,50,"TS",1,0.14,2.5,"1",11859
22,1629,60,75,50,"TS",1,0,2.5,"1",11859
23,1629,60,75,50,"TS",1,0,2.5,"1",11859
24,1629,60,75,50,"TS",1,0,2.5,"1",11859
25,1629,60,75,50,"TS",1,0,2.5,"1",11859
26,1629,60,75,50,"TS",1,0,2.5,"1",11859
27,1629,60,75,50,"TS",1,0,2.5,"1",11859
28,1629,60,75,50,"TS",1,0,2.5,"1",11859
29,1629,60,75,50,"TS",1,0,2.5,"1",11859
30,1629,60,75,50,"TS",1,0,2.5,"1",11859
31,1629,60,75,50,"TS",1,0,2.5,"1",11859
32,1629,60,75,50,"TS",1,0.29,2.5,"1",11859
33,1629,60,75,50,"TS",1,0.86,2.5,"1",11859
34,1629,60,75,50,"TS",1,0.43,2.5,"1",11859
35,1629,60,75,50,"TS",1,0.57,2.5,"1",11859
36,1629,60,75,50,"TS",1,0.86,2.5,"1",11859
37,1629,60,75,50,"TS",1,0.29,2.5,"1",11859
38,1629,60,75,50,"TS",1,0,2.5,"1",11859
