"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,521,75,50,90,"LS",0,0.86,2.5,"1",3491
1,521,75,50,90,"LS",0,1.29,2.5,"1",3491
2,521,75,50,90,"LS",0,0.71,2.5,"1",3491
3,521,75,50,90,"LS",0,0.86,2.5,"1",3491
4,521,75,50,90,"LS",0,0.43,2.5,"1",3491
5,521,75,50,90,"LS",0,1,2.5,"1",3491
6,521,75,50,90,"LS",0,0.86,2.5,"1",3491
7,521,75,50,90,"LS",0,0.86,2.5,"1",3491
8,521,75,50,90,"LS",0,0.86,2.5,"1",3491
9,521,75,50,90,"LS",0,1.43,2.5,"1",3491
10,521,75,50,90,"LS",0,2.29,2.5,"1",3491
11,521,75,50,90,"LS",0,1.14,2.5,"1",3491
12,521,75,50,90,"LS",0,2.29,2.5,"1",3491
13,521,75,50,90,"LS",0,3.14,2.5,"1",3491
14,521,75,50,90,"LS",0,3.57,2.5,"1",3491
15,521,75,50,90,"LS",0,3.57,2.5,"1",3491
16,521,75,50,90,"LS",0,4.43,2.5,"1",3491
17,521,75,50,90,"LS",0,3.29,2.5,"1",3491
18,521,75,50,90,"LS",0,3.57,2.5,"1",3491
19,521,75,50,90,"LS",0,5.57,2.5,"1",3491
20,521,75,50,90,"LS",0,6.29,2.5,"1",3491
21,521,75,50,90,"LS",0,5.43,2.5,"1",3491
22,521,75,50,90,"LS",0,5.43,2.5,"1",3491
23,521,75,50,90,"LS",0,4.71,2.5,"1",3491
24,521,75,50,90,"LS",0,4.14,2.5,"1",3491
25,521,75,50,90,"LS",0,5,2.5,"1",3491
26,521,75,50,90,"LS",0,6.57,2.5,"1",3491
27,521,75,50,90,"LS",0,4,2.5,"1",3491
28,521,75,50,90,"LS",0,4.29,2.5,"1",3491
29,521,75,50,90,"LS",0,5.14,2.5,"1",3491
30,521,75,50,90,"LS",0,5.86,2.5,"1",3491
31,521,75,50,90,"LS",0,6.43,2.5,"1",3491
32,521,75,50,90,"LS",0,5.14,2.5,"1",3491
33,521,75,50,90,"LS",0,5.86,2.5,"1",3491
34,521,75,50,90,"LS",0,3.86,2.5,"1",3491
35,521,75,50,90,"LS",0,3.29,2.5,"1",3491
36,521,75,50,90,"LS",0,2.14,2.5,"1",3491
37,521,75,50,90,"LS",0,2.86,2.5,"1",3491
38,521,75,50,90,"LS",0,4.14,2.5,"1",3491
39,521,75,50,90,"LS",0,1.57,2.5,"1",3491
40,521,75,50,90,"LS",0,3,2.5,"1",3491
41,521,75,50,90,"LS",0,2.29,2.5,"1",3491
42,521,75,50,90,"LS",0,2.86,2.5,"1",3491
43,521,75,50,90,"LS",0,3.57,2.5,"1",3491
44,521,75,50,90,"LS",0,2.29,2.5,"1",3491
45,521,75,50,90,"LS",0,2.29,2.5,"1",3491
46,521,75,50,90,"LS",0,1.86,2.5,"1",3491
47,521,75,50,90,"LS",0,3,2.5,"1",3491
48,521,75,50,90,"LS",0,3.86,2.5,"1",3491
49,521,75,50,90,"LS",0,3.29,2.5,"1",3491
50,521,75,50,90,"LS",0,2.57,2.5,"1",3491
51,521,75,50,90,"LS",0,2,2.5,"1",3491
52,521,75,50,90,"LS",0,2.29,2.5,"1",3491
0,1169,75,50,90,"LS",0,0.86,2.5,"1",8091
1,1169,75,50,90,"LS",0,1.14,2.5,"1",8091
2,1169,75,50,90,"LS",0,1.29,2.5,"1",8091
3,1169,75,50,90,"LS",0,1.57,2.5,"1",8091
4,1169,75,50,90,"LS",0,1.71,2.5,"1",8091
5,1169,75,50,90,"LS",0,1.86,2.5,"1",8091
6,1169,75,50,90,"LS",0,1.57,2.5,"1",8091
7,1169,75,50,90,"LS",0,2.29,2.5,"1",8091
8,1169,75,50,90,"LS",0,2.57,2.5,"1",8091
9,1169,75,50,90,"LS",0,2.14,2.5,"1",8091
10,1169,75,50,90,"LS",0,2,2.5,"1",8091
11,1169,75,50,90,"LS",0,1.43,2.5,"1",8091
12,1169,75,50,90,"LS",0,1.57,2.5,"1",8091
13,1169,75,50,90,"LS",0,1.71,2.5,"1",8091
14,1169,75,50,90,"LS",0,1.43,2.5,"1",8091
15,1169,75,50,90,"LS",0,1.14,2.5,"1",8091
16,1169,75,50,90,"LS",0,1.86,2.5,"1",8091
17,1169,75,50,90,"LS",0,3.14,2.5,"1",8091
18,1169,75,50,90,"LS",0,4.43,2.5,"1",8091
19,1169,75,50,90,"LS",0,6,2.5,"1",8091
20,1169,75,50,90,"LS",0,5.14,2.5,"1",8091
21,1169,75,50,90,"LS",0,5.57,2.5,"1",8091
22,1169,75,50,90,"LS",0,4.57,2.5,"1",8091
23,1169,75,50,90,"LS",0,5.14,2.5,"1",8091
24,1169,75,50,90,"LS",0,6.86,2.5,"1",8091
