"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,211,60,90,75,"ME",0,0.86,2.5,"1",1725
1,211,60,90,75,"ME",0,1.14,2.5,"1",1725
1,211,60,90,75,"ME",0,1.14,2.5,"1b",1726
2,211,60,90,75,"ME",0,0.43,2.5,"1b",1726
2,211,60,90,75,"ME",0,0.43,2.5,"2",1727
3,211,60,90,75,"ME",0,1.43,2.5,"2",1727
4,211,60,90,75,"ME",0,0.71,2.5,"2",1727
5,211,60,90,75,"ME",0,1,2.5,"2",1727
6,211,60,90,75,"ME",0,0.29,2.5,"2",1727
7,211,60,90,75,"ME",0,0.71,2.5,"2",1727
8,211,60,90,75,"ME",0,0.29,2.5,"2",1727
9,211,60,90,75,"ME",0,0.43,2.5,"2",1727
9,211,60,90,75,"ME",0,0.43,2.5,"1b",1728
10,211,60,90,75,"ME",0,0.29,2.5,"1b",1728
11,211,60,90,75,"ME",0,0.71,2.5,"1b",1728
12,211,60,90,75,"ME",0,1,2.5,"1b",1728
12,211,60,90,75,"ME",0,1,2.5,"2",1729
13,211,60,90,75,"ME",0,0.43,2.5,"2",1729
14,211,60,90,75,"ME",0,0.57,2.5,"2",1729
15,211,60,90,75,"ME",0,0.43,2.5,"2",1729
16,211,60,90,75,"ME",0,0,2.5,"2",1729
16,211,60,90,75,"ME",0,0,2.5,"1b",1730
17,211,60,90,75,"ME",0,0.86,2.5,"1b",1730
18,211,60,90,75,"ME",0,1.14,2.5,"1b",1730
19,211,60,90,75,"ME",0,0.71,2.5,"1b",1730
20,211,60,90,75,"ME",0,0.86,2.5,"1b",1730
20,211,60,90,75,"ME",0,0.86,2.5,"2",1731
21,211,60,90,75,"ME",0,0.43,2.5,"2",1731
22,211,60,90,75,"ME",0,0,2.5,"2",1731
23,211,60,90,75,"ME",0,0.14,2.5,"2",1731
23,211,60,90,75,"ME",0,0.14,2.5,"1b",1732
24,211,60,90,75,"ME",0,0,2.5,"1b",1732
25,211,60,90,75,"ME",0,0.14,2.5,"1b",1732
26,211,60,90,75,"ME",0,0.14,2.5,"1b",1732
26,211,60,90,75,"ME",0,0.14,2.5,"1",1733
27,211,60,90,75,"ME",0,0.57,2.5,"1",1733
27,211,60,90,75,"ME",0,0.57,2.5,"1b",1734
28,211,60,90,75,"ME",0,0.43,2.5,"1b",1734
29,211,60,90,75,"ME",0,0.71,2.5,"1b",1734
30,211,60,90,75,"ME",0,0.71,2.5,"1b",1734
31,211,60,90,75,"ME",0,0.43,2.5,"1b",1734
32,211,60,90,75,"ME",0,0.57,2.5,"1b",1734
33,211,60,90,75,"ME",0,1.14,2.5,"1b",1734
34,211,60,90,75,"ME",0,1.14,2.5,"1b",1734
34,211,60,90,75,"ME",0,1.14,2.5,"2",1735
35,211,60,90,75,"ME",0,1,2.5,"2",1735
36,211,60,90,75,"ME",0,2,2.5,"2",1735
37,211,60,90,75,"ME",0,1.86,2.5,"2",1735
38,211,60,90,75,"ME",0,2.43,2.5,"2",1735
