"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,114,90,50,75,"AE",1,0.86,3.75,"1",933
1,114,90,50,75,"AE",1,0.86,3.75,"1",933
1,114,90,50,75,"AE",1,0.86,3.75,"2",934
2,114,90,50,75,"AE",1,0.57,3.75,"2",934
2,114,90,50,75,"AE",1,0.57,3.75,"3",935
3,114,90,50,75,"AE",1,1.57,3.75,"3",935
4,114,90,50,75,"AE",1,2.57,3.75,"3",935
5,114,90,50,75,"AE",1,2.57,3.75,"3",935
6,114,90,50,75,"AE",1,1.71,3.75,"3",935
7,114,90,50,75,"AE",1,1.14,3.75,"3",935
8,114,90,50,75,"AE",1,1.29,3.75,"3",935
9,114,90,50,75,"AE",1,1.14,3.75,"3",935
9,114,90,50,75,"AE",1,1.14,3.75,"2",936
10,114,90,50,75,"AE",1,2.57,3.75,"2",936
10,114,90,50,75,"AE",1,2.57,3.75,"3",937
11,114,90,50,75,"AE",1,2.57,3.75,"3",937
12,114,90,50,75,"AE",1,1.71,3.75,"3",937
13,114,90,50,75,"AE",1,1.29,3.75,"3",937
14,114,90,50,75,"AE",1,1.86,3.75,"3",937
14,114,90,50,75,"AE",1,1.86,3.75,"2",938
15,114,90,50,75,"AE",1,3.57,3.75,"2",938
16,114,90,50,75,"AE",1,4.57,3.75,"2",938
16,114,90,50,75,"AE",1,4.57,3.75,"3",939
17,114,90,50,75,"AE",1,3.71,3.75,"3",939
18,114,90,50,75,"AE",1,4,3.75,"3",939
19,114,90,50,75,"AE",1,3.43,3.75,"3",939
20,114,90,50,75,"AE",1,4.43,3.75,"3",939
21,114,90,50,75,"AE",1,3.29,3.75,"3",939
22,114,90,50,75,"AE",1,2,3.75,"3",939
23,114,90,50,75,"AE",1,1.14,3.75,"3",939
24,114,90,50,75,"AE",1,1.29,3.75,"3",939
24,114,90,50,75,"AE",1,1.29,3.75,"2",940
25,114,90,50,75,"AE",1,1,3.75,"2",940
26,114,90,50,75,"AE",1,1.29,3.75,"2",940
27,114,90,50,75,"AE",1,2.29,3.75,"2",940
28,114,90,50,75,"AE",1,2.43,3.75,"2",940
29,114,90,50,75,"AE",1,3.86,3.75,"2",940
30,114,90,50,75,"AE",1,4.86,3.75,"2",940
31,114,90,50,75,"AE",1,3.71,3.75,"2",940
32,114,90,50,75,"AE",1,3.14,3.75,"2",940
33,114,90,50,75,"AE",1,3.14,3.75,"2",940
34,114,90,50,75,"AE",1,3.29,3.75,"2",940
35,114,90,50,75,"AE",1,2.71,3.75,"2",940
36,114,90,50,75,"AE",1,3,3.75,"2",940
37,114,90,50,75,"AE",1,3.86,3.75,"2",940
38,114,90,50,75,"AE",1,2.71,3.75,"2",940
39,114,90,50,75,"AE",1,2.57,3.75,"2",940
40,114,90,50,75,"AE",1,4.14,3.75,"2",940
41,114,90,50,75,"AE",1,3.14,3.75,"2",940
42,114,90,50,75,"AE",1,3.86,3.75,"2",940
43,114,90,50,75,"AE",1,4.29,3.75,"2",940
44,114,90,50,75,"AE",1,4.86,3.75,"2",940
45,114,90,50,75,"AE",1,6.43,3.75,"2",940
46,114,90,50,75,"AE",1,4.57,3.75,"2",940
47,114,90,50,75,"AE",1,3.71,3.75,"2",940
48,114,90,50,75,"AE",1,5.29,3.75,"2",940
49,114,90,50,75,"AE",1,5.71,3.75,"2",940
50,114,90,50,75,"AE",1,4.29,3.75,"2",940
51,114,90,50,75,"AE",1,4.29,3.75,"2",940
52,114,90,50,75,"AE",1,2.86,3.75,"2",940
0,762,90,50,75,"AE",1,0.86,3.75,"1",5500
1,762,90,50,75,"AE",1,1.71,3.75,"1",5500
1,762,90,50,75,"AE",1,1.71,3.75,"2",5501
2,762,90,50,75,"AE",1,0.71,3.75,"2",5501
2,762,90,50,75,"AE",1,0.71,3.75,"3",5502
3,762,90,50,75,"AE",1,0.43,3.75,"3",5502
4,762,90,50,75,"AE",1,0.86,3.75,"3",5502
5,762,90,50,75,"AE",1,1,3.75,"3",5502
5,762,90,50,75,"AE",1,1,3.75,"2",5503
6,762,90,50,75,"AE",1,0.57,3.75,"2",5503
7,762,90,50,75,"AE",1,1.86,3.75,"2",5503
8,762,90,50,75,"AE",1,1.71,3.75,"2",5503
8,762,90,50,75,"AE",1,1.71,3.75,"3",5504
9,762,90,50,75,"AE",1,2.14,3.75,"3",5504
10,762,90,50,75,"AE",1,1.71,3.75,"3",5504
11,762,90,50,75,"AE",1,2.14,3.75,"3",5504
12,762,90,50,75,"AE",1,2,3.75,"3",5504
13,762,90,50,75,"AE",1,2,3.75,"3",5504
14,762,90,50,75,"AE",1,2.57,3.75,"3",5504
15,762,90,50,75,"AE",1,2,3.75,"3",5504
15,762,90,50,75,"AE",1,2,3.75,"2",5505
16,762,90,50,75,"AE",1,2.14,3.75,"2",5505
17,762,90,50,75,"AE",1,2.29,3.75,"2",5505
18,762,90,50,75,"AE",1,2.71,3.75,"2",5505
19,762,90,50,75,"AE",1,3.43,3.75,"2",5505
20,762,90,50,75,"AE",1,4.14,3.75,"2",5505
21,762,90,50,75,"AE",1,3.29,3.75,"2",5505
21,762,90,50,75,"AE",1,3.29,3.75,"3",5506
22,762,90,50,75,"AE",1,2.71,3.75,"3",5506
23,762,90,50,75,"AE",1,1.29,3.75,"3",5506
24,762,90,50,75,"AE",1,1.86,3.75,"3",5506
25,762,90,50,75,"AE",1,2.43,3.75,"3",5506
25,762,90,50,75,"AE",1,2.43,3.75,"2",5507
26,762,90,50,75,"AE",1,3.14,3.75,"2",5507
27,762,90,50,75,"AE",1,3.43,3.75,"2",5507
28,762,90,50,75,"AE",1,2.29,3.75,"2",5507
29,762,90,50,75,"AE",1,2.43,3.75,"2",5507
30,762,90,50,75,"AE",1,2.43,3.75,"2",5507
31,762,90,50,75,"AE",1,0.86,3.75,"2",5507
32,762,90,50,75,"AE",1,1.43,3.75,"2",5507
33,762,90,50,75,"AE",1,0.86,3.75,"2",5507
34,762,90,50,75,"AE",1,0.71,3.75,"2",5507
35,762,90,50,75,"AE",1,0.86,3.75,"2",5507
36,762,90,50,75,"AE",1,0.29,3.75,"2",5507
