"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,395,75,75,90,"TS",1,0.86,3.125,"1",2772
1,395,75,75,90,"TS",1,1.57,3.125,"1",2772
2,395,75,75,90,"TS",1,2.71,3.125,"1",2772
3,395,75,75,90,"TS",1,3,3.125,"1",2772
4,395,75,75,90,"TS",1,4.86,3.125,"1",2772
5,395,75,75,90,"TS",1,6.86,3.125,"1",2772
6,395,75,75,90,"TS",1,13,3.125,"1",2772
7,395,75,75,90,"TS",1,11.57,3.125,"1",2772
8,395,75,75,90,"TS",1,13.57,3.125,"1",2772
9,395,75,75,90,"TS",1,13.71,3.125,"1",2772
10,395,75,75,90,"TS",1,11.43,3.125,"1",2772
11,395,75,75,90,"TS",1,11.43,3.125,"1",2772
12,395,75,75,90,"TS",1,8.14,3.125,"1",2772
13,395,75,75,90,"TS",1,11.71,3.125,"1",2772
14,395,75,75,90,"TS",1,16,3.125,"1",2772
15,395,75,75,90,"TS",1,30.71,3.125,"1",2772
16,395,75,75,90,"TS",1,41.14,3.125,"1",2772
17,395,75,75,90,"TS",1,54.86,3.125,"1",2772
17,395,75,75,90,"TS",1,54.86,3.125,"1b",2773
18,395,75,75,90,"TS",1,79.43,3.125,"1b",2773
19,395,75,75,90,"TS",1,144,3.125,"1b",2773
20,395,75,75,90,"TS",1,201.14,3.125,"1b",2773
21,395,75,75,90,"TS",1,208,3.125,"1b",2773
21,395,75,75,90,"TS",1,208,3.125,"3",2774
22,395,75,75,90,"TS",1,169.14,3.125,"3",2774
23,395,75,75,90,"TS",1,150.86,3.125,"3",2774
24,395,75,75,90,"TS",1,125.71,3.125,"3",2774
25,395,75,75,90,"TS",1,77.71,3.125,"3",2774
26,395,75,75,90,"TS",1,84.57,3.125,"3",2774
27,395,75,75,90,"TS",1,77.71,3.125,"3",2774
28,395,75,75,90,"TS",1,57.14,3.125,"3",2774
28,395,75,75,90,"TS",1,57.14,3.125,"2",2775
29,395,75,75,90,"TS",1,68.57,3.125,"2",2775
30,395,75,75,90,"TS",1,68.57,3.125,"2",2775
31,395,75,75,90,"TS",1,66.29,3.125,"2",2775
31,395,75,75,90,"TS",1,66.29,3.125,"1b",2776
32,395,75,75,90,"TS",1,45.71,3.125,"1b",2776
33,395,75,75,90,"TS",1,26.29,3.125,"1b",2776
34,395,75,75,90,"TS",1,18.29,3.125,"1b",2776
34,395,75,75,90,"TS",1,18.29,3.125,"1",2777
35,395,75,75,90,"TS",1,14.86,3.125,"1",2777
36,395,75,75,90,"TS",1,18.86,3.125,"1",2777
37,395,75,75,90,"TS",1,16.57,3.125,"1",2777
38,395,75,75,90,"TS",1,7.43,3.125,"1",2777
39,395,75,75,90,"TS",1,3.57,3.125,"1",2777
40,395,75,75,90,"TS",1,5.71,3.125,"1",2777
41,395,75,75,90,"TS",1,4.29,3.125,"1",2777
42,395,75,75,90,"TS",1,4.43,3.125,"1",2777
43,395,75,75,90,"TS",1,5.86,3.125,"1",2777
44,395,75,75,90,"TS",1,5.43,3.125,"1",2777
45,395,75,75,90,"TS",1,5.86,3.125,"1",2777
46,395,75,75,90,"TS",1,3.29,3.125,"1",2777
47,395,75,75,90,"TS",1,5.14,3.125,"1",2777
48,395,75,75,90,"TS",1,5.14,3.125,"1",2777
49,395,75,75,90,"TS",1,5.43,3.125,"1",2777
50,395,75,75,90,"TS",1,4,3.125,"1",2777
51,395,75,75,90,"TS",1,5.71,3.125,"1",2777
52,395,75,75,90,"TS",1,3.29,3.125,"1",2777
0,1042,75,75,90,"TS",1,0.86,3.125,"1",7358
1,1042,75,75,90,"TS",1,1.43,3.125,"1",7358
2,1042,75,75,90,"TS",1,4.14,3.125,"1",7358
3,1042,75,75,90,"TS",1,2.71,3.125,"1",7358
4,1042,75,75,90,"TS",1,6,3.125,"1",7358
5,1042,75,75,90,"TS",1,8.43,3.125,"1",7358
6,1042,75,75,90,"TS",1,11.43,3.125,"1",7358
7,1042,75,75,90,"TS",1,13.71,3.125,"1",7358
8,1042,75,75,90,"TS",1,15.43,3.125,"1",7358
9,1042,75,75,90,"TS",1,19.43,3.125,"1",7358
10,1042,75,75,90,"TS",1,30.86,3.125,"1",7358
10,1042,75,75,90,"TS",1,30.86,3.125,"1b",7359
11,1042,75,75,90,"TS",1,38.86,3.125,"1b",7359
12,1042,75,75,90,"TS",1,55.43,3.125,"1b",7359
13,1042,75,75,90,"TS",1,79.43,3.125,"1b",7359
14,1042,75,75,90,"TS",1,109.71,3.125,"1b",7359
15,1042,75,75,90,"TS",1,100.57,3.125,"1b",7359
16,1042,75,75,90,"TS",1,134.86,3.125,"1b",7359
17,1042,75,75,90,"TS",1,105.14,3.125,"1b",7359
17,1042,75,75,90,"TS",1,105.14,3.125,"3",7360
18,1042,75,75,90,"TS",1,64,3.125,"3",7360
19,1042,75,75,90,"TS",1,61.71,3.125,"3",7360
20,1042,75,75,90,"TS",1,41.14,3.125,"3",7360
21,1042,75,75,90,"TS",1,22.29,3.125,"3",7360
22,1042,75,75,90,"TS",1,21.71,3.125,"3",7360
23,1042,75,75,90,"TS",1,16,3.125,"3",7360
23,1042,75,75,90,"TS",1,16,3.125,"2",7361
24,1042,75,75,90,"TS",1,26.29,3.125,"2",7361
25,1042,75,75,90,"TS",1,28.57,3.125,"2",7361
26,1042,75,75,90,"TS",1,25.14,3.125,"2",7361
26,1042,75,75,90,"TS",1,25.14,3.125,"1b",7362
27,1042,75,75,90,"TS",1,28.57,3.125,"1b",7362
28,1042,75,75,90,"TS",1,35.43,3.125,"1b",7362
28,1042,75,75,90,"TS",1,35.43,3.125,"1",7363
29,1042,75,75,90,"TS",1,46.29,3.125,"1",7363
30,1042,75,75,90,"TS",1,48,3.125,"1",7363
31,1042,75,75,90,"TS",1,42.29,3.125,"1",7363
32,1042,75,75,90,"TS",1,44,3.125,"1",7363
33,1042,75,75,90,"TS",1,30.29,3.125,"1",7363
34,1042,75,75,90,"TS",1,24.57,3.125,"1",7363
35,1042,75,75,90,"TS",1,18.86,3.125,"1",7363
36,1042,75,75,90,"TS",1,20,3.125,"1",7363
37,1042,75,75,90,"TS",1,18.29,3.125,"1",7363
38,1042,75,75,90,"TS",1,12,3.125,"1",7363
39,1042,75,75,90,"TS",1,4,3.125,"1",7363
40,1042,75,75,90,"TS",1,4,3.125,"1",7363
