"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,487,60,50,50,"LS",1,0.86,2.5,"1",3491
1,487,60,50,50,"LS",1,1.29,2.5,"1",3491
2,487,60,50,50,"LS",1,0.71,2.5,"1",3491
3,487,60,50,50,"LS",1,0.86,2.5,"1",3491
4,487,60,50,50,"LS",1,0.43,2.5,"1",3491
5,487,60,50,50,"LS",1,1,2.5,"1",3491
6,487,60,50,50,"LS",1,0.86,2.5,"1",3491
7,487,60,50,50,"LS",1,0.86,2.5,"1",3491
8,487,60,50,50,"LS",1,0.86,2.5,"1",3491
9,487,60,50,50,"LS",1,1.43,2.5,"1",3491
10,487,60,50,50,"LS",1,2.29,2.5,"1",3491
11,487,60,50,50,"LS",1,1.14,2.5,"1",3491
12,487,60,50,50,"LS",1,2.29,2.5,"1",3491
13,487,60,50,50,"LS",1,2.57,2.5,"1",3491
14,487,60,50,50,"LS",1,1.43,2.5,"1",3491
15,487,60,50,50,"LS",1,2.29,2.5,"1",3491
16,487,60,50,50,"LS",1,1.43,2.5,"1",3491
17,487,60,50,50,"LS",1,1.86,2.5,"1",3491
18,487,60,50,50,"LS",1,1.57,2.5,"1",3491
19,487,60,50,50,"LS",1,2.43,2.5,"1",3491
20,487,60,50,50,"LS",1,3.29,2.5,"1",3491
21,487,60,50,50,"LS",1,4.57,2.5,"1",3491
22,487,60,50,50,"LS",1,6.29,2.5,"1",3491
23,487,60,50,50,"LS",1,5.29,2.5,"1",3491
24,487,60,50,50,"LS",1,6.43,2.5,"1",3491
25,487,60,50,50,"LS",1,7.57,2.5,"1",3491
26,487,60,50,50,"LS",1,7.43,2.5,"1",3491
27,487,60,50,50,"LS",1,8.71,2.5,"1",3491
28,487,60,50,50,"LS",1,7.57,2.5,"1",3491
29,487,60,50,50,"LS",1,8.86,2.5,"1",3491
30,487,60,50,50,"LS",1,10.14,2.5,"1",3491
31,487,60,50,50,"LS",1,7.86,2.5,"1",3491
32,487,60,50,50,"LS",1,10.29,2.5,"1",3491
33,487,60,50,50,"LS",1,11.57,2.5,"1",3491
34,487,60,50,50,"LS",1,15.43,2.5,"1",3491
35,487,60,50,50,"LS",1,11.43,2.5,"1",3491
36,487,60,50,50,"LS",1,11.43,2.5,"1",3491
37,487,60,50,50,"LS",1,6,2.5,"1",3491
38,487,60,50,50,"LS",1,7.43,2.5,"1",3491
39,487,60,50,50,"LS",1,7.14,2.5,"1",3491
40,487,60,50,50,"LS",1,8,2.5,"1",3491
41,487,60,50,50,"LS",1,9.43,2.5,"1",3491
42,487,60,50,50,"LS",1,10,2.5,"1",3491
43,487,60,50,50,"LS",1,9.86,2.5,"1",3491
44,487,60,50,50,"LS",1,8.86,2.5,"1",3491
45,487,60,50,50,"LS",1,12.57,2.5,"1",3491
46,487,60,50,50,"LS",1,12.29,2.5,"1",3491
47,487,60,50,50,"LS",1,14.57,2.5,"1",3491
48,487,60,50,50,"LS",1,20,2.5,"1",3491
49,487,60,50,50,"LS",1,16.57,2.5,"1",3491
50,487,60,50,50,"LS",1,20,2.5,"1",3491
51,487,60,50,50,"LS",1,16,2.5,"1",3491
52,487,60,50,50,"LS",1,21.71,2.5,"1",3491
0,1135,60,50,50,"LS",1,0.86,2.5,"1",8091
1,1135,60,50,50,"LS",1,1.14,2.5,"1",8091
2,1135,60,50,50,"LS",1,1.29,2.5,"1",8091
3,1135,60,50,50,"LS",1,1.57,2.5,"1",8091
4,1135,60,50,50,"LS",1,1.71,2.5,"1",8091
5,1135,60,50,50,"LS",1,1.86,2.5,"1",8091
6,1135,60,50,50,"LS",1,1.57,2.5,"1",8091
7,1135,60,50,50,"LS",1,2.57,2.5,"1",8091
8,1135,60,50,50,"LS",1,3.86,2.5,"1",8091
9,1135,60,50,50,"LS",1,3.57,2.5,"1",8091
10,1135,60,50,50,"LS",1,2.71,2.5,"1",8091
11,1135,60,50,50,"LS",1,3.43,2.5,"1",8091
12,1135,60,50,50,"LS",1,5.14,2.5,"1",8091
13,1135,60,50,50,"LS",1,6.14,2.5,"1",8091
14,1135,60,50,50,"LS",1,4.71,2.5,"1",8091
15,1135,60,50,50,"LS",1,6.43,2.5,"1",8091
16,1135,60,50,50,"LS",1,5,2.5,"1",8091
17,1135,60,50,50,"LS",1,7.14,2.5,"1",8091
18,1135,60,50,50,"LS",1,7.14,2.5,"1",8091
19,1135,60,50,50,"LS",1,6.14,2.5,"1",8091
20,1135,60,50,50,"LS",1,6.43,2.5,"1",8091
21,1135,60,50,50,"LS",1,7,2.5,"1",8091
22,1135,60,50,50,"LS",1,6.57,2.5,"1",8091
23,1135,60,50,50,"LS",1,6.86,2.5,"1",8091
24,1135,60,50,50,"LS",1,8.57,2.5,"1",8091
25,1135,60,50,50,"LS",1,11.14,2.5,"1",8091
26,1135,60,50,50,"LS",1,10.71,2.5,"1",8091
27,1135,60,50,50,"LS",1,13.29,2.5,"1",8091
28,1135,60,50,50,"LS",1,11.71,2.5,"1",8091
29,1135,60,50,50,"LS",1,14.29,2.5,"1",8091
30,1135,60,50,50,"LS",1,8.57,2.5,"1",8091
31,1135,60,50,50,"LS",1,6.43,2.5,"1",8091
32,1135,60,50,50,"LS",1,6.14,2.5,"1",8091
33,1135,60,50,50,"LS",1,5.29,2.5,"1",8091
34,1135,60,50,50,"LS",1,4.43,2.5,"1",8091
35,1135,60,50,50,"LS",1,4.29,2.5,"1",8091
36,1135,60,50,50,"LS",1,5.29,2.5,"1",8091
37,1135,60,50,50,"LS",1,6.43,2.5,"1",8091
38,1135,60,50,50,"LS",1,5.14,2.5,"1",8091
39,1135,60,50,50,"LS",1,6,2.5,"1",8091
40,1135,60,50,50,"LS",1,4.86,2.5,"1",8091
41,1135,60,50,50,"LS",1,6.14,2.5,"1",8091
42,1135,60,50,50,"LS",1,6.71,2.5,"1",8091
43,1135,60,50,50,"LS",1,4.86,2.5,"1",8091
44,1135,60,50,50,"LS",1,8.43,2.5,"1",8091
45,1135,60,50,50,"LS",1,7.43,2.5,"1",8091
46,1135,60,50,50,"LS",1,6.71,2.5,"1",8091
47,1135,60,50,50,"LS",1,5.57,2.5,"1",8091
48,1135,60,50,50,"LS",1,6.29,2.5,"1",8091
49,1135,60,50,50,"LS",1,5,2.5,"1",8091
50,1135,60,50,50,"LS",1,4.71,2.5,"1",8091
51,1135,60,50,50,"LS",1,4.57,2.5,"1",8091
52,1135,60,50,50,"LS",1,4.29,2.5,"1",8091
0,1783,60,50,50,"LS",1,0.86,2.5,"1",12609
1,1783,60,50,50,"LS",1,1.29,2.5,"1",12609
2,1783,60,50,50,"LS",1,1.14,2.5,"1",12609
3,1783,60,50,50,"LS",1,1,2.5,"1",12609
4,1783,60,50,50,"LS",1,0.14,2.5,"1",12609
5,1783,60,50,50,"LS",1,0.29,2.5,"1",12609
6,1783,60,50,50,"LS",1,0.71,2.5,"1",12609
7,1783,60,50,50,"LS",1,0.43,2.5,"1",12609
8,1783,60,50,50,"LS",1,0.57,2.5,"1",12609
9,1783,60,50,50,"LS",1,0.57,2.5,"1",12609
10,1783,60,50,50,"LS",1,1.29,2.5,"1",12609
11,1783,60,50,50,"LS",1,1.86,2.5,"1",12609
12,1783,60,50,50,"LS",1,1.57,2.5,"1",12609
13,1783,60,50,50,"LS",1,2.86,2.5,"1",12609
14,1783,60,50,50,"LS",1,4,2.5,"1",12609
15,1783,60,50,50,"LS",1,2.71,2.5,"1",12609
16,1783,60,50,50,"LS",1,3,2.5,"1",12609
17,1783,60,50,50,"LS",1,2.71,2.5,"1",12609
18,1783,60,50,50,"LS",1,2,2.5,"1",12609
19,1783,60,50,50,"LS",1,1,2.5,"1",12609
20,1783,60,50,50,"LS",1,0.86,2.5,"1",12609
21,1783,60,50,50,"LS",1,1.14,2.5,"1",12609
22,1783,60,50,50,"LS",1,1.43,2.5,"1",12609
23,1783,60,50,50,"LS",1,2.57,2.5,"1",12609
24,1783,60,50,50,"LS",1,2.71,2.5,"1",12609
25,1783,60,50,50,"LS",1,2,2.5,"1",12609
26,1783,60,50,50,"LS",1,1,2.5,"1",12609
27,1783,60,50,50,"LS",1,1.14,2.5,"1",12609
28,1783,60,50,50,"LS",1,1.29,2.5,"1",12609
29,1783,60,50,50,"LS",1,0.29,2.5,"1",12609
30,1783,60,50,50,"LS",1,1,2.5,"1",12609
31,1783,60,50,50,"LS",1,1.71,2.5,"1",12609
32,1783,60,50,50,"LS",1,2,2.5,"1",12609
33,1783,60,50,50,"LS",1,1.86,2.5,"1",12609
34,1783,60,50,50,"LS",1,2.29,2.5,"1",12609
35,1783,60,50,50,"LS",1,1,2.5,"1",12609
36,1783,60,50,50,"LS",1,1.43,2.5,"1",12609
37,1783,60,50,50,"LS",1,0.71,2.5,"1",12609
38,1783,60,50,50,"LS",1,1.14,2.5,"1",12609
39,1783,60,50,50,"LS",1,1.86,2.5,"1",12609
40,1783,60,50,50,"LS",1,2.14,2.5,"1",12609
41,1783,60,50,50,"LS",1,4,2.5,"1",12609
42,1783,60,50,50,"LS",1,5.14,2.5,"1",12609
43,1783,60,50,50,"LS",1,4.43,2.5,"1",12609
44,1783,60,50,50,"LS",1,2.29,2.5,"1",12609
45,1783,60,50,50,"LS",1,3.57,2.5,"1",12609
46,1783,60,50,50,"LS",1,3.57,2.5,"1",12609
47,1783,60,50,50,"LS",1,3.43,2.5,"1",12609
48,1783,60,50,50,"LS",1,3.71,2.5,"1",12609
49,1783,60,50,50,"LS",1,4.29,2.5,"1",12609
50,1783,60,50,50,"LS",1,4.43,2.5,"1",12609
51,1783,60,50,50,"LS",1,5.14,2.5,"1",12609
52,1783,60,50,50,"LS",1,5.57,2.5,"1",12609
0,2432,60,50,50,"LS",1,0.86,2.5,"1",16812
1,2432,60,50,50,"LS",1,2.14,2.5,"1",16812
2,2432,60,50,50,"LS",1,4,2.5,"1",16812
