"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,530,60,75,90,"LS",0,0.86,2.5,"1",3491
1,530,60,75,90,"LS",0,1.29,2.5,"1",3491
2,530,60,75,90,"LS",0,0.71,2.5,"1",3491
3,530,60,75,90,"LS",0,0.86,2.5,"1",3491
4,530,60,75,90,"LS",0,0.43,2.5,"1",3491
5,530,60,75,90,"LS",0,1,2.5,"1",3491
6,530,60,75,90,"LS",0,0.86,2.5,"1",3491
7,530,60,75,90,"LS",0,0.86,2.5,"1",3491
8,530,60,75,90,"LS",0,0.86,2.5,"1",3491
9,530,60,75,90,"LS",0,1.43,2.5,"1",3491
10,530,60,75,90,"LS",0,2.14,2.5,"1",3491
11,530,60,75,90,"LS",0,2.29,2.5,"1",3491
12,530,60,75,90,"LS",0,3,2.5,"1",3491
13,530,60,75,90,"LS",0,3.71,2.5,"1",3491
14,530,60,75,90,"LS",0,2.86,2.5,"1",3491
15,530,60,75,90,"LS",0,2,2.5,"1",3491
16,530,60,75,90,"LS",0,2.57,2.5,"1",3491
17,530,60,75,90,"LS",0,2.57,2.5,"1",3491
18,530,60,75,90,"LS",0,1.86,2.5,"1",3491
19,530,60,75,90,"LS",0,4.14,2.5,"1",3491
20,530,60,75,90,"LS",0,4.43,2.5,"1",3491
21,530,60,75,90,"LS",0,6,2.5,"1",3491
22,530,60,75,90,"LS",0,7.57,2.5,"1",3491
23,530,60,75,90,"LS",0,6.86,2.5,"1",3491
24,530,60,75,90,"LS",0,6.86,2.5,"1",3491
25,530,60,75,90,"LS",0,5.57,2.5,"1",3491
26,530,60,75,90,"LS",0,4.71,2.5,"1",3491
27,530,60,75,90,"LS",0,3.86,2.5,"1",3491
28,530,60,75,90,"LS",0,3.43,2.5,"1",3491
29,530,60,75,90,"LS",0,3.29,2.5,"1",3491
30,530,60,75,90,"LS",0,4,2.5,"1",3491
31,530,60,75,90,"LS",0,4,2.5,"1",3491
32,530,60,75,90,"LS",0,3.14,2.5,"1",3491
33,530,60,75,90,"LS",0,4.57,2.5,"1",3491
34,530,60,75,90,"LS",0,3.86,2.5,"1",3491
35,530,60,75,90,"LS",0,3.29,2.5,"1",3491
36,530,60,75,90,"LS",0,2,2.5,"1",3491
37,530,60,75,90,"LS",0,3.29,2.5,"1",3491
38,530,60,75,90,"LS",0,4,2.5,"1",3491
39,530,60,75,90,"LS",0,2.86,2.5,"1",3491
40,530,60,75,90,"LS",0,2.71,2.5,"1",3491
41,530,60,75,90,"LS",0,2.14,2.5,"1",3491
42,530,60,75,90,"LS",0,1.86,2.5,"1",3491
43,530,60,75,90,"LS",0,3.29,2.5,"1",3491
44,530,60,75,90,"LS",0,2.57,2.5,"1",3491
45,530,60,75,90,"LS",0,2.86,2.5,"1",3491
46,530,60,75,90,"LS",0,1.86,2.5,"1",3491
47,530,60,75,90,"LS",0,4,2.5,"1",3491
48,530,60,75,90,"LS",0,5.29,2.5,"1",3491
49,530,60,75,90,"LS",0,3,2.5,"1",3491
50,530,60,75,90,"LS",0,2.57,2.5,"1",3491
51,530,60,75,90,"LS",0,4.43,2.5,"1",3491
52,530,60,75,90,"LS",0,2,2.5,"1",3491
0,1177,60,75,90,"LS",0,0.86,2.5,"1",8091
1,1177,60,75,90,"LS",0,1.14,2.5,"1",8091
2,1177,60,75,90,"LS",0,1.29,2.5,"1",8091
3,1177,60,75,90,"LS",0,1.57,2.5,"1",8091
4,1177,60,75,90,"LS",0,1.71,2.5,"1",8091
5,1177,60,75,90,"LS",0,1.86,2.5,"1",8091
6,1177,60,75,90,"LS",0,1.57,2.5,"1",8091
7,1177,60,75,90,"LS",0,2.14,2.5,"1",8091
8,1177,60,75,90,"LS",0,3.29,2.5,"1",8091
9,1177,60,75,90,"LS",0,2.14,2.5,"1",8091
10,1177,60,75,90,"LS",0,2.86,2.5,"1",8091
11,1177,60,75,90,"LS",0,3.86,2.5,"1",8091
12,1177,60,75,90,"LS",0,2.57,2.5,"1",8091
13,1177,60,75,90,"LS",0,2.86,2.5,"1",8091
14,1177,60,75,90,"LS",0,2.43,2.5,"1",8091
15,1177,60,75,90,"LS",0,2.57,2.5,"1",8091
16,1177,60,75,90,"LS",0,3.29,2.5,"1",8091
17,1177,60,75,90,"LS",0,4.86,2.5,"1",8091
18,1177,60,75,90,"LS",0,5.29,2.5,"1",8091
19,1177,60,75,90,"LS",0,5.71,2.5,"1",8091
20,1177,60,75,90,"LS",0,7,2.5,"1",8091
21,1177,60,75,90,"LS",0,6.57,2.5,"1",8091
22,1177,60,75,90,"LS",0,7,2.5,"1",8091
23,1177,60,75,90,"LS",0,8,2.5,"1",8091
24,1177,60,75,90,"LS",0,7,2.5,"1",8091
25,1177,60,75,90,"LS",0,7.43,2.5,"1",8091
26,1177,60,75,90,"LS",0,5.29,2.5,"1",8091
27,1177,60,75,90,"LS",0,5,2.5,"1",8091
28,1177,60,75,90,"LS",0,4.86,2.5,"1",8091
29,1177,60,75,90,"LS",0,4.86,2.5,"1",8091
30,1177,60,75,90,"LS",0,5.43,2.5,"1",8091
31,1177,60,75,90,"LS",0,4.43,2.5,"1",8091
32,1177,60,75,90,"LS",0,3.71,2.5,"1",8091
33,1177,60,75,90,"LS",0,3.43,2.5,"1",8091
34,1177,60,75,90,"LS",0,3.29,2.5,"1",8091
35,1177,60,75,90,"LS",0,4.57,2.5,"1",8091
36,1177,60,75,90,"LS",0,3.71,2.5,"1",8091
37,1177,60,75,90,"LS",0,3.86,2.5,"1",8091
38,1177,60,75,90,"LS",0,2.57,2.5,"1",8091
39,1177,60,75,90,"LS",0,2.71,2.5,"1",8091
40,1177,60,75,90,"LS",0,3.14,2.5,"1",8091
41,1177,60,75,90,"LS",0,2.57,2.5,"1",8091
42,1177,60,75,90,"LS",0,3.43,2.5,"1",8091
43,1177,60,75,90,"LS",0,2.14,2.5,"1",8091
44,1177,60,75,90,"LS",0,1.43,2.5,"1",8091
45,1177,60,75,90,"LS",0,1.29,2.5,"1",8091
46,1177,60,75,90,"LS",0,1.14,2.5,"1",8091
47,1177,60,75,90,"LS",0,0.71,2.5,"1",8091
48,1177,60,75,90,"LS",0,0.29,2.5,"1",8091
49,1177,60,75,90,"LS",0,0.29,2.5,"1",8091
50,1177,60,75,90,"LS",0,0.57,2.5,"1",8091
51,1177,60,75,90,"LS",0,0.71,2.5,"1",8091
52,1177,60,75,90,"LS",0,0.86,2.5,"1",8091
0,1825,60,75,90,"LS",0,0.86,2.5,"1",12609
1,1825,60,75,90,"LS",0,1.29,2.5,"1",12609
2,1825,60,75,90,"LS",0,1.14,2.5,"1",12609
3,1825,60,75,90,"LS",0,1,2.5,"1",12609
4,1825,60,75,90,"LS",0,0.14,2.5,"1",12609
5,1825,60,75,90,"LS",0,0.29,2.5,"1",12609
6,1825,60,75,90,"LS",0,0.71,2.5,"1",12609
7,1825,60,75,90,"LS",0,0.43,2.5,"1",12609
8,1825,60,75,90,"LS",0,0.43,2.5,"1",12609
9,1825,60,75,90,"LS",0,0.43,2.5,"1",12609
10,1825,60,75,90,"LS",0,0.43,2.5,"1",12609
11,1825,60,75,90,"LS",0,0.29,2.5,"1",12609
12,1825,60,75,90,"LS",0,0.86,2.5,"1",12609
13,1825,60,75,90,"LS",0,0.57,2.5,"1",12609
14,1825,60,75,90,"LS",0,0.14,2.5,"1",12609
15,1825,60,75,90,"LS",0,0,2.5,"1",12609
16,1825,60,75,90,"LS",0,0.14,2.5,"1",12609
17,1825,60,75,90,"LS",0,0,2.5,"1",12609
18,1825,60,75,90,"LS",0,0,2.5,"1",12609
19,1825,60,75,90,"LS",0,0.14,2.5,"1",12609
20,1825,60,75,90,"LS",0,0.14,2.5,"1",12609
21,1825,60,75,90,"LS",0,0.14,2.5,"1",12609
22,1825,60,75,90,"LS",0,0,2.5,"1",12609
23,1825,60,75,90,"LS",0,0,2.5,"1",12609
24,1825,60,75,90,"LS",0,0,2.5,"1",12609
25,1825,60,75,90,"LS",0,0,2.5,"1",12609
26,1825,60,75,90,"LS",0,0,2.5,"1",12609
27,1825,60,75,90,"LS",0,0,2.5,"1",12609
28,1825,60,75,90,"LS",0,0,2.5,"1",12609
29,1825,60,75,90,"LS",0,0,2.5,"1",12609
30,1825,60,75,90,"LS",0,0,2.5,"1",12609
31,1825,60,75,90,"LS",0,0,2.5,"1",12609
32,1825,60,75,90,"LS",0,0.29,2.5,"1",12609
33,1825,60,75,90,"LS",0,0.57,2.5,"1",12609
34,1825,60,75,90,"LS",0,0.14,2.5,"1",12609
35,1825,60,75,90,"LS",0,0.29,2.5,"1",12609
36,1825,60,75,90,"LS",0,0.29,2.5,"1",12609
37,1825,60,75,90,"LS",0,0.14,2.5,"1",12609
38,1825,60,75,90,"LS",0,0.14,2.5,"1",12609
39,1825,60,75,90,"LS",0,0.57,2.5,"1",12609
40,1825,60,75,90,"LS",0,0.43,2.5,"1",12609
41,1825,60,75,90,"LS",0,0.71,2.5,"1",12609
42,1825,60,75,90,"LS",0,0.43,2.5,"1",12609
43,1825,60,75,90,"LS",0,0.29,2.5,"1",12609
44,1825,60,75,90,"LS",0,0.29,2.5,"1",12609
45,1825,60,75,90,"LS",0,0.57,2.5,"1",12609
46,1825,60,75,90,"LS",0,0.57,2.5,"1",12609
47,1825,60,75,90,"LS",0,0.43,2.5,"1",12609
48,1825,60,75,90,"LS",0,0.57,2.5,"1",12609
49,1825,60,75,90,"LS",0,0.57,2.5,"1",12609
50,1825,60,75,90,"LS",0,0.57,2.5,"1",12609
51,1825,60,75,90,"LS",0,0.43,2.5,"1",12609
52,1825,60,75,90,"LS",0,0.14,2.5,"1",12609
0,2472,60,75,90,"LS",0,0.86,2.5,"1",16812
1,2472,60,75,90,"LS",0,2.14,2.5,"1",16812
2,2472,60,75,90,"LS",0,4,2.5,"1",16812
3,2472,60,75,90,"LS",0,2.29,2.5,"1",16812
4,2472,60,75,90,"LS",0,1.43,2.5,"1",16812
5,2472,60,75,90,"LS",0,2.71,2.5,"1",16812
6,2472,60,75,90,"LS",0,2.29,2.5,"1",16812
7,2472,60,75,90,"LS",0,2.57,2.5,"1",16812
8,2472,60,75,90,"LS",0,2,2.5,"1",16812
9,2472,60,75,90,"LS",0,2.43,2.5,"1",16812
10,2472,60,75,90,"LS",0,2.43,2.5,"1",16812
11,2472,60,75,90,"LS",0,1.29,2.5,"1",16812
12,2472,60,75,90,"LS",0,1,2.5,"1",16812
13,2472,60,75,90,"LS",0,1,2.5,"1",16812
14,2472,60,75,90,"LS",0,0.29,2.5,"1",16812
15,2472,60,75,90,"LS",0,0.14,2.5,"1",16812
16,2472,60,75,90,"LS",0,0.57,2.5,"1",16812
17,2472,60,75,90,"LS",0,0,2.5,"1",16812
18,2472,60,75,90,"LS",0,0.57,2.5,"1",16812
19,2472,60,75,90,"LS",0,0.71,2.5,"1",16812
20,2472,60,75,90,"LS",0,0.86,2.5,"1",16812
21,2472,60,75,90,"LS",0,1.14,2.5,"1",16812
22,2472,60,75,90,"LS",0,1.14,2.5,"1",16812
23,2472,60,75,90,"LS",0,0.71,2.5,"1",16812
24,2472,60,75,90,"LS",0,0.71,2.5,"1",16812
25,2472,60,75,90,"LS",0,0.71,2.5,"1",16812
26,2472,60,75,90,"LS",0,0.29,2.5,"1",16812
27,2472,60,75,90,"LS",0,1.29,2.5,"1",16812
28,2472,60,75,90,"LS",0,1.71,2.5,"1",16812
29,2472,60,75,90,"LS",0,1.29,2.5,"1",16812
30,2472,60,75,90,"LS",0,1.71,2.5,"1",16812
31,2472,60,75,90,"LS",0,2.43,2.5,"1",16812
32,2472,60,75,90,"LS",0,0.86,2.5,"1",16812
33,2472,60,75,90,"LS",0,1.14,2.5,"1",16812
34,2472,60,75,90,"LS",0,0.71,2.5,"1",16812
35,2472,60,75,90,"LS",0,1.14,2.5,"1",16812
36,2472,60,75,90,"LS",0,0.57,2.5,"1",16812
37,2472,60,75,90,"LS",0,0.57,2.5,"1",16812
38,2472,60,75,90,"LS",0,0.29,2.5,"1",16812
