"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,61,60,50,90,"AE",1,0.86,3.125,"1",458
1,61,60,50,90,"AE",1,1,3.125,"1",458
1,61,60,50,90,"AE",1,1,3.125,"2",459
2,61,60,50,90,"AE",1,1.43,3.125,"2",459
2,61,60,50,90,"AE",1,1.43,3.125,"3",460
3,61,60,50,90,"AE",1,1.14,3.125,"3",460
4,61,60,50,90,"AE",1,1.43,3.125,"3",460
5,61,60,50,90,"AE",1,0.57,3.125,"3",460
6,61,60,50,90,"AE",1,0.29,3.125,"3",460
6,61,60,50,90,"AE",1,0.29,3.125,"2",461
7,61,60,50,90,"AE",1,0,3.125,"2",461
8,61,60,50,90,"AE",1,0.29,3.125,"2",461
9,61,60,50,90,"AE",1,0.14,3.125,"2",461
10,61,60,50,90,"AE",1,0.14,3.125,"2",461
11,61,60,50,90,"AE",1,0,3.125,"2",461
12,61,60,50,90,"AE",1,0.14,3.125,"2",461
13,61,60,50,90,"AE",1,0,3.125,"2",461
14,61,60,50,90,"AE",1,0,3.125,"2",461
14,61,60,50,90,"AE",1,0,3.125,"1b",462
15,61,60,50,90,"AE",1,0.14,3.125,"1b",462
16,61,60,50,90,"AE",1,0.14,3.125,"1b",462
17,61,60,50,90,"AE",1,0.29,3.125,"1b",462
18,61,60,50,90,"AE",1,0.43,3.125,"1b",462
19,61,60,50,90,"AE",1,1.29,3.125,"1b",462
19,61,60,50,90,"AE",1,1.29,3.125,"2",463
20,61,60,50,90,"AE",1,1.29,3.125,"2",463
21,61,60,50,90,"AE",1,1.29,3.125,"2",463
22,61,60,50,90,"AE",1,1.29,3.125,"2",463
23,61,60,50,90,"AE",1,1.14,3.125,"2",463
24,61,60,50,90,"AE",1,0,3.125,"2",463
25,61,60,50,90,"AE",1,0.14,3.125,"2",463
26,61,60,50,90,"AE",1,0.43,3.125,"2",463
26,61,60,50,90,"AE",1,0.43,3.125,"1b",464
27,61,60,50,90,"AE",1,0.57,3.125,"1b",464
28,61,60,50,90,"AE",1,0.29,3.125,"1b",464
28,61,60,50,90,"AE",1,0.29,3.125,"2",465
29,61,60,50,90,"AE",1,0.71,3.125,"2",465
30,61,60,50,90,"AE",1,1,3.125,"2",465
31,61,60,50,90,"AE",1,1,3.125,"2",465
32,61,60,50,90,"AE",1,1.14,3.125,"2",465
33,61,60,50,90,"AE",1,2.86,3.125,"2",465
34,61,60,50,90,"AE",1,2.43,3.125,"2",465
35,61,60,50,90,"AE",1,2.43,3.125,"2",465
