"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,347,75,90,75,"TS",1,0.86,2.5,"1",2668
1,347,75,90,75,"TS",1,1.29,2.5,"1",2668
2,347,75,90,75,"TS",1,0.71,2.5,"1",2668
3,347,75,90,75,"TS",1,0.86,2.5,"1",2668
4,347,75,90,75,"TS",1,0.43,2.5,"1",2668
5,347,75,90,75,"TS",1,1,2.5,"1",2668
6,347,75,90,75,"TS",1,0.86,2.5,"1",2668
7,347,75,90,75,"TS",1,0.86,2.5,"1",2668
8,347,75,90,75,"TS",1,0.86,2.5,"1",2668
9,347,75,90,75,"TS",1,1.71,2.5,"1",2668
10,347,75,90,75,"TS",1,1.57,2.5,"1",2668
11,347,75,90,75,"TS",1,1.57,2.5,"1",2668
12,347,75,90,75,"TS",1,0.86,2.5,"1",2668
13,347,75,90,75,"TS",1,0.86,2.5,"1",2668
14,347,75,90,75,"TS",1,0.86,2.5,"1",2668
15,347,75,90,75,"TS",1,0.29,2.5,"1",2668
16,347,75,90,75,"TS",1,0.57,2.5,"1",2668
17,347,75,90,75,"TS",1,1.29,2.5,"1",2668
18,347,75,90,75,"TS",1,0.57,2.5,"1",2668
19,347,75,90,75,"TS",1,0.57,2.5,"1",2668
20,347,75,90,75,"TS",1,0.29,2.5,"1",2668
21,347,75,90,75,"TS",1,0.57,2.5,"1",2668
22,347,75,90,75,"TS",1,1.14,2.5,"1",2668
23,347,75,90,75,"TS",1,0.86,2.5,"1",2668
24,347,75,90,75,"TS",1,0.57,2.5,"1",2668
25,347,75,90,75,"TS",1,0.57,2.5,"1",2668
26,347,75,90,75,"TS",1,1.14,2.5,"1",2668
27,347,75,90,75,"TS",1,1.29,2.5,"1",2668
28,347,75,90,75,"TS",1,1,2.5,"1",2668
29,347,75,90,75,"TS",1,2,2.5,"1",2668
30,347,75,90,75,"TS",1,1.86,2.5,"1",2668
31,347,75,90,75,"TS",1,2.57,2.5,"1",2668
32,347,75,90,75,"TS",1,3.29,2.5,"1",2668
33,347,75,90,75,"TS",1,4.86,2.5,"1",2668
34,347,75,90,75,"TS",1,3.86,2.5,"1",2668
35,347,75,90,75,"TS",1,4.14,2.5,"1",2668
36,347,75,90,75,"TS",1,3,2.5,"1",2668
37,347,75,90,75,"TS",1,1.86,2.5,"1",2668
38,347,75,90,75,"TS",1,2.43,2.5,"1",2668
39,347,75,90,75,"TS",1,2.57,2.5,"1",2668
40,347,75,90,75,"TS",1,3,2.5,"1",2668
41,347,75,90,75,"TS",1,2.86,2.5,"1",2668
42,347,75,90,75,"TS",1,3,2.5,"1",2668
43,347,75,90,75,"TS",1,3.43,2.5,"1",2668
44,347,75,90,75,"TS",1,4.57,2.5,"1",2668
45,347,75,90,75,"TS",1,5.29,2.5,"1",2668
46,347,75,90,75,"TS",1,3,2.5,"1",2668
47,347,75,90,75,"TS",1,3,2.5,"1",2668
48,347,75,90,75,"TS",1,3.43,2.5,"1",2668
49,347,75,90,75,"TS",1,4.29,2.5,"1",2668
50,347,75,90,75,"TS",1,3.14,2.5,"1",2668
51,347,75,90,75,"TS",1,2.29,2.5,"1",2668
52,347,75,90,75,"TS",1,1.71,2.5,"1",2668
0,995,75,90,75,"TS",1,0.86,2.5,"1",7245
1,995,75,90,75,"TS",1,1.14,2.5,"1",7245
2,995,75,90,75,"TS",1,1.29,2.5,"1",7245
3,995,75,90,75,"TS",1,1.57,2.5,"1",7245
4,995,75,90,75,"TS",1,1.71,2.5,"1",7245
5,995,75,90,75,"TS",1,1.86,2.5,"1",7245
6,995,75,90,75,"TS",1,2.43,2.5,"1",7245
7,995,75,90,75,"TS",1,2.57,2.5,"1",7245
8,995,75,90,75,"TS",1,3.29,2.5,"1",7245
9,995,75,90,75,"TS",1,4.29,2.5,"1",7245
10,995,75,90,75,"TS",1,4,2.5,"1",7245
11,995,75,90,75,"TS",1,4.86,2.5,"1",7245
12,995,75,90,75,"TS",1,4.86,2.5,"1",7245
13,995,75,90,75,"TS",1,3.71,2.5,"1",7245
14,995,75,90,75,"TS",1,3.86,2.5,"1",7245
15,995,75,90,75,"TS",1,3.43,2.5,"1",7245
16,995,75,90,75,"TS",1,3.29,2.5,"1",7245
17,995,75,90,75,"TS",1,3.14,2.5,"1",7245
18,995,75,90,75,"TS",1,5,2.5,"1",7245
19,995,75,90,75,"TS",1,4.71,2.5,"1",7245
20,995,75,90,75,"TS",1,4.86,2.5,"1",7245
21,995,75,90,75,"TS",1,3.43,2.5,"1",7245
22,995,75,90,75,"TS",1,2.71,2.5,"1",7245
23,995,75,90,75,"TS",1,2.57,2.5,"1",7245
24,995,75,90,75,"TS",1,2.71,2.5,"1",7245
25,995,75,90,75,"TS",1,2.43,2.5,"1",7245
26,995,75,90,75,"TS",1,3.14,2.5,"1",7245
27,995,75,90,75,"TS",1,2.86,2.5,"1",7245
28,995,75,90,75,"TS",1,2,2.5,"1",7245
29,995,75,90,75,"TS",1,3.86,2.5,"1",7245
30,995,75,90,75,"TS",1,3.86,2.5,"1",7245
31,995,75,90,75,"TS",1,4,2.5,"1",7245
32,995,75,90,75,"TS",1,3.71,2.5,"1",7245
33,995,75,90,75,"TS",1,2,2.5,"1",7245
34,995,75,90,75,"TS",1,2.29,2.5,"1",7245
35,995,75,90,75,"TS",1,1.29,2.5,"1",7245
36,995,75,90,75,"TS",1,1.57,2.5,"1",7245
37,995,75,90,75,"TS",1,1.57,2.5,"1",7245
