"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,315,90,75,90,"ME",0,0.86,3.75,"1",2581
1,315,90,75,90,"ME",0,1.43,3.75,"1",2581
1,315,90,75,90,"ME",0,1.43,3.75,"1b",2582
2,315,90,75,90,"ME",0,1,3.75,"1b",2582
2,315,90,75,90,"ME",0,1,3.75,"2",2583
3,315,90,75,90,"ME",0,1.71,3.75,"2",2583
4,315,90,75,90,"ME",0,2.29,3.75,"2",2583
5,315,90,75,90,"ME",0,4.29,3.75,"2",2583
6,315,90,75,90,"ME",0,3.14,3.75,"2",2583
7,315,90,75,90,"ME",0,2.29,3.75,"2",2583
8,315,90,75,90,"ME",0,2.29,3.75,"2",2583
9,315,90,75,90,"ME",0,1.29,3.75,"2",2583
10,315,90,75,90,"ME",0,1.43,3.75,"2",2583
11,315,90,75,90,"ME",0,1,3.75,"2",2583
12,315,90,75,90,"ME",0,1.29,3.75,"2",2583
12,315,90,75,90,"ME",0,1.29,3.75,"1b",2584
13,315,90,75,90,"ME",0,1.14,3.75,"1b",2584
13,315,90,75,90,"ME",0,1.14,3.75,"2",2585
14,315,90,75,90,"ME",0,1.71,3.75,"2",2585
15,315,90,75,90,"ME",0,1.86,3.75,"2",2585
16,315,90,75,90,"ME",0,4.43,3.75,"2",2585
17,315,90,75,90,"ME",0,2.71,3.75,"2",2585
18,315,90,75,90,"ME",0,5.43,3.75,"2",2585
19,315,90,75,90,"ME",0,4.57,3.75,"2",2585
19,315,90,75,90,"ME",0,4.57,3.75,"3",2586
20,315,90,75,90,"ME",0,3.86,3.75,"3",2586
21,315,90,75,90,"ME",0,2.86,3.75,"3",2586
22,315,90,75,90,"ME",0,3.29,3.75,"3",2586
23,315,90,75,90,"ME",0,2.14,3.75,"3",2586
23,315,90,75,90,"ME",0,2.14,3.75,"2",2587
24,315,90,75,90,"ME",0,1.71,3.75,"2",2587
25,315,90,75,90,"ME",0,2,3.75,"2",2587
26,315,90,75,90,"ME",0,1.57,3.75,"2",2587
27,315,90,75,90,"ME",0,1.14,3.75,"2",2587
28,315,90,75,90,"ME",0,3,3.75,"2",2587
29,315,90,75,90,"ME",0,3.43,3.75,"2",2587
30,315,90,75,90,"ME",0,2,3.75,"2",2587
31,315,90,75,90,"ME",0,2.14,3.75,"2",2587
32,315,90,75,90,"ME",0,2,3.75,"2",2587
33,315,90,75,90,"ME",0,3.29,3.75,"2",2587
34,315,90,75,90,"ME",0,2.43,3.75,"2",2587
35,315,90,75,90,"ME",0,1.43,3.75,"2",2587
36,315,90,75,90,"ME",0,2.29,3.75,"2",2587
37,315,90,75,90,"ME",0,1,3.75,"2",2587
38,315,90,75,90,"ME",0,0.57,3.75,"2",2587
39,315,90,75,90,"ME",0,1.71,3.75,"2",2587
39,315,90,75,90,"ME",0,1.71,3.75,"1b",2588
40,315,90,75,90,"ME",0,2.57,3.75,"1b",2588
40,315,90,75,90,"ME",0,2.57,3.75,"2",2589
41,315,90,75,90,"ME",0,2.14,3.75,"2",2589
42,315,90,75,90,"ME",0,1.86,3.75,"2",2589
43,315,90,75,90,"ME",0,2.14,3.75,"2",2589
44,315,90,75,90,"ME",0,1.43,3.75,"2",2589
45,315,90,75,90,"ME",0,2,3.75,"2",2589
46,315,90,75,90,"ME",0,1.29,3.75,"2",2589
47,315,90,75,90,"ME",0,1.57,3.75,"2",2589
48,315,90,75,90,"ME",0,2.71,3.75,"2",2589
49,315,90,75,90,"ME",0,2.57,3.75,"2",2589
50,315,90,75,90,"ME",0,1.86,3.75,"2",2589
51,315,90,75,90,"ME",0,1.86,3.75,"2",2589
52,315,90,75,90,"ME",0,1.57,3.75,"2",2589
0,963,90,75,90,"ME",0,0.86,3.75,"1",7150
1,963,90,75,90,"ME",0,1.43,3.75,"1",7150
1,963,90,75,90,"ME",0,1.43,3.75,"2",7151
2,963,90,75,90,"ME",0,1,3.75,"2",7151
3,963,90,75,90,"ME",0,1.57,3.75,"2",7151
4,963,90,75,90,"ME",0,4.71,3.75,"2",7151
5,963,90,75,90,"ME",0,4.71,3.75,"2",7151
6,963,90,75,90,"ME",0,7.86,3.75,"2",7151
7,963,90,75,90,"ME",0,7.86,3.75,"2",7151
7,963,90,75,90,"ME",0,7.86,3.75,"3",7152
8,963,90,75,90,"ME",0,6.71,3.75,"3",7152
9,963,90,75,90,"ME",0,7.86,3.75,"3",7152
10,963,90,75,90,"ME",0,9.57,3.75,"3",7152
11,963,90,75,90,"ME",0,7.71,3.75,"3",7152
12,963,90,75,90,"ME",0,6.43,3.75,"3",7152
13,963,90,75,90,"ME",0,6.29,3.75,"3",7152
14,963,90,75,90,"ME",0,5.86,3.75,"3",7152
15,963,90,75,90,"ME",0,5.29,3.75,"3",7152
16,963,90,75,90,"ME",0,6.14,3.75,"3",7152
16,963,90,75,90,"ME",0,6.14,3.75,"2",7153
17,963,90,75,90,"ME",0,5.57,3.75,"2",7153
18,963,90,75,90,"ME",0,6.43,3.75,"2",7153
18,963,90,75,90,"ME",0,6.43,3.75,"3",7154
19,963,90,75,90,"ME",0,4.14,3.75,"3",7154
20,963,90,75,90,"ME",0,3,3.75,"3",7154
21,963,90,75,90,"ME",0,1.43,3.75,"3",7154
21,963,90,75,90,"ME",0,1.43,3.75,"2",7155
22,963,90,75,90,"ME",0,0.71,3.75,"2",7155
23,963,90,75,90,"ME",0,0.71,3.75,"2",7155
24,963,90,75,90,"ME",0,0.57,3.75,"2",7155
24,963,90,75,90,"ME",0,0.57,3.75,"1b",7156
25,963,90,75,90,"ME",0,1.14,3.75,"1b",7156
26,963,90,75,90,"ME",0,0.71,3.75,"1b",7156
26,963,90,75,90,"ME",0,0.71,3.75,"2",7157
27,963,90,75,90,"ME",0,0.14,3.75,"2",7157
28,963,90,75,90,"ME",0,0,3.75,"2",7157
29,963,90,75,90,"ME",0,0,3.75,"2",7157
29,963,90,75,90,"ME",0,0,3.75,"1b",7158
30,963,90,75,90,"ME",0,0,3.75,"1b",7158
31,963,90,75,90,"ME",0,0,3.75,"1b",7158
32,963,90,75,90,"ME",0,0,3.75,"1b",7158
32,963,90,75,90,"ME",0,0,3.75,"1",7159
