"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,615,90,90,50,"LS",1,0.86,3.75,"1",3986
1,615,90,90,50,"LS",1,1.57,3.75,"1",3986
2,615,90,90,50,"LS",1,2.71,3.75,"1",3986
3,615,90,90,50,"LS",1,3.14,3.75,"1",3986
4,615,90,90,50,"LS",1,5.86,3.75,"1",3986
5,615,90,90,50,"LS",1,8,3.75,"1",3986
6,615,90,90,50,"LS",1,11.86,3.75,"1",3986
7,615,90,90,50,"LS",1,26.86,3.75,"1",3986
8,615,90,90,50,"LS",1,44,3.75,"1",3986
9,615,90,90,50,"LS",1,73.71,3.75,"1",3986
10,615,90,90,50,"LS",1,150.86,3.75,"1",3986
11,615,90,90,50,"LS",1,162.29,3.75,"1",3986
11,615,90,90,50,"LS",1,162.29,3.75,"1b",3987
12,615,90,90,50,"LS",1,256,3.75,"1b",3987
13,615,90,90,50,"LS",1,292.57,3.75,"1b",3987
14,615,90,90,50,"LS",1,393.14,3.75,"1b",3987
15,615,90,90,50,"LS",1,429.71,3.75,"1b",3987
16,615,90,90,50,"LS",1,795.43,3.75,"1b",3987
17,615,90,90,50,"LS",1,868.57,3.75,"1b",3987
17,615,90,90,50,"LS",1,868.57,3.75,"3",3988
18,615,90,90,50,"LS",1,777.14,3.75,"3",3988
19,615,90,90,50,"LS",1,539.43,3.75,"3",3988
20,615,90,90,50,"LS",1,457.14,3.75,"3",3988
21,615,90,90,50,"LS",1,539.43,3.75,"3",3988
22,615,90,90,50,"LS",1,411.43,3.75,"3",3988
23,615,90,90,50,"LS",1,310.86,3.75,"3",3988
24,615,90,90,50,"LS",1,310.86,3.75,"3",3988
25,615,90,90,50,"LS",1,192,3.75,"3",3988
26,615,90,90,50,"LS",1,182.86,3.75,"3",3988
27,615,90,90,50,"LS",1,130.29,3.75,"3",3988
27,615,90,90,50,"LS",1,130.29,3.75,"2",3989
28,615,90,90,50,"LS",1,64,3.75,"2",3989
29,615,90,90,50,"LS",1,91.43,3.75,"2",3989
30,615,90,90,50,"LS",1,123.43,3.75,"2",3989
30,615,90,90,50,"LS",1,123.43,3.75,"1b",3990
31,615,90,90,50,"LS",1,112,3.75,"1b",3990
32,615,90,90,50,"LS",1,134.86,3.75,"1b",3990
33,615,90,90,50,"LS",1,137.14,3.75,"1b",3990
33,615,90,90,50,"LS",1,137.14,3.75,"1",3991
34,615,90,90,50,"LS",1,160,3.75,"1",3991
35,615,90,90,50,"LS",1,244.57,3.75,"1",3991
36,615,90,90,50,"LS",1,322.29,3.75,"1",3991
37,615,90,90,50,"LS",1,429.71,3.75,"1",3991
38,615,90,90,50,"LS",1,438.86,3.75,"1",3991
38,615,90,90,50,"LS",1,438.86,3.75,"1b",3992
39,615,90,90,50,"LS",1,448,3.75,"1b",3992
40,615,90,90,50,"LS",1,722.29,3.75,"1b",3992
41,615,90,90,50,"LS",1,411.43,3.75,"1b",3992
42,615,90,90,50,"LS",1,685.71,3.75,"1b",3992
42,615,90,90,50,"LS",1,685.71,3.75,"1",3993
43,615,90,90,50,"LS",1,676.57,3.75,"1",3993
44,615,90,90,50,"LS",1,694.86,3.75,"1",3993
45,615,90,90,50,"LS",1,722.29,3.75,"1",3993
45,615,90,90,50,"LS",1,722.29,3.75,"1b",3994
46,615,90,90,50,"LS",1,768,3.75,"1b",3994
47,615,90,90,50,"LS",1,822.86,3.75,"1b",3994
48,615,90,90,50,"LS",1,813.71,3.75,"1b",3994
49,615,90,90,50,"LS",1,576,3.75,"1b",3994
50,615,90,90,50,"LS",1,493.71,3.75,"1b",3994
51,615,90,90,50,"LS",1,530.29,3.75,"1b",3994
52,615,90,90,50,"LS",1,429.71,3.75,"1b",3994
0,1263,90,90,50,"LS",1,0.86,3.75,"1",8609
1,1263,90,90,50,"LS",1,1.14,3.75,"1",8609
2,1263,90,90,50,"LS",1,2.43,3.75,"1",8609
3,1263,90,90,50,"LS",1,3.86,3.75,"1",8609
4,1263,90,90,50,"LS",1,7,3.75,"1",8609
5,1263,90,90,50,"LS",1,12,3.75,"1",8609
6,1263,90,90,50,"LS",1,14.43,3.75,"1",8609
7,1263,90,90,50,"LS",1,25.14,3.75,"1",8609
8,1263,90,90,50,"LS",1,53.14,3.75,"1",8609
9,1263,90,90,50,"LS",1,72,3.75,"1",8609
10,1263,90,90,50,"LS",1,59.43,3.75,"1",8609
11,1263,90,90,50,"LS",1,155.43,3.75,"1",8609
12,1263,90,90,50,"LS",1,208,3.75,"1",8609
12,1263,90,90,50,"LS",1,208,3.75,"1b",8610
13,1263,90,90,50,"LS",1,326.86,3.75,"1b",8610
14,1263,90,90,50,"LS",1,594.29,3.75,"1b",8610
15,1263,90,90,50,"LS",1,868.57,3.75,"1b",8610
16,1263,90,90,50,"LS",1,905.14,3.75,"1b",8610
16,1263,90,90,50,"LS",1,905.14,3.75,"3",8611
17,1263,90,90,50,"LS",1,1536,3.75,"3",8611
18,1263,90,90,50,"LS",1,877.71,3.75,"3",8611
18,1263,90,90,50,"LS",1,877.71,3.75,"4",8612
19,1263,90,90,50,"LS",1,475.43,3.75,"4",8612
20,1263,90,90,50,"LS",1,256,3.75,"4",8612
21,1263,90,90,50,"LS",1,146.29,3.75,"4",8612
22,1263,90,90,50,"LS",1,84.57,3.75,"4",8612
22,1263,90,90,50,"LS",1,84.57,3.75,"3",8613
23,1263,90,90,50,"LS",1,75.43,3.75,"3",8613
24,1263,90,90,50,"LS",1,93.71,3.75,"3",8613
25,1263,90,90,50,"LS",1,109.71,3.75,"3",8613
25,1263,90,90,50,"LS",1,109.71,3.75,"2",8614
26,1263,90,90,50,"LS",1,116.57,3.75,"2",8614
27,1263,90,90,50,"LS",1,80,3.75,"2",8614
28,1263,90,90,50,"LS",1,130.29,3.75,"2",8614
28,1263,90,90,50,"LS",1,130.29,3.75,"1b",8615
29,1263,90,90,50,"LS",1,160,3.75,"1b",8615
30,1263,90,90,50,"LS",1,178.29,3.75,"1b",8615
31,1263,90,90,50,"LS",1,192,3.75,"1b",8615
31,1263,90,90,50,"LS",1,192,3.75,"1",8616
32,1263,90,90,50,"LS",1,221.71,3.75,"1",8616
33,1263,90,90,50,"LS",1,393.14,3.75,"1",8616
34,1263,90,90,50,"LS",1,466.29,3.75,"1",8616
34,1263,90,90,50,"LS",1,466.29,3.75,"1b",8617
35,1263,90,90,50,"LS",1,649.14,3.75,"1b",8617
36,1263,90,90,50,"LS",1,749.71,3.75,"1b",8617
37,1263,90,90,50,"LS",1,731.43,3.75,"1b",8617
38,1263,90,90,50,"LS",1,932.57,3.75,"1b",8617
39,1263,90,90,50,"LS",1,905.14,3.75,"1b",8617
40,1263,90,90,50,"LS",1,621.71,3.75,"1b",8617
41,1263,90,90,50,"LS",1,365.71,3.75,"1b",8617
42,1263,90,90,50,"LS",1,420.57,3.75,"1b",8617
42,1263,90,90,50,"LS",1,420.57,3.75,"1",8618
43,1263,90,90,50,"LS",1,749.71,3.75,"1",8618
44,1263,90,90,50,"LS",1,621.71,3.75,"1",8618
45,1263,90,90,50,"LS",1,667.43,3.75,"1",8618
45,1263,90,90,50,"LS",1,667.43,3.75,"1b",8619
46,1263,90,90,50,"LS",1,685.71,3.75,"1b",8619
47,1263,90,90,50,"LS",1,640,3.75,"1b",8619
48,1263,90,90,50,"LS",1,841.14,3.75,"1b",8619
48,1263,90,90,50,"LS",1,841.14,3.75,"1",8620
49,1263,90,90,50,"LS",1,804.57,3.75,"1",8620
49,1263,90,90,50,"LS",1,804.57,3.75,"1b",8621
50,1263,90,90,50,"LS",1,768,3.75,"1b",8621
51,1263,90,90,50,"LS",1,640,3.75,"1b",8621
52,1263,90,90,50,"LS",1,722.29,3.75,"1b",8621
