"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,480,60,90,75,"TS",0,0.86,3.75,"1",3435
1,480,60,90,75,"TS",0,1.57,3.75,"1",3435
2,480,60,90,75,"TS",0,2.71,3.75,"1",3435
3,480,60,90,75,"TS",0,3.14,3.75,"1",3435
4,480,60,90,75,"TS",0,5.86,3.75,"1",3435
5,480,60,90,75,"TS",0,8,3.75,"1",3435
6,480,60,90,75,"TS",0,11.86,3.75,"1",3435
7,480,60,90,75,"TS",0,21.14,3.75,"1",3435
8,480,60,90,75,"TS",0,30.86,3.75,"1",3435
8,480,60,90,75,"TS",0,30.86,3.75,"1b",3436
9,480,60,90,75,"TS",0,33.14,3.75,"1b",3436
10,480,60,90,75,"TS",0,52,3.75,"1b",3436
11,480,60,90,75,"TS",0,72,3.75,"1b",3436
12,480,60,90,75,"TS",0,93.71,3.75,"1b",3436
12,480,60,90,75,"TS",0,93.71,3.75,"3",3437
13,480,60,90,75,"TS",0,75.43,3.75,"3",3437
14,480,60,90,75,"TS",0,121.14,3.75,"3",3437
15,480,60,90,75,"TS",0,112,3.75,"3",3437
16,480,60,90,75,"TS",0,75.43,3.75,"3",3437
17,480,60,90,75,"TS",0,89.14,3.75,"3",3437
18,480,60,90,75,"TS",0,84.57,3.75,"3",3437
19,480,60,90,75,"TS",0,80,3.75,"3",3437
20,480,60,90,75,"TS",0,89.14,3.75,"3",3437
21,480,60,90,75,"TS",0,45.71,3.75,"3",3437
22,480,60,90,75,"TS",0,52.57,3.75,"3",3437
23,480,60,90,75,"TS",0,73.14,3.75,"3",3437
24,480,60,90,75,"TS",0,45.71,3.75,"3",3437
25,480,60,90,75,"TS",0,20.57,3.75,"3",3437
26,480,60,90,75,"TS",0,28,3.75,"3",3437
27,480,60,90,75,"TS",0,23.43,3.75,"3",3437
28,480,60,90,75,"TS",0,26.29,3.75,"3",3437
29,480,60,90,75,"TS",0,29.71,3.75,"3",3437
30,480,60,90,75,"TS",0,22.86,3.75,"3",3437
31,480,60,90,75,"TS",0,20.57,3.75,"3",3437
32,480,60,90,75,"TS",0,26.86,3.75,"3",3437
