"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,155,75,90,50,"AE",0,0.86,3.75,"1",1215
1,155,75,90,50,"AE",0,0.86,3.75,"1",1215
1,155,75,90,50,"AE",0,0.86,3.75,"2",1216
2,155,75,90,50,"AE",0,0.57,3.75,"2",1216
2,155,75,90,50,"AE",0,0.57,3.75,"3",1217
3,155,75,90,50,"AE",0,1.57,3.75,"3",1217
4,155,75,90,50,"AE",0,2.57,3.75,"3",1217
5,155,75,90,50,"AE",0,2.43,3.75,"3",1217
6,155,75,90,50,"AE",0,2.14,3.75,"3",1217
7,155,75,90,50,"AE",0,1.86,3.75,"3",1217
8,155,75,90,50,"AE",0,2.29,3.75,"3",1217
9,155,75,90,50,"AE",0,1.71,3.75,"3",1217
10,155,75,90,50,"AE",0,0.86,3.75,"3",1217
11,155,75,90,50,"AE",0,1.57,3.75,"3",1217
11,155,75,90,50,"AE",0,1.57,3.75,"2",1218
12,155,75,90,50,"AE",0,1.29,3.75,"2",1218
12,155,75,90,50,"AE",0,1.29,3.75,"3",1219
13,155,75,90,50,"AE",0,0.71,3.75,"3",1219
14,155,75,90,50,"AE",0,0.29,3.75,"3",1219
15,155,75,90,50,"AE",0,0.71,3.75,"3",1219
16,155,75,90,50,"AE",0,0.14,3.75,"3",1219
16,155,75,90,50,"AE",0,0.14,3.75,"2",1220
17,155,75,90,50,"AE",0,0.71,3.75,"2",1220
18,155,75,90,50,"AE",0,0.57,3.75,"2",1220
19,155,75,90,50,"AE",0,0.14,3.75,"2",1220
20,155,75,90,50,"AE",0,0.43,3.75,"2",1220
21,155,75,90,50,"AE",0,0.43,3.75,"2",1220
22,155,75,90,50,"AE",0,1.29,3.75,"2",1220
23,155,75,90,50,"AE",0,1.86,3.75,"2",1220
23,155,75,90,50,"AE",0,1.86,3.75,"3",1221
24,155,75,90,50,"AE",0,2,3.75,"3",1221
25,155,75,90,50,"AE",0,2.14,3.75,"3",1221
26,155,75,90,50,"AE",0,1,3.75,"3",1221
27,155,75,90,50,"AE",0,2.71,3.75,"3",1221
28,155,75,90,50,"AE",0,2.86,3.75,"3",1221
29,155,75,90,50,"AE",0,1.43,3.75,"3",1221
30,155,75,90,50,"AE",0,1.86,3.75,"3",1221
31,155,75,90,50,"AE",0,1.86,3.75,"3",1221
32,155,75,90,50,"AE",0,2.29,3.75,"3",1221
33,155,75,90,50,"AE",0,1.86,3.75,"3",1221
34,155,75,90,50,"AE",0,3.57,3.75,"3",1221
35,155,75,90,50,"AE",0,2.43,3.75,"3",1221
36,155,75,90,50,"AE",0,2.86,3.75,"3",1221
37,155,75,90,50,"AE",0,2.43,3.75,"3",1221
38,155,75,90,50,"AE",0,2.43,3.75,"3",1221
39,155,75,90,50,"AE",0,3.57,3.75,"3",1221
40,155,75,90,50,"AE",0,4.29,3.75,"3",1221
41,155,75,90,50,"AE",0,2.71,3.75,"3",1221
42,155,75,90,50,"AE",0,2,3.75,"3",1221
43,155,75,90,50,"AE",0,4.43,3.75,"3",1221
44,155,75,90,50,"AE",0,5,3.75,"3",1221
45,155,75,90,50,"AE",0,4.86,3.75,"3",1221
46,155,75,90,50,"AE",0,2.57,3.75,"3",1221
47,155,75,90,50,"AE",0,4.29,3.75,"3",1221
48,155,75,90,50,"AE",0,3.57,3.75,"3",1221
