"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,121,60,75,75,"AE",1,0.86,3.75,"1",987
1,121,60,75,75,"AE",1,0.86,3.75,"1",987
1,121,60,75,75,"AE",1,0.86,3.75,"2",988
2,121,60,75,75,"AE",1,0.57,3.75,"2",988
2,121,60,75,75,"AE",1,0.57,3.75,"3",989
3,121,60,75,75,"AE",1,1.57,3.75,"3",989
4,121,60,75,75,"AE",1,2.57,3.75,"3",989
5,121,60,75,75,"AE",1,2.43,3.75,"3",989
6,121,60,75,75,"AE",1,3.43,3.75,"3",989
7,121,60,75,75,"AE",1,2.14,3.75,"3",989
8,121,60,75,75,"AE",1,3.43,3.75,"3",989
9,121,60,75,75,"AE",1,3.29,3.75,"3",989
10,121,60,75,75,"AE",1,4.43,3.75,"3",989
11,121,60,75,75,"AE",1,4,3.75,"3",989
12,121,60,75,75,"AE",1,5.43,3.75,"3",989
13,121,60,75,75,"AE",1,5.43,3.75,"3",989
14,121,60,75,75,"AE",1,5.43,3.75,"3",989
15,121,60,75,75,"AE",1,4.71,3.75,"3",989
16,121,60,75,75,"AE",1,4,3.75,"3",989
17,121,60,75,75,"AE",1,3.29,3.75,"3",989
18,121,60,75,75,"AE",1,2.29,3.75,"3",989
19,121,60,75,75,"AE",1,1.57,3.75,"3",989
20,121,60,75,75,"AE",1,2.57,3.75,"3",989
20,121,60,75,75,"AE",1,2.57,3.75,"2",990
21,121,60,75,75,"AE",1,1.71,3.75,"2",990
22,121,60,75,75,"AE",1,2.14,3.75,"2",990
23,121,60,75,75,"AE",1,1.86,3.75,"2",990
24,121,60,75,75,"AE",1,2,3.75,"2",990
25,121,60,75,75,"AE",1,2,3.75,"2",990
26,121,60,75,75,"AE",1,2.57,3.75,"2",990
27,121,60,75,75,"AE",1,5.29,3.75,"2",990
28,121,60,75,75,"AE",1,4.86,3.75,"2",990
29,121,60,75,75,"AE",1,4.57,3.75,"2",990
30,121,60,75,75,"AE",1,7,3.75,"2",990
31,121,60,75,75,"AE",1,5.71,3.75,"2",990
31,121,60,75,75,"AE",1,5.71,3.75,"3",991
32,121,60,75,75,"AE",1,2.57,3.75,"3",991
33,121,60,75,75,"AE",1,3.29,3.75,"3",991
34,121,60,75,75,"AE",1,2.57,3.75,"3",991
34,121,60,75,75,"AE",1,2.57,3.75,"2",992
35,121,60,75,75,"AE",1,3.14,3.75,"2",992
36,121,60,75,75,"AE",1,4.14,3.75,"2",992
37,121,60,75,75,"AE",1,4.14,3.75,"2",992
38,121,60,75,75,"AE",1,3.43,3.75,"2",992
39,121,60,75,75,"AE",1,3,3.75,"2",992
40,121,60,75,75,"AE",1,4.71,3.75,"2",992
41,121,60,75,75,"AE",1,5.57,3.75,"2",992
42,121,60,75,75,"AE",1,4.57,3.75,"2",992
43,121,60,75,75,"AE",1,6.57,3.75,"2",992
44,121,60,75,75,"AE",1,8.57,3.75,"2",992
45,121,60,75,75,"AE",1,9.14,3.75,"2",992
46,121,60,75,75,"AE",1,10.29,3.75,"2",992
47,121,60,75,75,"AE",1,9,3.75,"2",992
48,121,60,75,75,"AE",1,11,3.75,"2",992
49,121,60,75,75,"AE",1,9.71,3.75,"2",992
50,121,60,75,75,"AE",1,9.71,3.75,"2",992
50,121,60,75,75,"AE",1,9.71,3.75,"3",993
51,121,60,75,75,"AE",1,9.57,3.75,"3",993
52,121,60,75,75,"AE",1,6,3.75,"3",993
0,769,60,75,75,"AE",1,0.86,3.75,"1",5563
1,769,60,75,75,"AE",1,1.71,3.75,"1",5563
