"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,379,60,50,50,"TS",1,0.86,3.125,"1",2670
1,379,60,50,50,"TS",1,1.57,3.125,"1",2670
2,379,60,50,50,"TS",1,2.71,3.125,"1",2670
3,379,60,50,50,"TS",1,3,3.125,"1",2670
4,379,60,50,50,"TS",1,4.57,3.125,"1",2670
5,379,60,50,50,"TS",1,6,3.125,"1",2670
6,379,60,50,50,"TS",1,9.14,3.125,"1",2670
7,379,60,50,50,"TS",1,11.43,3.125,"1",2670
8,379,60,50,50,"TS",1,11.86,3.125,"1",2670
9,379,60,50,50,"TS",1,21,3.125,"1",2670
10,379,60,50,50,"TS",1,24.57,3.125,"1",2670
10,379,60,50,50,"TS",1,24.57,3.125,"1b",2671
11,379,60,50,50,"TS",1,28,3.125,"1b",2671
12,379,60,50,50,"TS",1,32,3.125,"1b",2671
13,379,60,50,50,"TS",1,48.57,3.125,"1b",2671
14,379,60,50,50,"TS",1,69.71,3.125,"1b",2671
15,379,60,50,50,"TS",1,114.29,3.125,"1b",2671
16,379,60,50,50,"TS",1,139.43,3.125,"1b",2671
17,379,60,50,50,"TS",1,150.86,3.125,"1b",2671
18,379,60,50,50,"TS",1,217.14,3.125,"1b",2671
18,379,60,50,50,"TS",1,217.14,3.125,"3",2672
19,379,60,50,50,"TS",1,148.57,3.125,"3",2672
20,379,60,50,50,"TS",1,123.43,3.125,"3",2672
21,379,60,50,50,"TS",1,105.14,3.125,"3",2672
22,379,60,50,50,"TS",1,112,3.125,"3",2672
23,379,60,50,50,"TS",1,93.71,3.125,"3",2672
24,379,60,50,50,"TS",1,73.14,3.125,"3",2672
25,379,60,50,50,"TS",1,80,3.125,"3",2672
26,379,60,50,50,"TS",1,38.86,3.125,"3",2672
27,379,60,50,50,"TS",1,50.29,3.125,"3",2672
28,379,60,50,50,"TS",1,52.57,3.125,"3",2672
28,379,60,50,50,"TS",1,52.57,3.125,"2",2673
29,379,60,50,50,"TS",1,33.71,3.125,"2",2673
30,379,60,50,50,"TS",1,41.71,3.125,"2",2673
30,379,60,50,50,"TS",1,41.71,3.125,"1b",2674
31,379,60,50,50,"TS",1,44.57,3.125,"1b",2674
32,379,60,50,50,"TS",1,53.14,3.125,"1b",2674
33,379,60,50,50,"TS",1,121.14,3.125,"1b",2674
33,379,60,50,50,"TS",1,121.14,3.125,"1",2675
34,379,60,50,50,"TS",1,134.86,3.125,"1",2675
34,379,60,50,50,"TS",1,134.86,3.125,"1b",2676
35,379,60,50,50,"TS",1,160,3.125,"1b",2676
36,379,60,50,50,"TS",1,242.29,3.125,"1b",2676
