"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,584,75,75,90,"LS",0,0.86,3.125,"1",3749
1,584,75,75,90,"LS",0,1.57,3.125,"1",3749
2,584,75,75,90,"LS",0,2.71,3.125,"1",3749
3,584,75,75,90,"LS",0,3,3.125,"1",3749
4,584,75,75,90,"LS",0,4.86,3.125,"1",3749
5,584,75,75,90,"LS",0,6.86,3.125,"1",3749
6,584,75,75,90,"LS",0,13,3.125,"1",3749
7,584,75,75,90,"LS",0,11.57,3.125,"1",3749
8,584,75,75,90,"LS",0,13.57,3.125,"1",3749
9,584,75,75,90,"LS",0,13.71,3.125,"1",3749
10,584,75,75,90,"LS",0,11.43,3.125,"1",3749
11,584,75,75,90,"LS",0,11.43,3.125,"1",3749
12,584,75,75,90,"LS",0,8.14,3.125,"1",3749
13,584,75,75,90,"LS",0,11.71,3.125,"1",3749
14,584,75,75,90,"LS",0,16,3.125,"1",3749
15,584,75,75,90,"LS",0,30.71,3.125,"1",3749
16,584,75,75,90,"LS",0,41.14,3.125,"1",3749
17,584,75,75,90,"LS",0,55.43,3.125,"1",3749
18,584,75,75,90,"LS",0,73.14,3.125,"1",3749
19,584,75,75,90,"LS",0,98.29,3.125,"1",3749
20,584,75,75,90,"LS",0,112,3.125,"1",3749
20,584,75,75,90,"LS",0,112,3.125,"1b",3750
21,584,75,75,90,"LS",0,150.86,3.125,"1b",3750
22,584,75,75,90,"LS",0,205.71,3.125,"1b",3750
23,584,75,75,90,"LS",0,242.29,3.125,"1b",3750
24,584,75,75,90,"LS",0,365.71,3.125,"1b",3750
25,584,75,75,90,"LS",0,365.71,3.125,"1b",3750
25,584,75,75,90,"LS",0,365.71,3.125,"3",3751
26,584,75,75,90,"LS",0,256,3.125,"3",3751
27,584,75,75,90,"LS",0,173.71,3.125,"3",3751
28,584,75,75,90,"LS",0,118.86,3.125,"3",3751
29,584,75,75,90,"LS",0,64,3.125,"3",3751
29,584,75,75,90,"LS",0,64,3.125,"2",3752
30,584,75,75,90,"LS",0,84.57,3.125,"2",3752
31,584,75,75,90,"LS",0,66.29,3.125,"2",3752
32,584,75,75,90,"LS",0,82.29,3.125,"2",3752
32,584,75,75,90,"LS",0,82.29,3.125,"1b",3753
33,584,75,75,90,"LS",0,75.43,3.125,"1b",3753
34,584,75,75,90,"LS",0,68.57,3.125,"1b",3753
35,584,75,75,90,"LS",0,59.43,3.125,"1b",3753
35,584,75,75,90,"LS",0,59.43,3.125,"1",3754
36,584,75,75,90,"LS",0,48,3.125,"1",3754
37,584,75,75,90,"LS",0,70.86,3.125,"1",3754
38,584,75,75,90,"LS",0,18.86,3.125,"1",3754
39,584,75,75,90,"LS",0,20.57,3.125,"1",3754
40,584,75,75,90,"LS",0,17.71,3.125,"1",3754
41,584,75,75,90,"LS",0,12.57,3.125,"1",3754
42,584,75,75,90,"LS",0,4.14,3.125,"1",3754
43,584,75,75,90,"LS",0,4.57,3.125,"1",3754
44,584,75,75,90,"LS",0,3.71,3.125,"1",3754
45,584,75,75,90,"LS",0,4.57,3.125,"1",3754
46,584,75,75,90,"LS",0,5.29,3.125,"1",3754
47,584,75,75,90,"LS",0,5.43,3.125,"1",3754
48,584,75,75,90,"LS",0,6.71,3.125,"1",3754
49,584,75,75,90,"LS",0,4.43,3.125,"1",3754
50,584,75,75,90,"LS",0,4.86,3.125,"1",3754
51,584,75,75,90,"LS",0,6.14,3.125,"1",3754
52,584,75,75,90,"LS",0,3.29,3.125,"1",3754
0,1232,75,75,90,"LS",0,0.86,3.125,"1",8366
1,1232,75,75,90,"LS",0,1.43,3.125,"1",8366
2,1232,75,75,90,"LS",0,4.14,3.125,"1",8366
3,1232,75,75,90,"LS",0,2.71,3.125,"1",8366
4,1232,75,75,90,"LS",0,6,3.125,"1",8366
5,1232,75,75,90,"LS",0,8.43,3.125,"1",8366
6,1232,75,75,90,"LS",0,11.43,3.125,"1",8366
7,1232,75,75,90,"LS",0,13.71,3.125,"1",8366
8,1232,75,75,90,"LS",0,15.43,3.125,"1",8366
9,1232,75,75,90,"LS",0,19.43,3.125,"1",8366
10,1232,75,75,90,"LS",0,30.86,3.125,"1",8366
11,1232,75,75,90,"LS",0,48,3.125,"1",8366
12,1232,75,75,90,"LS",0,63.43,3.125,"1",8366
13,1232,75,75,90,"LS",0,80,3.125,"1",8366
14,1232,75,75,90,"LS",0,112,3.125,"1",8366
14,1232,75,75,90,"LS",0,112,3.125,"1b",8367
15,1232,75,75,90,"LS",0,148.57,3.125,"1b",8367
16,1232,75,75,90,"LS",0,180.57,3.125,"1b",8367
17,1232,75,75,90,"LS",0,260.57,3.125,"1b",8367
18,1232,75,75,90,"LS",0,329.14,3.125,"1b",8367
19,1232,75,75,90,"LS",0,310.86,3.125,"1b",8367
19,1232,75,75,90,"LS",0,310.86,3.125,"3",8368
20,1232,75,75,90,"LS",0,201.14,3.125,"3",8368
21,1232,75,75,90,"LS",0,164.57,3.125,"3",8368
22,1232,75,75,90,"LS",0,61.71,3.125,"3",8368
23,1232,75,75,90,"LS",0,64,3.125,"3",8368
24,1232,75,75,90,"LS",0,68.57,3.125,"3",8368
24,1232,75,75,90,"LS",0,68.57,3.125,"2",8369
25,1232,75,75,90,"LS",0,45.71,3.125,"2",8369
26,1232,75,75,90,"LS",0,64,3.125,"2",8369
27,1232,75,75,90,"LS",0,26.29,3.125,"2",8369
27,1232,75,75,90,"LS",0,26.29,3.125,"1b",8370
28,1232,75,75,90,"LS",0,18.86,3.125,"1b",8370
29,1232,75,75,90,"LS",0,18.86,3.125,"1b",8370
30,1232,75,75,90,"LS",0,24.57,3.125,"1b",8370
30,1232,75,75,90,"LS",0,24.57,3.125,"1",8371
31,1232,75,75,90,"LS",0,25.71,3.125,"1",8371
32,1232,75,75,90,"LS",0,29.71,3.125,"1",8371
33,1232,75,75,90,"LS",0,29.14,3.125,"1",8371
34,1232,75,75,90,"LS",0,18.86,3.125,"1",8371
35,1232,75,75,90,"LS",0,19.43,3.125,"1",8371
36,1232,75,75,90,"LS",0,22.29,3.125,"1",8371
37,1232,75,75,90,"LS",0,14.86,3.125,"1",8371
38,1232,75,75,90,"LS",0,10.86,3.125,"1",8371
39,1232,75,75,90,"LS",0,5.29,3.125,"1",8371
40,1232,75,75,90,"LS",0,5.14,3.125,"1",8371
41,1232,75,75,90,"LS",0,4.43,3.125,"1",8371
42,1232,75,75,90,"LS",0,4,3.125,"1",8371
43,1232,75,75,90,"LS",0,1.71,3.125,"1",8371
44,1232,75,75,90,"LS",0,2.43,3.125,"1",8371
45,1232,75,75,90,"LS",0,2.57,3.125,"1",8371
46,1232,75,75,90,"LS",0,4.29,3.125,"1",8371
47,1232,75,75,90,"LS",0,2.29,3.125,"1",8371
48,1232,75,75,90,"LS",0,3,3.125,"1",8371
49,1232,75,75,90,"LS",0,3.71,3.125,"1",8371
50,1232,75,75,90,"LS",0,2.57,3.125,"1",8371
51,1232,75,75,90,"LS",0,1.71,3.125,"1",8371
52,1232,75,75,90,"LS",0,1.14,3.125,"1",8371
0,1880,75,75,90,"LS",0,0.86,3.125,"1",12834
1,1880,75,75,90,"LS",0,1.29,3.125,"1",12834
2,1880,75,75,90,"LS",0,1.86,3.125,"1",12834
3,1880,75,75,90,"LS",0,1.57,3.125,"1",12834
4,1880,75,75,90,"LS",0,2.43,3.125,"1",12834
5,1880,75,75,90,"LS",0,4,3.125,"1",12834
6,1880,75,75,90,"LS",0,2.57,3.125,"1",12834
7,1880,75,75,90,"LS",0,2.71,3.125,"1",12834
8,1880,75,75,90,"LS",0,5,3.125,"1",12834
9,1880,75,75,90,"LS",0,6.57,3.125,"1",12834
10,1880,75,75,90,"LS",0,7.14,3.125,"1",12834
11,1880,75,75,90,"LS",0,12.14,3.125,"1",12834
12,1880,75,75,90,"LS",0,16.71,3.125,"1",12834
13,1880,75,75,90,"LS",0,28,3.125,"1",12834
14,1880,75,75,90,"LS",0,37.14,3.125,"1",12834
15,1880,75,75,90,"LS",0,47.43,3.125,"1",12834
16,1880,75,75,90,"LS",0,54.86,3.125,"1",12834
17,1880,75,75,90,"LS",0,67.43,3.125,"1",12834
18,1880,75,75,90,"LS",0,96,3.125,"1",12834
19,1880,75,75,90,"LS",0,112,3.125,"1",12834
19,1880,75,75,90,"LS",0,112,3.125,"1b",12835
20,1880,75,75,90,"LS",0,164.57,3.125,"1b",12835
21,1880,75,75,90,"LS",0,189.71,3.125,"1b",12835
22,1880,75,75,90,"LS",0,217.14,3.125,"1b",12835
23,1880,75,75,90,"LS",0,406.86,3.125,"1b",12835
24,1880,75,75,90,"LS",0,256,3.125,"1b",12835
24,1880,75,75,90,"LS",0,256,3.125,"3",12836
25,1880,75,75,90,"LS",0,320,3.125,"3",12836
26,1880,75,75,90,"LS",0,310.86,3.125,"3",12836
27,1880,75,75,90,"LS",0,301.71,3.125,"3",12836
28,1880,75,75,90,"LS",0,219.43,3.125,"3",12836
29,1880,75,75,90,"LS",0,164.57,3.125,"3",12836
30,1880,75,75,90,"LS",0,86.86,3.125,"3",12836
31,1880,75,75,90,"LS",0,43.43,3.125,"3",12836
