"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,591,90,90,75,"LS",0,0.86,3.125,"1",3791
1,591,90,90,75,"LS",0,1.57,3.125,"1",3791
2,591,90,90,75,"LS",0,2.71,3.125,"1",3791
3,591,90,90,75,"LS",0,3,3.125,"1",3791
4,591,90,90,75,"LS",0,6.14,3.125,"1",3791
5,591,90,90,75,"LS",0,8.14,3.125,"1",3791
6,591,90,90,75,"LS",0,10.14,3.125,"1",3791
7,591,90,90,75,"LS",0,11,3.125,"1",3791
8,591,90,90,75,"LS",0,13.86,3.125,"1",3791
9,591,90,90,75,"LS",0,23.86,3.125,"1",3791
10,591,90,90,75,"LS",0,28,3.125,"1",3791
11,591,90,90,75,"LS",0,44.57,3.125,"1",3791
12,591,90,90,75,"LS",0,46.29,3.125,"1",3791
13,591,90,90,75,"LS",0,58.86,3.125,"1",3791
14,591,90,90,75,"LS",0,66.29,3.125,"1",3791
15,591,90,90,75,"LS",0,89.14,3.125,"1",3791
16,591,90,90,75,"LS",0,96,3.125,"1",3791
16,591,90,90,75,"LS",0,96,3.125,"1b",3792
17,591,90,90,75,"LS",0,112,3.125,"1b",3792
18,591,90,90,75,"LS",0,146.29,3.125,"1b",3792
19,591,90,90,75,"LS",0,150.86,3.125,"1b",3792
20,591,90,90,75,"LS",0,107.43,3.125,"1b",3792
21,591,90,90,75,"LS",0,121.14,3.125,"1b",3792
22,591,90,90,75,"LS",0,160,3.125,"1b",3792
23,591,90,90,75,"LS",0,128,3.125,"1b",3792
24,591,90,90,75,"LS",0,102.86,3.125,"1b",3792
25,591,90,90,75,"LS",0,98.29,3.125,"1b",3792
26,591,90,90,75,"LS",0,107.43,3.125,"1b",3792
27,591,90,90,75,"LS",0,118.86,3.125,"1b",3792
28,591,90,90,75,"LS",0,89.14,3.125,"1b",3792
29,591,90,90,75,"LS",0,82.29,3.125,"1b",3792
30,591,90,90,75,"LS",0,75.43,3.125,"1b",3792
31,591,90,90,75,"LS",0,77.71,3.125,"1b",3792
32,591,90,90,75,"LS",0,84.57,3.125,"1b",3792
33,591,90,90,75,"LS",0,73.14,3.125,"1b",3792
34,591,90,90,75,"LS",0,80,3.125,"1b",3792
35,591,90,90,75,"LS",0,91.43,3.125,"1b",3792
36,591,90,90,75,"LS",0,59.43,3.125,"1b",3792
37,591,90,90,75,"LS",0,43.43,3.125,"1b",3792
38,591,90,90,75,"LS",0,16.57,3.125,"1b",3792
38,591,90,90,75,"LS",0,16.57,3.125,"1",3793
39,591,90,90,75,"LS",0,12,3.125,"1",3793
40,591,90,90,75,"LS",0,6,3.125,"1",3793
41,591,90,90,75,"LS",0,2.86,3.125,"1",3793
42,591,90,90,75,"LS",0,2.43,3.125,"1",3793
43,591,90,90,75,"LS",0,3.57,3.125,"1",3793
44,591,90,90,75,"LS",0,1.86,3.125,"1",3793
45,591,90,90,75,"LS",0,3.43,3.125,"1",3793
46,591,90,90,75,"LS",0,2.29,3.125,"1",3793
47,591,90,90,75,"LS",0,3,3.125,"1",3793
48,591,90,90,75,"LS",0,4.71,3.125,"1",3793
49,591,90,90,75,"LS",0,4.86,3.125,"1",3793
50,591,90,90,75,"LS",0,3.57,3.125,"1",3793
51,591,90,90,75,"LS",0,3.29,3.125,"1",3793
52,591,90,90,75,"LS",0,2.57,3.125,"1",3793
0,1239,90,90,75,"LS",0,0.86,3.125,"1",8407
1,1239,90,90,75,"LS",0,1.43,3.125,"1",8407
2,1239,90,90,75,"LS",0,4.14,3.125,"1",8407
3,1239,90,90,75,"LS",0,2.71,3.125,"1",8407
4,1239,90,90,75,"LS",0,6,3.125,"1",8407
5,1239,90,90,75,"LS",0,8.43,3.125,"1",8407
