"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,191,75,50,50,"ME",0,0.86,2.5,"1",1509
1,191,75,50,50,"ME",0,1.14,2.5,"1",1509
1,191,75,50,50,"ME",0,1.14,2.5,"1b",1510
2,191,75,50,50,"ME",0,0.43,2.5,"1b",1510
2,191,75,50,50,"ME",0,0.43,2.5,"2",1511
3,191,75,50,50,"ME",0,1.43,2.5,"2",1511
4,191,75,50,50,"ME",0,0.71,2.5,"2",1511
5,191,75,50,50,"ME",0,1.29,2.5,"2",1511
6,191,75,50,50,"ME",0,0.29,2.5,"2",1511
7,191,75,50,50,"ME",0,0.57,2.5,"2",1511
8,191,75,50,50,"ME",0,0.57,2.5,"2",1511
9,191,75,50,50,"ME",0,0.14,2.5,"2",1511
9,191,75,50,50,"ME",0,0.14,2.5,"1b",1512
10,191,75,50,50,"ME",0,0,2.5,"1b",1512
11,191,75,50,50,"ME",0,0,2.5,"1b",1512
12,191,75,50,50,"ME",0,0,2.5,"1b",1512
12,191,75,50,50,"ME",0,0,2.5,"1",1513
13,191,75,50,50,"ME",0,0,2.5,"1",1513
14,191,75,50,50,"ME",0,0,2.5,"1",1513
15,191,75,50,50,"ME",0,0.14,2.5,"1",1513
16,191,75,50,50,"ME",0,0.14,2.5,"1",1513
16,191,75,50,50,"ME",0,0.14,2.5,"1b",1514
17,191,75,50,50,"ME",0,0.86,2.5,"1b",1514
18,191,75,50,50,"ME",0,0.86,2.5,"1b",1514
18,191,75,50,50,"ME",0,0.86,2.5,"2",1515
19,191,75,50,50,"ME",0,0.57,2.5,"2",1515
20,191,75,50,50,"ME",0,0.14,2.5,"2",1515
21,191,75,50,50,"ME",0,0.57,2.5,"2",1515
22,191,75,50,50,"ME",0,0.29,2.5,"2",1515
22,191,75,50,50,"ME",0,0.29,2.5,"1b",1516
23,191,75,50,50,"ME",0,0,2.5,"1b",1516
24,191,75,50,50,"ME",0,0.29,2.5,"1b",1516
25,191,75,50,50,"ME",0,0.14,2.5,"1b",1516
26,191,75,50,50,"ME",0,0.29,2.5,"1b",1516
27,191,75,50,50,"ME",0,0.71,2.5,"1b",1516
28,191,75,50,50,"ME",0,0.71,2.5,"1b",1516
29,191,75,50,50,"ME",0,1.29,2.5,"1b",1516
30,191,75,50,50,"ME",0,1.29,2.5,"1b",1516
30,191,75,50,50,"ME",0,1.29,2.5,"2",1517
31,191,75,50,50,"ME",0,2.29,2.5,"2",1517
32,191,75,50,50,"ME",0,2.14,2.5,"2",1517
33,191,75,50,50,"ME",0,2.57,2.5,"2",1517
34,191,75,50,50,"ME",0,3.14,2.5,"2",1517
35,191,75,50,50,"ME",0,1.57,2.5,"2",1517
36,191,75,50,50,"ME",0,1.43,2.5,"2",1517
37,191,75,50,50,"ME",0,2.29,2.5,"2",1517
38,191,75,50,50,"ME",0,2.71,2.5,"2",1517
39,191,75,50,50,"ME",0,2.57,2.5,"2",1517
40,191,75,50,50,"ME",0,4.14,2.5,"2",1517
41,191,75,50,50,"ME",0,5.57,2.5,"2",1517
42,191,75,50,50,"ME",0,6,2.5,"2",1517
43,191,75,50,50,"ME",0,6.86,2.5,"2",1517
43,191,75,50,50,"ME",0,6.86,2.5,"3",1518
44,191,75,50,50,"ME",0,5.14,2.5,"3",1518
45,191,75,50,50,"ME",0,4.43,2.5,"3",1518
46,191,75,50,50,"ME",0,5.86,2.5,"3",1518
47,191,75,50,50,"ME",0,5.57,2.5,"3",1518
47,191,75,50,50,"ME",0,5.57,2.5,"2",1519
48,191,75,50,50,"ME",0,7,2.5,"2",1519
48,191,75,50,50,"ME",0,7,2.5,"3",1520
49,191,75,50,50,"ME",0,5.14,2.5,"3",1520
50,191,75,50,50,"ME",0,4.29,2.5,"3",1520
51,191,75,50,50,"ME",0,3.29,2.5,"3",1520
52,191,75,50,50,"ME",0,3.43,2.5,"3",1520
52,191,75,50,50,"ME",0,3.43,2.5,"2",1521
0,839,75,50,50,"ME",0,0.86,2.5,"1",6151
1,839,75,50,50,"ME",0,1.14,2.5,"1",6151
1,839,75,50,50,"ME",0,1.14,2.5,"2",6152
2,839,75,50,50,"ME",0,1,2.5,"2",6152
3,839,75,50,50,"ME",0,0.71,2.5,"2",6152
4,839,75,50,50,"ME",0,1,2.5,"2",6152
5,839,75,50,50,"ME",0,0.86,2.5,"2",6152
6,839,75,50,50,"ME",0,2.14,2.5,"2",6152
7,839,75,50,50,"ME",0,1.29,2.5,"2",6152
8,839,75,50,50,"ME",0,1.57,2.5,"2",6152
9,839,75,50,50,"ME",0,1.29,2.5,"2",6152
10,839,75,50,50,"ME",0,1.71,2.5,"2",6152
11,839,75,50,50,"ME",0,1.57,2.5,"2",6152
12,839,75,50,50,"ME",0,0.57,2.5,"2",6152
13,839,75,50,50,"ME",0,1,2.5,"2",6152
13,839,75,50,50,"ME",0,1,2.5,"1b",6153
14,839,75,50,50,"ME",0,1.29,2.5,"1b",6153
14,839,75,50,50,"ME",0,1.29,2.5,"2",6154
15,839,75,50,50,"ME",0,0.86,2.5,"2",6154
16,839,75,50,50,"ME",0,1,2.5,"2",6154
17,839,75,50,50,"ME",0,0.43,2.5,"2",6154
18,839,75,50,50,"ME",0,0.43,2.5,"2",6154
18,839,75,50,50,"ME",0,0.43,2.5,"1b",6155
19,839,75,50,50,"ME",0,0.57,2.5,"1b",6155
20,839,75,50,50,"ME",0,0.86,2.5,"1b",6155
21,839,75,50,50,"ME",0,0.86,2.5,"1b",6155
21,839,75,50,50,"ME",0,0.86,2.5,"2",6156
22,839,75,50,50,"ME",0,0,2.5,"2",6156
23,839,75,50,50,"ME",0,0,2.5,"2",6156
24,839,75,50,50,"ME",0,0,2.5,"2",6156
25,839,75,50,50,"ME",0,0,2.5,"2",6156
25,839,75,50,50,"ME",0,0,2.5,"1b",6157
26,839,75,50,50,"ME",0,0.14,2.5,"1b",6157
27,839,75,50,50,"ME",0,0.14,2.5,"1b",6157
28,839,75,50,50,"ME",0,0.86,2.5,"1b",6157
29,839,75,50,50,"ME",0,0.29,2.5,"1b",6157
30,839,75,50,50,"ME",0,0.29,2.5,"1b",6157
31,839,75,50,50,"ME",0,0.29,2.5,"1b",6157
32,839,75,50,50,"ME",0,0,2.5,"1b",6157
33,839,75,50,50,"ME",0,0,2.5,"1b",6157
34,839,75,50,50,"ME",0,0,2.5,"1b",6157
34,839,75,50,50,"ME",0,0,2.5,"1",6158
35,839,75,50,50,"ME",0,0.29,2.5,"1",6158
36,839,75,50,50,"ME",0,0.43,2.5,"1",6158
37,839,75,50,50,"ME",0,0.43,2.5,"1",6158
37,839,75,50,50,"ME",0,0.43,2.5,"1b",6159
38,839,75,50,50,"ME",0,0.43,2.5,"1b",6159
39,839,75,50,50,"ME",0,0.71,2.5,"1b",6159
40,839,75,50,50,"ME",0,0.57,2.5,"1b",6159
41,839,75,50,50,"ME",0,0.71,2.5,"1b",6159
42,839,75,50,50,"ME",0,1.43,2.5,"1b",6159
43,839,75,50,50,"ME",0,1,2.5,"1b",6159
43,839,75,50,50,"ME",0,1,2.5,"2",6160
44,839,75,50,50,"ME",0,0.29,2.5,"2",6160
45,839,75,50,50,"ME",0,0.43,2.5,"2",6160
46,839,75,50,50,"ME",0,0.29,2.5,"2",6160
46,839,75,50,50,"ME",0,0.29,2.5,"1b",6161
47,839,75,50,50,"ME",0,0.86,2.5,"1b",6161
48,839,75,50,50,"ME",0,1.71,2.5,"1b",6161
48,839,75,50,50,"ME",0,1.71,2.5,"2",6162
49,839,75,50,50,"ME",0,0.57,2.5,"2",6162
50,839,75,50,50,"ME",0,0.86,2.5,"2",6162
51,839,75,50,50,"ME",0,0.71,2.5,"2",6162
52,839,75,50,50,"ME",0,0.71,2.5,"2",6162
0,1486,75,50,50,"ME",0,0.86,2.5,"1",10659
1,1486,75,50,50,"ME",0,1.29,2.5,"1",10659
1,1486,75,50,50,"ME",0,1.29,2.5,"1b",10660
2,1486,75,50,50,"ME",0,2,2.5,"1b",10660
2,1486,75,50,50,"ME",0,2,2.5,"2",10661
3,1486,75,50,50,"ME",0,1,2.5,"2",10661
4,1486,75,50,50,"ME",0,1.14,2.5,"2",10661
5,1486,75,50,50,"ME",0,2,2.5,"2",10661
6,1486,75,50,50,"ME",0,1.29,2.5,"2",10661
7,1486,75,50,50,"ME",0,0.57,2.5,"2",10661
8,1486,75,50,50,"ME",0,1.43,2.5,"2",10661
9,1486,75,50,50,"ME",0,1,2.5,"2",10661
10,1486,75,50,50,"ME",0,0.57,2.5,"2",10661
11,1486,75,50,50,"ME",0,1,2.5,"2",10661
12,1486,75,50,50,"ME",0,0.57,2.5,"2",10661
13,1486,75,50,50,"ME",0,0.43,2.5,"2",10661
14,1486,75,50,50,"ME",0,0.14,2.5,"2",10661
15,1486,75,50,50,"ME",0,0.43,2.5,"2",10661
15,1486,75,50,50,"ME",0,0.43,2.5,"1b",10662
16,1486,75,50,50,"ME",0,0.14,2.5,"1b",10662
17,1486,75,50,50,"ME",0,0,2.5,"1b",10662
18,1486,75,50,50,"ME",0,0,2.5,"1b",10662
