"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,73,60,90,50,"AE",1,0.86,3.125,"1",552
1,73,60,90,50,"AE",1,1,3.125,"1",552
1,73,60,90,50,"AE",1,1,3.125,"2",553
2,73,60,90,50,"AE",1,1.43,3.125,"2",553
2,73,60,90,50,"AE",1,1.43,3.125,"3",554
3,73,60,90,50,"AE",1,1.14,3.125,"3",554
4,73,60,90,50,"AE",1,1.43,3.125,"3",554
5,73,60,90,50,"AE",1,0.57,3.125,"3",554
6,73,60,90,50,"AE",1,0.29,3.125,"3",554
6,73,60,90,50,"AE",1,0.29,3.125,"2",555
7,73,60,90,50,"AE",1,0,3.125,"2",555
8,73,60,90,50,"AE",1,0.29,3.125,"2",555
9,73,60,90,50,"AE",1,0.14,3.125,"2",555
10,73,60,90,50,"AE",1,0.14,3.125,"2",555
11,73,60,90,50,"AE",1,0,3.125,"2",555
12,73,60,90,50,"AE",1,0.14,3.125,"2",555
13,73,60,90,50,"AE",1,0,3.125,"2",555
14,73,60,90,50,"AE",1,0,3.125,"2",555
14,73,60,90,50,"AE",1,0,3.125,"1b",556
15,73,60,90,50,"AE",1,0.29,3.125,"1b",556
16,73,60,90,50,"AE",1,0.14,3.125,"1b",556
17,73,60,90,50,"AE",1,0.29,3.125,"1b",556
18,73,60,90,50,"AE",1,0.57,3.125,"1b",556
19,73,60,90,50,"AE",1,1.86,3.125,"1b",556
19,73,60,90,50,"AE",1,1.86,3.125,"2",557
20,73,60,90,50,"AE",1,1.86,3.125,"2",557
21,73,60,90,50,"AE",1,2.14,3.125,"2",557
22,73,60,90,50,"AE",1,2.43,3.125,"2",557
23,73,60,90,50,"AE",1,3.43,3.125,"2",557
23,73,60,90,50,"AE",1,3.43,3.125,"3",558
24,73,60,90,50,"AE",1,2.29,3.125,"3",558
25,73,60,90,50,"AE",1,1.57,3.125,"3",558
26,73,60,90,50,"AE",1,1,3.125,"3",558
27,73,60,90,50,"AE",1,1.14,3.125,"3",558
27,73,60,90,50,"AE",1,1.14,3.125,"2",559
28,73,60,90,50,"AE",1,1.57,3.125,"2",559
29,73,60,90,50,"AE",1,2,3.125,"2",559
30,73,60,90,50,"AE",1,2.29,3.125,"2",559
31,73,60,90,50,"AE",1,3.14,3.125,"2",559
32,73,60,90,50,"AE",1,2.57,3.125,"2",559
33,73,60,90,50,"AE",1,3.71,3.125,"2",559
34,73,60,90,50,"AE",1,2.86,3.125,"2",559
35,73,60,90,50,"AE",1,2.71,3.125,"2",559
36,73,60,90,50,"AE",1,3,3.125,"2",559
37,73,60,90,50,"AE",1,3.71,3.125,"2",559
38,73,60,90,50,"AE",1,2.43,3.125,"2",559
39,73,60,90,50,"AE",1,2.14,3.125,"2",559
40,73,60,90,50,"AE",1,2.57,3.125,"2",559
41,73,60,90,50,"AE",1,4.29,3.125,"2",559
42,73,60,90,50,"AE",1,3.71,3.125,"2",559
43,73,60,90,50,"AE",1,7.86,3.125,"2",559
44,73,60,90,50,"AE",1,5.29,3.125,"2",559
45,73,60,90,50,"AE",1,5,3.125,"2",559
46,73,60,90,50,"AE",1,4.86,3.125,"2",559
47,73,60,90,50,"AE",1,7.29,3.125,"2",559
48,73,60,90,50,"AE",1,9.43,3.125,"2",559
49,73,60,90,50,"AE",1,9.29,3.125,"2",559
50,73,60,90,50,"AE",1,8.43,3.125,"2",559
51,73,60,90,50,"AE",1,9.29,3.125,"2",559
52,73,60,90,50,"AE",1,7.57,3.125,"2",559
0,721,60,90,50,"AE",1,0.86,3.125,"1",5014
1,721,60,90,50,"AE",1,1.43,3.125,"1",5014
1,721,60,90,50,"AE",1,1.43,3.125,"2",5015
2,721,60,90,50,"AE",1,1.14,3.125,"2",5015
2,721,60,90,50,"AE",1,1.14,3.125,"3",5016
3,721,60,90,50,"AE",1,0.86,3.125,"3",5016
4,721,60,90,50,"AE",1,0.57,3.125,"3",5016
5,721,60,90,50,"AE",1,0.86,3.125,"3",5016
5,721,60,90,50,"AE",1,0.86,3.125,"2",5017
6,721,60,90,50,"AE",1,2.57,3.125,"2",5017
6,721,60,90,50,"AE",1,2.57,3.125,"3",5018
7,721,60,90,50,"AE",1,0.86,3.125,"3",5018
8,721,60,90,50,"AE",1,1.57,3.125,"3",5018
9,721,60,90,50,"AE",1,0.86,3.125,"3",5018
10,721,60,90,50,"AE",1,0.14,3.125,"3",5018
11,721,60,90,50,"AE",1,0.29,3.125,"3",5018
11,721,60,90,50,"AE",1,0.29,3.125,"2",5019
12,721,60,90,50,"AE",1,0.29,3.125,"2",5019
13,721,60,90,50,"AE",1,0.57,3.125,"2",5019
14,721,60,90,50,"AE",1,0.43,3.125,"2",5019
15,721,60,90,50,"AE",1,0.29,3.125,"2",5019
16,721,60,90,50,"AE",1,0.14,3.125,"2",5019
17,721,60,90,50,"AE",1,0.14,3.125,"2",5019
17,721,60,90,50,"AE",1,0.14,3.125,"1b",5020
18,721,60,90,50,"AE",1,0,3.125,"1b",5020
19,721,60,90,50,"AE",1,0,3.125,"1b",5020
20,721,60,90,50,"AE",1,0,3.125,"1b",5020
21,721,60,90,50,"AE",1,0,3.125,"1b",5020
22,721,60,90,50,"AE",1,0,3.125,"1b",5020
23,721,60,90,50,"AE",1,0,3.125,"1b",5020
24,721,60,90,50,"AE",1,0,3.125,"1b",5020
24,721,60,90,50,"AE",1,0,3.125,"1",5021
25,721,60,90,50,"AE",1,0,3.125,"1",5021
26,721,60,90,50,"AE",1,0.14,3.125,"1",5021
27,721,60,90,50,"AE",1,0.14,3.125,"1",5021
28,721,60,90,50,"AE",1,0,3.125,"1",5021
29,721,60,90,50,"AE",1,0,3.125,"1",5021
30,721,60,90,50,"AE",1,0,3.125,"1",5021
31,721,60,90,50,"AE",1,0,3.125,"1",5021
32,721,60,90,50,"AE",1,0,3.125,"1",5021
33,721,60,90,50,"AE",1,0,3.125,"1",5021
34,721,60,90,50,"AE",1,0,3.125,"1",5021
35,721,60,90,50,"AE",1,0.29,3.125,"1",5021
36,721,60,90,50,"AE",1,0.86,3.125,"1",5021
37,721,60,90,50,"AE",1,1.14,3.125,"1",5021
37,721,60,90,50,"AE",1,1.14,3.125,"2",5022
38,721,60,90,50,"AE",1,0.86,3.125,"2",5022
39,721,60,90,50,"AE",1,0.86,3.125,"2",5022
40,721,60,90,50,"AE",1,1.57,3.125,"2",5022
41,721,60,90,50,"AE",1,2,3.125,"2",5022
42,721,60,90,50,"AE",1,2,3.125,"2",5022
43,721,60,90,50,"AE",1,1.57,3.125,"2",5022
44,721,60,90,50,"AE",1,2.14,3.125,"2",5022
45,721,60,90,50,"AE",1,2.29,3.125,"2",5022
