"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,545,75,50,75,"LS",1,0.86,3.125,"1",3525
1,545,75,50,75,"LS",1,1.57,3.125,"1",3525
2,545,75,50,75,"LS",1,2.71,3.125,"1",3525
3,545,75,50,75,"LS",1,3,3.125,"1",3525
4,545,75,50,75,"LS",1,4.57,3.125,"1",3525
5,545,75,50,75,"LS",1,6,3.125,"1",3525
6,545,75,50,75,"LS",1,9.14,3.125,"1",3525
7,545,75,50,75,"LS",1,11.29,3.125,"1",3525
8,545,75,50,75,"LS",1,12.43,3.125,"1",3525
9,545,75,50,75,"LS",1,20.57,3.125,"1",3525
10,545,75,50,75,"LS",1,22.29,3.125,"1",3525
11,545,75,50,75,"LS",1,34.86,3.125,"1",3525
12,545,75,50,75,"LS",1,50.29,3.125,"1",3525
13,545,75,50,75,"LS",1,80.57,3.125,"1",3525
14,545,75,50,75,"LS",1,116.57,3.125,"1",3525
15,545,75,50,75,"LS",1,198.86,3.125,"1",3525
16,545,75,50,75,"LS",1,258.29,3.125,"1",3525
16,545,75,50,75,"LS",1,258.29,3.125,"1b",3526
17,545,75,50,75,"LS",1,429.71,3.125,"1b",3526
18,545,75,50,75,"LS",1,585.14,3.125,"1b",3526
19,545,75,50,75,"LS",1,685.71,3.125,"1b",3526
20,545,75,50,75,"LS",1,868.57,3.125,"1b",3526
21,545,75,50,75,"LS",1,1490.29,3.125,"1b",3526
21,545,75,50,75,"LS",1,1490.29,3.125,"3",3527
22,545,75,50,75,"LS",1,1645.71,3.125,"3",3527
22,545,75,50,75,"LS",1,1645.71,3.125,"4",3528
23,545,75,50,75,"LS",1,950.86,3.125,"4",3528
24,545,75,50,75,"LS",1,475.43,3.125,"4",3528
25,545,75,50,75,"LS",1,256,3.125,"4",3528
26,545,75,50,75,"LS",1,64,3.125,"4",3528
27,545,75,50,75,"LS",1,45.71,3.125,"4",3528
27,545,75,50,75,"LS",1,45.71,3.125,"3",3529
28,545,75,50,75,"LS",1,32,3.125,"3",3529
29,545,75,50,75,"LS",1,12.57,3.125,"3",3529
