"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,145,60,75,50,"AE",0,0.86,3.75,"1",1149
1,145,60,75,50,"AE",0,0.86,3.75,"1",1149
1,145,60,75,50,"AE",0,0.86,3.75,"2",1150
2,145,60,75,50,"AE",0,0.57,3.75,"2",1150
2,145,60,75,50,"AE",0,0.57,3.75,"3",1151
3,145,60,75,50,"AE",0,1.57,3.75,"3",1151
4,145,60,75,50,"AE",0,2.57,3.75,"3",1151
5,145,60,75,50,"AE",0,2.43,3.75,"3",1151
6,145,60,75,50,"AE",0,3.43,3.75,"3",1151
7,145,60,75,50,"AE",0,2.14,3.75,"3",1151
8,145,60,75,50,"AE",0,3.43,3.75,"3",1151
9,145,60,75,50,"AE",0,3.29,3.75,"3",1151
10,145,60,75,50,"AE",0,4.43,3.75,"3",1151
11,145,60,75,50,"AE",0,4,3.75,"3",1151
12,145,60,75,50,"AE",0,5.43,3.75,"3",1151
13,145,60,75,50,"AE",0,5.43,3.75,"3",1151
14,145,60,75,50,"AE",0,5.43,3.75,"3",1151
15,145,60,75,50,"AE",0,4.71,3.75,"3",1151
16,145,60,75,50,"AE",0,4,3.75,"3",1151
17,145,60,75,50,"AE",0,3.71,3.75,"3",1151
18,145,60,75,50,"AE",0,4.29,3.75,"3",1151
19,145,60,75,50,"AE",0,5.29,3.75,"3",1151
20,145,60,75,50,"AE",0,5.57,3.75,"3",1151
21,145,60,75,50,"AE",0,7.71,3.75,"3",1151
22,145,60,75,50,"AE",0,6.29,3.75,"3",1151
23,145,60,75,50,"AE",0,5.71,3.75,"3",1151
24,145,60,75,50,"AE",0,4.71,3.75,"3",1151
25,145,60,75,50,"AE",0,3.71,3.75,"3",1151
26,145,60,75,50,"AE",0,3.71,3.75,"3",1151
27,145,60,75,50,"AE",0,4.43,3.75,"3",1151
28,145,60,75,50,"AE",0,4.43,3.75,"3",1151
29,145,60,75,50,"AE",0,3.43,3.75,"3",1151
30,145,60,75,50,"AE",0,5,3.75,"3",1151
31,145,60,75,50,"AE",0,6.29,3.75,"3",1151
32,145,60,75,50,"AE",0,5.71,3.75,"3",1151
33,145,60,75,50,"AE",0,5.43,3.75,"3",1151
34,145,60,75,50,"AE",0,5.14,3.75,"3",1151
35,145,60,75,50,"AE",0,5.43,3.75,"3",1151
36,145,60,75,50,"AE",0,5.57,3.75,"3",1151
37,145,60,75,50,"AE",0,4.29,3.75,"3",1151
38,145,60,75,50,"AE",0,2.71,3.75,"3",1151
39,145,60,75,50,"AE",0,3.57,3.75,"3",1151
40,145,60,75,50,"AE",0,3.43,3.75,"3",1151
41,145,60,75,50,"AE",0,4.71,3.75,"3",1151
42,145,60,75,50,"AE",0,3,3.75,"3",1151
43,145,60,75,50,"AE",0,5.43,3.75,"3",1151
44,145,60,75,50,"AE",0,5.71,3.75,"3",1151
45,145,60,75,50,"AE",0,7,3.75,"3",1151
46,145,60,75,50,"AE",0,6.14,3.75,"3",1151
47,145,60,75,50,"AE",0,7.57,3.75,"3",1151
47,145,60,75,50,"AE",0,7.57,3.75,"4",1152
48,145,60,75,50,"AE",0,5.71,3.75,"4",1152
49,145,60,75,50,"AE",0,4.29,3.75,"4",1152
50,145,60,75,50,"AE",0,3.86,3.75,"4",1152
51,145,60,75,50,"AE",0,4.29,3.75,"4",1152
52,145,60,75,50,"AE",0,2.86,3.75,"4",1152
0,792,60,75,50,"AE",0,0.86,3.75,"1",5779
1,792,60,75,50,"AE",0,1.71,3.75,"1",5779
1,792,60,75,50,"AE",0,1.71,3.75,"2",5780
2,792,60,75,50,"AE",0,0.71,3.75,"2",5780
2,792,60,75,50,"AE",0,0.71,3.75,"3",5781
