"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,356,75,50,75,"TS",0,0.86,2.5,"1",2670
1,356,75,50,75,"TS",0,1.29,2.5,"1",2670
2,356,75,50,75,"TS",0,0.71,2.5,"1",2670
3,356,75,50,75,"TS",0,0.86,2.5,"1",2670
4,356,75,50,75,"TS",0,0.43,2.5,"1",2670
5,356,75,50,75,"TS",0,1,2.5,"1",2670
6,356,75,50,75,"TS",0,0.86,2.5,"1",2670
7,356,75,50,75,"TS",0,0.86,2.5,"1",2670
8,356,75,50,75,"TS",0,0.86,2.5,"1",2670
9,356,75,50,75,"TS",0,1.43,2.5,"1",2670
10,356,75,50,75,"TS",0,2.29,2.5,"1",2670
11,356,75,50,75,"TS",0,1.14,2.5,"1",2670
12,356,75,50,75,"TS",0,2.29,2.5,"1",2670
13,356,75,50,75,"TS",0,3.14,2.5,"1",2670
14,356,75,50,75,"TS",0,3.57,2.5,"1",2670
15,356,75,50,75,"TS",0,3.57,2.5,"1",2670
16,356,75,50,75,"TS",0,4.43,2.5,"1",2670
17,356,75,50,75,"TS",0,3.71,2.5,"1",2670
18,356,75,50,75,"TS",0,5.43,2.5,"1",2670
19,356,75,50,75,"TS",0,5.29,2.5,"1",2670
20,356,75,50,75,"TS",0,5.43,2.5,"1",2670
21,356,75,50,75,"TS",0,4.57,2.5,"1",2670
22,356,75,50,75,"TS",0,5.29,2.5,"1",2670
23,356,75,50,75,"TS",0,5.14,2.5,"1",2670
24,356,75,50,75,"TS",0,3.71,2.5,"1",2670
25,356,75,50,75,"TS",0,6.43,2.5,"1",2670
26,356,75,50,75,"TS",0,5.43,2.5,"1",2670
27,356,75,50,75,"TS",0,5,2.5,"1",2670
28,356,75,50,75,"TS",0,5,2.5,"1",2670
29,356,75,50,75,"TS",0,4.57,2.5,"1",2670
30,356,75,50,75,"TS",0,4.14,2.5,"1",2670
31,356,75,50,75,"TS",0,6.14,2.5,"1",2670
32,356,75,50,75,"TS",0,5.43,2.5,"1",2670
33,356,75,50,75,"TS",0,5.86,2.5,"1",2670
34,356,75,50,75,"TS",0,6.57,2.5,"1",2670
35,356,75,50,75,"TS",0,5.57,2.5,"1",2670
36,356,75,50,75,"TS",0,6.29,2.5,"1",2670
37,356,75,50,75,"TS",0,5.86,2.5,"1",2670
38,356,75,50,75,"TS",0,6.14,2.5,"1",2670
39,356,75,50,75,"TS",0,6,2.5,"1",2670
40,356,75,50,75,"TS",0,4.71,2.5,"1",2670
41,356,75,50,75,"TS",0,5.43,2.5,"1",2670
42,356,75,50,75,"TS",0,5.71,2.5,"1",2670
43,356,75,50,75,"TS",0,5.14,2.5,"1",2670
44,356,75,50,75,"TS",0,4.14,2.5,"1",2670
45,356,75,50,75,"TS",0,4.43,2.5,"1",2670
46,356,75,50,75,"TS",0,3.71,2.5,"1",2670
47,356,75,50,75,"TS",0,3.86,2.5,"1",2670
48,356,75,50,75,"TS",0,4.86,2.5,"1",2670
49,356,75,50,75,"TS",0,5.14,2.5,"1",2670
50,356,75,50,75,"TS",0,3.14,2.5,"1",2670
51,356,75,50,75,"TS",0,3.71,2.5,"1",2670
52,356,75,50,75,"TS",0,4.57,2.5,"1",2670
0,1004,75,50,75,"TS",0,0.86,2.5,"1",7247
1,1004,75,50,75,"TS",0,1.14,2.5,"1",7247
2,1004,75,50,75,"TS",0,1.29,2.5,"1",7247
3,1004,75,50,75,"TS",0,1.57,2.5,"1",7247
4,1004,75,50,75,"TS",0,1.71,2.5,"1",7247
5,1004,75,50,75,"TS",0,1.86,2.5,"1",7247
6,1004,75,50,75,"TS",0,1.57,2.5,"1",7247
7,1004,75,50,75,"TS",0,2.29,2.5,"1",7247
8,1004,75,50,75,"TS",0,2.57,2.5,"1",7247
9,1004,75,50,75,"TS",0,2.14,2.5,"1",7247
10,1004,75,50,75,"TS",0,2,2.5,"1",7247
11,1004,75,50,75,"TS",0,1.43,2.5,"1",7247
12,1004,75,50,75,"TS",0,1.57,2.5,"1",7247
13,1004,75,50,75,"TS",0,1.71,2.5,"1",7247
14,1004,75,50,75,"TS",0,1.43,2.5,"1",7247
15,1004,75,50,75,"TS",0,1.14,2.5,"1",7247
16,1004,75,50,75,"TS",0,1.86,2.5,"1",7247
17,1004,75,50,75,"TS",0,2.57,2.5,"1",7247
18,1004,75,50,75,"TS",0,5,2.5,"1",7247
19,1004,75,50,75,"TS",0,4.71,2.5,"1",7247
20,1004,75,50,75,"TS",0,3,2.5,"1",7247
21,1004,75,50,75,"TS",0,3.43,2.5,"1",7247
22,1004,75,50,75,"TS",0,4.14,2.5,"1",7247
23,1004,75,50,75,"TS",0,3.71,2.5,"1",7247
24,1004,75,50,75,"TS",0,2.57,2.5,"1",7247
