"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,279,90,50,90,"ME",1,0.86,3.75,"1",2244
1,279,90,50,90,"ME",1,1.43,3.75,"1",2244
1,279,90,50,90,"ME",1,1.43,3.75,"1b",2245
2,279,90,50,90,"ME",1,1,3.75,"1b",2245
2,279,90,50,90,"ME",1,1,3.75,"2",2246
3,279,90,50,90,"ME",1,1.71,3.75,"2",2246
4,279,90,50,90,"ME",1,2.29,3.75,"2",2246
5,279,90,50,90,"ME",1,4.29,3.75,"2",2246
6,279,90,50,90,"ME",1,2.29,3.75,"2",2246
7,279,90,50,90,"ME",1,3.71,3.75,"2",2246
8,279,90,50,90,"ME",1,5.43,3.75,"2",2246
9,279,90,50,90,"ME",1,2.86,3.75,"2",2246
10,279,90,50,90,"ME",1,5.71,3.75,"2",2246
11,279,90,50,90,"ME",1,6.86,3.75,"2",2246
12,279,90,50,90,"ME",1,7.57,3.75,"2",2246
13,279,90,50,90,"ME",1,9.29,3.75,"2",2246
13,279,90,50,90,"ME",1,9.29,3.75,"3",2247
14,279,90,50,90,"ME",1,6.43,3.75,"3",2247
15,279,90,50,90,"ME",1,5.71,3.75,"3",2247
16,279,90,50,90,"ME",1,5.43,3.75,"3",2247
16,279,90,50,90,"ME",1,5.43,3.75,"2",2248
17,279,90,50,90,"ME",1,7.86,3.75,"2",2248
18,279,90,50,90,"ME",1,7.57,3.75,"2",2248
19,279,90,50,90,"ME",1,8.86,3.75,"2",2248
20,279,90,50,90,"ME",1,8.57,3.75,"2",2248
21,279,90,50,90,"ME",1,10.14,3.75,"2",2248
22,279,90,50,90,"ME",1,12,3.75,"2",2248
23,279,90,50,90,"ME",1,13.29,3.75,"2",2248
24,279,90,50,90,"ME",1,16.86,3.75,"2",2248
24,279,90,50,90,"ME",1,16.86,3.75,"3",2249
25,279,90,50,90,"ME",1,14.29,3.75,"3",2249
26,279,90,50,90,"ME",1,21.14,3.75,"3",2249
27,279,90,50,90,"ME",1,17.14,3.75,"3",2249
27,279,90,50,90,"ME",1,17.14,3.75,"2",2250
28,279,90,50,90,"ME",1,17.14,3.75,"2",2250
29,279,90,50,90,"ME",1,17.71,3.75,"2",2250
30,279,90,50,90,"ME",1,15.43,3.75,"2",2250
31,279,90,50,90,"ME",1,10.29,3.75,"2",2250
32,279,90,50,90,"ME",1,10.71,3.75,"2",2250
33,279,90,50,90,"ME",1,3.29,3.75,"2",2250
34,279,90,50,90,"ME",1,4.57,3.75,"2",2250
34,279,90,50,90,"ME",1,4.57,3.75,"1b",2251
35,279,90,50,90,"ME",1,3.71,3.75,"1b",2251
35,279,90,50,90,"ME",1,3.71,3.75,"2",2252
36,279,90,50,90,"ME",1,3.57,3.75,"2",2252
37,279,90,50,90,"ME",1,4.14,3.75,"2",2252
38,279,90,50,90,"ME",1,4.43,3.75,"2",2252
39,279,90,50,90,"ME",1,5.86,3.75,"2",2252
40,279,90,50,90,"ME",1,5.86,3.75,"2",2252
41,279,90,50,90,"ME",1,4.86,3.75,"2",2252
42,279,90,50,90,"ME",1,3.29,3.75,"2",2252
43,279,90,50,90,"ME",1,4.57,3.75,"2",2252
43,279,90,50,90,"ME",1,4.57,3.75,"1b",2253
44,279,90,50,90,"ME",1,3.29,3.75,"1b",2253
45,279,90,50,90,"ME",1,4.86,3.75,"1b",2253
46,279,90,50,90,"ME",1,3.29,3.75,"1b",2253
47,279,90,50,90,"ME",1,5.29,3.75,"1b",2253
48,279,90,50,90,"ME",1,5.57,3.75,"1b",2253
49,279,90,50,90,"ME",1,4.71,3.75,"1b",2253
50,279,90,50,90,"ME",1,4.29,3.75,"1b",2253
51,279,90,50,90,"ME",1,3.86,3.75,"1b",2253
52,279,90,50,90,"ME",1,3,3.75,"1b",2253
0,927,90,50,90,"ME",1,0.86,3.75,"1",6828
1,927,90,50,90,"ME",1,1.43,3.75,"1",6828
1,927,90,50,90,"ME",1,1.43,3.75,"2",6829
2,927,90,50,90,"ME",1,1,3.75,"2",6829
3,927,90,50,90,"ME",1,1.57,3.75,"2",6829
4,927,90,50,90,"ME",1,4.71,3.75,"2",6829
5,927,90,50,90,"ME",1,4.57,3.75,"2",6829
6,927,90,50,90,"ME",1,7.43,3.75,"2",6829
7,927,90,50,90,"ME",1,8,3.75,"2",6829
7,927,90,50,90,"ME",1,8,3.75,"3",6830
8,927,90,50,90,"ME",1,8.86,3.75,"3",6830
9,927,90,50,90,"ME",1,5.57,3.75,"3",6830
10,927,90,50,90,"ME",1,6.86,3.75,"3",6830
11,927,90,50,90,"ME",1,8.86,3.75,"3",6830
12,927,90,50,90,"ME",1,7,3.75,"3",6830
13,927,90,50,90,"ME",1,4.86,3.75,"3",6830
14,927,90,50,90,"ME",1,5.86,3.75,"3",6830
14,927,90,50,90,"ME",1,5.86,3.75,"2",6831
15,927,90,50,90,"ME",1,8.57,3.75,"2",6831
16,927,90,50,90,"ME",1,8,3.75,"2",6831
17,927,90,50,90,"ME",1,8.43,3.75,"2",6831
18,927,90,50,90,"ME",1,10.86,3.75,"2",6831
19,927,90,50,90,"ME",1,10.14,3.75,"2",6831
20,927,90,50,90,"ME",1,10.43,3.75,"2",6831
21,927,90,50,90,"ME",1,12,3.75,"2",6831
21,927,90,50,90,"ME",1,12,3.75,"3",6832
22,927,90,50,90,"ME",1,9.29,3.75,"3",6832
23,927,90,50,90,"ME",1,10,3.75,"3",6832
24,927,90,50,90,"ME",1,8.14,3.75,"3",6832
25,927,90,50,90,"ME",1,7.29,3.75,"3",6832
26,927,90,50,90,"ME",1,5.29,3.75,"3",6832
26,927,90,50,90,"ME",1,5.29,3.75,"2",6833
27,927,90,50,90,"ME",1,6.71,3.75,"2",6833
28,927,90,50,90,"ME",1,7.14,3.75,"2",6833
29,927,90,50,90,"ME",1,6.14,3.75,"2",6833
30,927,90,50,90,"ME",1,7.29,3.75,"2",6833
31,927,90,50,90,"ME",1,7,3.75,"2",6833
32,927,90,50,90,"ME",1,7.43,3.75,"2",6833
33,927,90,50,90,"ME",1,4.86,3.75,"2",6833
34,927,90,50,90,"ME",1,4,3.75,"2",6833
35,927,90,50,90,"ME",1,2.71,3.75,"2",6833
36,927,90,50,90,"ME",1,3.14,3.75,"2",6833
37,927,90,50,90,"ME",1,4.29,3.75,"2",6833
38,927,90,50,90,"ME",1,3.71,3.75,"2",6833
38,927,90,50,90,"ME",1,3.71,3.75,"1b",6834
39,927,90,50,90,"ME",1,3,3.75,"1b",6834
39,927,90,50,90,"ME",1,3,3.75,"2",6835
40,927,90,50,90,"ME",1,3.14,3.75,"2",6835
41,927,90,50,90,"ME",1,1.57,3.75,"2",6835
42,927,90,50,90,"ME",1,1.57,3.75,"2",6835
42,927,90,50,90,"ME",1,1.57,3.75,"1b",6836
43,927,90,50,90,"ME",1,1.71,3.75,"1b",6836
44,927,90,50,90,"ME",1,1.14,3.75,"1b",6836
