"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,172,60,75,50,"ME",1,0.86,2.5,"1",1358
1,172,60,75,50,"ME",1,1.14,2.5,"1",1358
1,172,60,75,50,"ME",1,1.14,2.5,"1b",1359
2,172,60,75,50,"ME",1,0.43,2.5,"1b",1359
2,172,60,75,50,"ME",1,0.43,2.5,"2",1360
3,172,60,75,50,"ME",1,1.43,2.5,"2",1360
4,172,60,75,50,"ME",1,0.71,2.5,"2",1360
5,172,60,75,50,"ME",1,1.29,2.5,"2",1360
6,172,60,75,50,"ME",1,0.29,2.5,"2",1360
7,172,60,75,50,"ME",1,0.43,2.5,"2",1360
8,172,60,75,50,"ME",1,0.71,2.5,"2",1360
9,172,60,75,50,"ME",1,0.57,2.5,"2",1360
9,172,60,75,50,"ME",1,0.57,2.5,"1b",1361
10,172,60,75,50,"ME",1,0,2.5,"1b",1361
11,172,60,75,50,"ME",1,0.14,2.5,"1b",1361
12,172,60,75,50,"ME",1,0.29,2.5,"1b",1361
12,172,60,75,50,"ME",1,0.29,2.5,"1",1362
13,172,60,75,50,"ME",1,0.43,2.5,"1",1362
13,172,60,75,50,"ME",1,0.43,2.5,"1b",1363
14,172,60,75,50,"ME",1,0.14,2.5,"1b",1363
15,172,60,75,50,"ME",1,0.71,2.5,"1b",1363
16,172,60,75,50,"ME",1,1.29,2.5,"1b",1363
17,172,60,75,50,"ME",1,0.57,2.5,"1b",1363
18,172,60,75,50,"ME",1,0.71,2.5,"1b",1363
19,172,60,75,50,"ME",1,0.71,2.5,"1b",1363
20,172,60,75,50,"ME",1,0.86,2.5,"1b",1363
21,172,60,75,50,"ME",1,0.57,2.5,"1b",1363
22,172,60,75,50,"ME",1,0.57,2.5,"1b",1363
23,172,60,75,50,"ME",1,0.14,2.5,"1b",1363
24,172,60,75,50,"ME",1,0.86,2.5,"1b",1363
25,172,60,75,50,"ME",1,0.14,2.5,"1b",1363
26,172,60,75,50,"ME",1,0.29,2.5,"1b",1363
27,172,60,75,50,"ME",1,0.43,2.5,"1b",1363
28,172,60,75,50,"ME",1,0.14,2.5,"1b",1363
28,172,60,75,50,"ME",1,0.14,2.5,"1",1364
29,172,60,75,50,"ME",1,0.43,2.5,"1",1364
30,172,60,75,50,"ME",1,1.71,2.5,"1",1364
30,172,60,75,50,"ME",1,1.71,2.5,"1b",1365
31,172,60,75,50,"ME",1,0.29,2.5,"1b",1365
32,172,60,75,50,"ME",1,1.29,2.5,"1b",1365
33,172,60,75,50,"ME",1,1.71,2.5,"1b",1365
34,172,60,75,50,"ME",1,2.71,2.5,"1b",1365
35,172,60,75,50,"ME",1,1.57,2.5,"1b",1365
36,172,60,75,50,"ME",1,1,2.5,"1b",1365
37,172,60,75,50,"ME",1,2,2.5,"1b",1365
38,172,60,75,50,"ME",1,1.71,2.5,"1b",1365
39,172,60,75,50,"ME",1,2.57,2.5,"1b",1365
40,172,60,75,50,"ME",1,3.71,2.5,"1b",1365
41,172,60,75,50,"ME",1,4.86,2.5,"1b",1365
42,172,60,75,50,"ME",1,6.57,2.5,"1b",1365
43,172,60,75,50,"ME",1,8.14,2.5,"1b",1365
44,172,60,75,50,"ME",1,4.71,2.5,"1b",1365
45,172,60,75,50,"ME",1,5.86,2.5,"1b",1365
46,172,60,75,50,"ME",1,7.43,2.5,"1b",1365
47,172,60,75,50,"ME",1,6.86,2.5,"1b",1365
47,172,60,75,50,"ME",1,6.86,2.5,"2",1366
48,172,60,75,50,"ME",1,7,2.5,"2",1366
49,172,60,75,50,"ME",1,4.29,2.5,"2",1366
50,172,60,75,50,"ME",1,3.71,2.5,"2",1366
51,172,60,75,50,"ME",1,4,2.5,"2",1366
51,172,60,75,50,"ME",1,4,2.5,"1b",1367
52,172,60,75,50,"ME",1,4.57,2.5,"1b",1367
0,820,60,75,50,"ME",1,0.86,2.5,"1",6056
1,820,60,75,50,"ME",1,1.14,2.5,"1",6056
1,820,60,75,50,"ME",1,1.14,2.5,"2",6057
2,820,60,75,50,"ME",1,1,2.5,"2",6057
3,820,60,75,50,"ME",1,0.71,2.5,"2",6057
4,820,60,75,50,"ME",1,1,2.5,"2",6057
5,820,60,75,50,"ME",1,1,2.5,"2",6057
6,820,60,75,50,"ME",1,1.43,2.5,"2",6057
7,820,60,75,50,"ME",1,1.14,2.5,"2",6057
8,820,60,75,50,"ME",1,1.29,2.5,"2",6057
9,820,60,75,50,"ME",1,1,2.5,"2",6057
10,820,60,75,50,"ME",1,0.71,2.5,"2",6057
11,820,60,75,50,"ME",1,0.29,2.5,"2",6057
11,820,60,75,50,"ME",1,0.29,2.5,"1b",6058
12,820,60,75,50,"ME",1,0.43,2.5,"1b",6058
13,820,60,75,50,"ME",1,0.14,2.5,"1b",6058
14,820,60,75,50,"ME",1,0.71,2.5,"1b",6058
15,820,60,75,50,"ME",1,1.57,2.5,"1b",6058
16,820,60,75,50,"ME",1,2.57,2.5,"1b",6058
17,820,60,75,50,"ME",1,1.29,2.5,"1b",6058
17,820,60,75,50,"ME",1,1.29,2.5,"2",6059
18,820,60,75,50,"ME",1,0.86,2.5,"2",6059
19,820,60,75,50,"ME",1,0.71,2.5,"2",6059
20,820,60,75,50,"ME",1,1.14,2.5,"2",6059
20,820,60,75,50,"ME",1,1.14,2.5,"1b",6060
21,820,60,75,50,"ME",1,0.43,2.5,"1b",6060
22,820,60,75,50,"ME",1,1.29,2.5,"1b",6060
23,820,60,75,50,"ME",1,0.57,2.5,"1b",6060
24,820,60,75,50,"ME",1,0.14,2.5,"1b",6060
25,820,60,75,50,"ME",1,0.43,2.5,"1b",6060
26,820,60,75,50,"ME",1,0.57,2.5,"1b",6060
27,820,60,75,50,"ME",1,0.57,2.5,"1b",6060
28,820,60,75,50,"ME",1,0.14,2.5,"1b",6060
29,820,60,75,50,"ME",1,0.14,2.5,"1b",6060
30,820,60,75,50,"ME",1,0,2.5,"1b",6060
30,820,60,75,50,"ME",1,0,2.5,"1",6061
31,820,60,75,50,"ME",1,0,2.5,"1",6061
32,820,60,75,50,"ME",1,0,2.5,"1",6061
33,820,60,75,50,"ME",1,0,2.5,"1",6061
34,820,60,75,50,"ME",1,0,2.5,"1",6061
35,820,60,75,50,"ME",1,0.29,2.5,"1",6061
36,820,60,75,50,"ME",1,0.43,2.5,"1",6061
37,820,60,75,50,"ME",1,0.86,2.5,"1",6061
38,820,60,75,50,"ME",1,1.43,2.5,"1",6061
38,820,60,75,50,"ME",1,1.43,2.5,"1b",6062
39,820,60,75,50,"ME",1,1,2.5,"1b",6062
40,820,60,75,50,"ME",1,1.71,2.5,"1b",6062
41,820,60,75,50,"ME",1,1.43,2.5,"1b",6062
42,820,60,75,50,"ME",1,1.43,2.5,"1b",6062
43,820,60,75,50,"ME",1,1.57,2.5,"1b",6062
44,820,60,75,50,"ME",1,1.29,2.5,"1b",6062
45,820,60,75,50,"ME",1,0.86,2.5,"1b",6062
46,820,60,75,50,"ME",1,2,2.5,"1b",6062
47,820,60,75,50,"ME",1,1.71,2.5,"1b",6062
48,820,60,75,50,"ME",1,1.43,2.5,"1b",6062
49,820,60,75,50,"ME",1,1.43,2.5,"1b",6062
50,820,60,75,50,"ME",1,1.86,2.5,"1b",6062
51,820,60,75,50,"ME",1,1.29,2.5,"1b",6062
52,820,60,75,50,"ME",1,1.14,2.5,"1b",6062
0,1467,60,75,50,"ME",1,0.86,2.5,"1",10545
1,1467,60,75,50,"ME",1,1.29,2.5,"1",10545
1,1467,60,75,50,"ME",1,1.29,2.5,"1b",10546
2,1467,60,75,50,"ME",1,2,2.5,"1b",10546
2,1467,60,75,50,"ME",1,2,2.5,"2",10547
3,1467,60,75,50,"ME",1,1,2.5,"2",10547
4,1467,60,75,50,"ME",1,1.14,2.5,"2",10547
5,1467,60,75,50,"ME",1,2,2.5,"2",10547
6,1467,60,75,50,"ME",1,1.29,2.5,"2",10547
7,1467,60,75,50,"ME",1,1.71,2.5,"2",10547
8,1467,60,75,50,"ME",1,1.86,2.5,"2",10547
9,1467,60,75,50,"ME",1,2,2.5,"2",10547
10,1467,60,75,50,"ME",1,1.86,2.5,"2",10547
11,1467,60,75,50,"ME",1,0.86,2.5,"2",10547
12,1467,60,75,50,"ME",1,1.86,2.5,"2",10547
13,1467,60,75,50,"ME",1,1.29,2.5,"2",10547
14,1467,60,75,50,"ME",1,1,2.5,"2",10547
15,1467,60,75,50,"ME",1,1.43,2.5,"2",10547
15,1467,60,75,50,"ME",1,1.43,2.5,"1b",10548
16,1467,60,75,50,"ME",1,1.43,2.5,"1b",10548
16,1467,60,75,50,"ME",1,1.43,2.5,"2",10549
17,1467,60,75,50,"ME",1,0.29,2.5,"2",10549
18,1467,60,75,50,"ME",1,0.29,2.5,"2",10549
19,1467,60,75,50,"ME",1,0.43,2.5,"2",10549
20,1467,60,75,50,"ME",1,0.14,2.5,"2",10549
20,1467,60,75,50,"ME",1,0.14,2.5,"1b",10550
21,1467,60,75,50,"ME",1,0,2.5,"1b",10550
22,1467,60,75,50,"ME",1,0,2.5,"1b",10550
23,1467,60,75,50,"ME",1,0,2.5,"1b",10550
23,1467,60,75,50,"ME",1,0,2.5,"1",10551
24,1467,60,75,50,"ME",1,0,2.5,"1",10551
25,1467,60,75,50,"ME",1,0,2.5,"1",10551
26,1467,60,75,50,"ME",1,0,2.5,"1",10551
27,1467,60,75,50,"ME",1,0,2.5,"1",10551
28,1467,60,75,50,"ME",1,0,2.5,"1",10551
29,1467,60,75,50,"ME",1,0,2.5,"1",10551
30,1467,60,75,50,"ME",1,0,2.5,"1",10551
31,1467,60,75,50,"ME",1,0,2.5,"1",10551
32,1467,60,75,50,"ME",1,0.57,2.5,"1",10551
33,1467,60,75,50,"ME",1,0.43,2.5,"1",10551
34,1467,60,75,50,"ME",1,0.14,2.5,"1",10551
35,1467,60,75,50,"ME",1,0,2.5,"1",10551
36,1467,60,75,50,"ME",1,0.29,2.5,"1",10551
37,1467,60,75,50,"ME",1,0,2.5,"1",10551
38,1467,60,75,50,"ME",1,0,2.5,"1",10551
39,1467,60,75,50,"ME",1,0,2.5,"1",10551
40,1467,60,75,50,"ME",1,0.29,2.5,"1",10551
41,1467,60,75,50,"ME",1,0.29,2.5,"1",10551
42,1467,60,75,50,"ME",1,0.57,2.5,"1",10551
43,1467,60,75,50,"ME",1,0.14,2.5,"1",10551
44,1467,60,75,50,"ME",1,0.14,2.5,"1",10551
45,1467,60,75,50,"ME",1,0.14,2.5,"1",10551
46,1467,60,75,50,"ME",1,0.43,2.5,"1",10551
47,1467,60,75,50,"ME",1,0.43,2.5,"1",10551
48,1467,60,75,50,"ME",1,1.14,2.5,"1",10551
49,1467,60,75,50,"ME",1,1.29,2.5,"1",10551
50,1467,60,75,50,"ME",1,1.71,2.5,"1",10551
51,1467,60,75,50,"ME",1,2,2.5,"1",10551
52,1467,60,75,50,"ME",1,2.57,2.5,"1",10551
52,1467,60,75,50,"ME",1,2.57,2.5,"1b",10552
0,2115,60,75,50,"ME",1,0.86,2.5,"1",14781
1,2115,60,75,50,"ME",1,2.43,2.5,"1",14781
1,2115,60,75,50,"ME",1,2.43,2.5,"2",14782
2,2115,60,75,50,"ME",1,1.71,2.5,"2",14782
3,2115,60,75,50,"ME",1,1,2.5,"2",14782
4,2115,60,75,50,"ME",1,1.86,2.5,"2",14782
5,2115,60,75,50,"ME",1,2,2.5,"2",14782
6,2115,60,75,50,"ME",1,2.14,2.5,"2",14782
7,2115,60,75,50,"ME",1,1.43,2.5,"2",14782
8,2115,60,75,50,"ME",1,2.29,2.5,"2",14782
9,2115,60,75,50,"ME",1,1.14,2.5,"2",14782
10,2115,60,75,50,"ME",1,1.14,2.5,"2",14782
11,2115,60,75,50,"ME",1,1.71,2.5,"2",14782
12,2115,60,75,50,"ME",1,0.43,2.5,"2",14782
13,2115,60,75,50,"ME",1,0.71,2.5,"2",14782
14,2115,60,75,50,"ME",1,0.57,2.5,"2",14782
15,2115,60,75,50,"ME",1,0.29,2.5,"2",14782
15,2115,60,75,50,"ME",1,0.29,2.5,"1b",14783
16,2115,60,75,50,"ME",1,0,2.5,"1b",14783
17,2115,60,75,50,"ME",1,0,2.5,"1b",14783
18,2115,60,75,50,"ME",1,0,2.5,"1b",14783
18,2115,60,75,50,"ME",1,0,2.5,"1",14784
19,2115,60,75,50,"ME",1,0,2.5,"1",14784
20,2115,60,75,50,"ME",1,0,2.5,"1",14784
21,2115,60,75,50,"ME",1,0,2.5,"1",14784
22,2115,60,75,50,"ME",1,0,2.5,"1",14784
23,2115,60,75,50,"ME",1,0,2.5,"1",14784
24,2115,60,75,50,"ME",1,0,2.5,"1",14784
