"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,215,90,90,90,"ME",0,0.86,2.5,"1",1763
1,215,90,90,90,"ME",0,1.14,2.5,"1",1763
1,215,90,90,90,"ME",0,1.14,2.5,"1b",1764
2,215,90,90,90,"ME",0,0.43,2.5,"1b",1764
2,215,90,90,90,"ME",0,0.43,2.5,"2",1765
3,215,90,90,90,"ME",0,1.43,2.5,"2",1765
4,215,90,90,90,"ME",0,0.71,2.5,"2",1765
5,215,90,90,90,"ME",0,1,2.5,"2",1765
6,215,90,90,90,"ME",0,0.29,2.5,"2",1765
7,215,90,90,90,"ME",0,0.71,2.5,"2",1765
8,215,90,90,90,"ME",0,0.29,2.5,"2",1765
9,215,90,90,90,"ME",0,1.14,2.5,"2",1765
9,215,90,90,90,"ME",0,1.14,2.5,"1b",1766
10,215,90,90,90,"ME",0,1.14,2.5,"1b",1766
11,215,90,90,90,"ME",0,1.43,2.5,"1b",1766
11,215,90,90,90,"ME",0,1.43,2.5,"2",1767
12,215,90,90,90,"ME",0,0.29,2.5,"2",1767
13,215,90,90,90,"ME",0,0.29,2.5,"2",1767
14,215,90,90,90,"ME",0,0.14,2.5,"2",1767
14,215,90,90,90,"ME",0,0.14,2.5,"1b",1768
15,215,90,90,90,"ME",0,0.57,2.5,"1b",1768
16,215,90,90,90,"ME",0,0.14,2.5,"1b",1768
17,215,90,90,90,"ME",0,0.57,2.5,"1b",1768
18,215,90,90,90,"ME",0,0.57,2.5,"1b",1768
19,215,90,90,90,"ME",0,0.57,2.5,"1b",1768
20,215,90,90,90,"ME",0,0.43,2.5,"1b",1768
20,215,90,90,90,"ME",0,0.43,2.5,"2",1769
21,215,90,90,90,"ME",0,0.14,2.5,"2",1769
22,215,90,90,90,"ME",0,0.14,2.5,"2",1769
23,215,90,90,90,"ME",0,0,2.5,"2",1769
24,215,90,90,90,"ME",0,0,2.5,"2",1769
24,215,90,90,90,"ME",0,0,2.5,"1b",1770
25,215,90,90,90,"ME",0,0.14,2.5,"1b",1770
26,215,90,90,90,"ME",0,0.14,2.5,"1b",1770
27,215,90,90,90,"ME",0,0.29,2.5,"1b",1770
28,215,90,90,90,"ME",0,0.29,2.5,"1b",1770
29,215,90,90,90,"ME",0,0.71,2.5,"1b",1770
30,215,90,90,90,"ME",0,1.43,2.5,"1b",1770
31,215,90,90,90,"ME",0,1,2.5,"1b",1770
31,215,90,90,90,"ME",0,1,2.5,"2",1771
