"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,543,75,50,50,"LS",1,0.86,3.125,"1",3508
1,543,75,50,50,"LS",1,1.57,3.125,"1",3508
2,543,75,50,50,"LS",1,2.71,3.125,"1",3508
3,543,75,50,50,"LS",1,3,3.125,"1",3508
4,543,75,50,50,"LS",1,4.57,3.125,"1",3508
5,543,75,50,50,"LS",1,6,3.125,"1",3508
6,543,75,50,50,"LS",1,9.14,3.125,"1",3508
7,543,75,50,50,"LS",1,11.29,3.125,"1",3508
8,543,75,50,50,"LS",1,12.43,3.125,"1",3508
9,543,75,50,50,"LS",1,20.57,3.125,"1",3508
10,543,75,50,50,"LS",1,22.29,3.125,"1",3508
11,543,75,50,50,"LS",1,34.86,3.125,"1",3508
12,543,75,50,50,"LS",1,50.29,3.125,"1",3508
13,543,75,50,50,"LS",1,80.57,3.125,"1",3508
14,543,75,50,50,"LS",1,116.57,3.125,"1",3508
15,543,75,50,50,"LS",1,198.86,3.125,"1",3508
16,543,75,50,50,"LS",1,258.29,3.125,"1",3508
16,543,75,50,50,"LS",1,258.29,3.125,"1b",3509
17,543,75,50,50,"LS",1,429.71,3.125,"1b",3509
18,543,75,50,50,"LS",1,585.14,3.125,"1b",3509
19,543,75,50,50,"LS",1,822.86,3.125,"1b",3509
20,543,75,50,50,"LS",1,1152,3.125,"1b",3509
20,543,75,50,50,"LS",1,1152,3.125,"3",3510
21,543,75,50,50,"LS",1,987.43,3.125,"3",3510
22,543,75,50,50,"LS",1,1170.29,3.125,"3",3510
23,543,75,50,50,"LS",1,1536,3.125,"3",3510
24,543,75,50,50,"LS",1,1536,3.125,"3",3510
24,543,75,50,50,"LS",1,1536,3.125,"4",3511
25,543,75,50,50,"LS",1,658.29,3.125,"4",3511
26,543,75,50,50,"LS",1,320,3.125,"4",3511
27,543,75,50,50,"LS",1,201.14,3.125,"4",3511
28,543,75,50,50,"LS",1,118.86,3.125,"4",3511
29,543,75,50,50,"LS",1,105.14,3.125,"4",3511
29,543,75,50,50,"LS",1,105.14,3.125,"3",3512
30,543,75,50,50,"LS",1,61.71,3.125,"3",3512
31,543,75,50,50,"LS",1,77.71,3.125,"3",3512
32,543,75,50,50,"LS",1,82.29,3.125,"3",3512
32,543,75,50,50,"LS",1,82.29,3.125,"2",3513
33,543,75,50,50,"LS",1,96,3.125,"2",3513
34,543,75,50,50,"LS",1,130.29,3.125,"2",3513
34,543,75,50,50,"LS",1,130.29,3.125,"1b",3514
35,543,75,50,50,"LS",1,125.71,3.125,"1b",3514
36,543,75,50,50,"LS",1,91.43,3.125,"1b",3514
37,543,75,50,50,"LS",1,100.57,3.125,"1b",3514
37,543,75,50,50,"LS",1,100.57,3.125,"1",3515
38,543,75,50,50,"LS",1,132.57,3.125,"1",3515
39,543,75,50,50,"LS",1,148.57,3.125,"1",3515
40,543,75,50,50,"LS",1,173.71,3.125,"1",3515
41,543,75,50,50,"LS",1,228.57,3.125,"1",3515
42,543,75,50,50,"LS",1,342.86,3.125,"1",3515
43,543,75,50,50,"LS",1,557.71,3.125,"1",3515
44,543,75,50,50,"LS",1,548.57,3.125,"1",3515
45,543,75,50,50,"LS",1,731.43,3.125,"1",3515
46,543,75,50,50,"LS",1,832,3.125,"1",3515
46,543,75,50,50,"LS",1,832,3.125,"1b",3516
47,543,75,50,50,"LS",1,978.29,3.125,"1b",3516
48,543,75,50,50,"LS",1,1499.43,3.125,"1b",3516
49,543,75,50,50,"LS",1,1572.57,3.125,"1b",3516
50,543,75,50,50,"LS",1,2011.43,3.125,"1b",3516
51,543,75,50,50,"LS",1,2011.43,3.125,"1b",3516
52,543,75,50,50,"LS",1,2121.14,3.125,"1b",3516
0,1190,75,50,50,"LS",1,0.86,3.125,"1",8101
1,1190,75,50,50,"LS",1,1.43,3.125,"1",8101
2,1190,75,50,50,"LS",1,4.14,3.125,"1",8101
3,1190,75,50,50,"LS",1,2.71,3.125,"1",8101
4,1190,75,50,50,"LS",1,6,3.125,"1",8101
5,1190,75,50,50,"LS",1,8.43,3.125,"1",8101
6,1190,75,50,50,"LS",1,13.57,3.125,"1",8101
7,1190,75,50,50,"LS",1,15.29,3.125,"1",8101
8,1190,75,50,50,"LS",1,19.43,3.125,"1",8101
9,1190,75,50,50,"LS",1,14.86,3.125,"1",8101
10,1190,75,50,50,"LS",1,30.29,3.125,"1",8101
11,1190,75,50,50,"LS",1,35.43,3.125,"1",8101
12,1190,75,50,50,"LS",1,62.86,3.125,"1",8101
13,1190,75,50,50,"LS",1,93.14,3.125,"1",8101
14,1190,75,50,50,"LS",1,132.57,3.125,"1",8101
15,1190,75,50,50,"LS",1,157.71,3.125,"1",8101
16,1190,75,50,50,"LS",1,210.29,3.125,"1",8101
17,1190,75,50,50,"LS",1,310.86,3.125,"1",8101
17,1190,75,50,50,"LS",1,310.86,3.125,"1b",8102
18,1190,75,50,50,"LS",1,374.86,3.125,"1b",8102
19,1190,75,50,50,"LS",1,393.14,3.125,"1b",8102
20,1190,75,50,50,"LS",1,685.71,3.125,"1b",8102
21,1190,75,50,50,"LS",1,1024,3.125,"1b",8102
21,1190,75,50,50,"LS",1,1024,3.125,"3",8103
22,1190,75,50,50,"LS",1,1152,3.125,"3",8103
23,1190,75,50,50,"LS",1,1389.71,3.125,"3",8103
24,1190,75,50,50,"LS",1,1206.86,3.125,"3",8103
25,1190,75,50,50,"LS",1,1133.71,3.125,"3",8103
25,1190,75,50,50,"LS",1,1133.71,3.125,"4",8104
26,1190,75,50,50,"LS",1,1060.57,3.125,"4",8104
27,1190,75,50,50,"LS",1,402.29,3.125,"4",8104
28,1190,75,50,50,"LS",1,164.57,3.125,"4",8104
29,1190,75,50,50,"LS",1,91.43,3.125,"4",8104
30,1190,75,50,50,"LS",1,34.29,3.125,"4",8104
30,1190,75,50,50,"LS",1,34.29,3.125,"3",8105
31,1190,75,50,50,"LS",1,36.57,3.125,"3",8105
32,1190,75,50,50,"LS",1,16.57,3.125,"3",8105
33,1190,75,50,50,"LS",1,25.71,3.125,"3",8105
33,1190,75,50,50,"LS",1,25.71,3.125,"2",8106
34,1190,75,50,50,"LS",1,20.57,3.125,"2",8106
35,1190,75,50,50,"LS",1,15.43,3.125,"2",8106
35,1190,75,50,50,"LS",1,15.43,3.125,"1b",8107
36,1190,75,50,50,"LS",1,26.29,3.125,"1b",8107
37,1190,75,50,50,"LS",1,29.71,3.125,"1b",8107
38,1190,75,50,50,"LS",1,38.29,3.125,"1b",8107
38,1190,75,50,50,"LS",1,38.29,3.125,"1",8108
39,1190,75,50,50,"LS",1,44,3.125,"1",8108
40,1190,75,50,50,"LS",1,46.86,3.125,"1",8108
41,1190,75,50,50,"LS",1,49.14,3.125,"1",8108
42,1190,75,50,50,"LS",1,61.71,3.125,"1",8108
43,1190,75,50,50,"LS",1,77.71,3.125,"1",8108
44,1190,75,50,50,"LS",1,102.86,3.125,"1",8108
45,1190,75,50,50,"LS",1,98.29,3.125,"1",8108
