"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,236,75,90,50,"ME",1,0.86,3.125,"1",1929
1,236,75,90,50,"ME",1,1.43,3.125,"1",1929
1,236,75,90,50,"ME",1,1.43,3.125,"1b",1930
2,236,75,90,50,"ME",1,1.14,3.125,"1b",1930
2,236,75,90,50,"ME",1,1.14,3.125,"2",1931
3,236,75,90,50,"ME",1,1.71,3.125,"2",1931
4,236,75,90,50,"ME",1,1.43,3.125,"2",1931
5,236,75,90,50,"ME",1,1.57,3.125,"2",1931
6,236,75,90,50,"ME",1,1.71,3.125,"2",1931
7,236,75,90,50,"ME",1,1,3.125,"2",1931
8,236,75,90,50,"ME",1,1.57,3.125,"2",1931
9,236,75,90,50,"ME",1,1.43,3.125,"2",1931
10,236,75,90,50,"ME",1,2.29,3.125,"2",1931
11,236,75,90,50,"ME",1,1.86,3.125,"2",1931
12,236,75,90,50,"ME",1,1.43,3.125,"2",1931
13,236,75,90,50,"ME",1,2.71,3.125,"2",1931
14,236,75,90,50,"ME",1,2.86,3.125,"2",1931
15,236,75,90,50,"ME",1,1.71,3.125,"2",1931
16,236,75,90,50,"ME",1,2,3.125,"2",1931
17,236,75,90,50,"ME",1,1.43,3.125,"2",1931
18,236,75,90,50,"ME",1,2,3.125,"2",1931
19,236,75,90,50,"ME",1,2.57,3.125,"2",1931
20,236,75,90,50,"ME",1,2.57,3.125,"2",1931
21,236,75,90,50,"ME",1,2.57,3.125,"2",1931
21,236,75,90,50,"ME",1,2.57,3.125,"1b",1932
22,236,75,90,50,"ME",1,3.57,3.125,"1b",1932
22,236,75,90,50,"ME",1,3.57,3.125,"2",1933
23,236,75,90,50,"ME",1,3.43,3.125,"2",1933
24,236,75,90,50,"ME",1,4,3.125,"2",1933
25,236,75,90,50,"ME",1,2,3.125,"2",1933
26,236,75,90,50,"ME",1,2,3.125,"2",1933
27,236,75,90,50,"ME",1,3.14,3.125,"2",1933
27,236,75,90,50,"ME",1,3.14,3.125,"1b",1934
28,236,75,90,50,"ME",1,2,3.125,"1b",1934
29,236,75,90,50,"ME",1,4,3.125,"1b",1934
30,236,75,90,50,"ME",1,5.29,3.125,"1b",1934
