"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,412,75,50,90,"TS",0,0.86,3.125,"1",2872
1,412,75,50,90,"TS",0,1.57,3.125,"1",2872
2,412,75,50,90,"TS",0,2.71,3.125,"1",2872
3,412,75,50,90,"TS",0,3,3.125,"1",2872
4,412,75,50,90,"TS",0,4.57,3.125,"1",2872
5,412,75,50,90,"TS",0,6,3.125,"1",2872
6,412,75,50,90,"TS",0,9.14,3.125,"1",2872
7,412,75,50,90,"TS",0,11.29,3.125,"1",2872
8,412,75,50,90,"TS",0,12.43,3.125,"1",2872
9,412,75,50,90,"TS",0,20.57,3.125,"1",2872
10,412,75,50,90,"TS",0,21.14,3.125,"1",2872
10,412,75,50,90,"TS",0,21.14,3.125,"1b",2873
11,412,75,50,90,"TS",0,24,3.125,"1b",2873
12,412,75,50,90,"TS",0,38.29,3.125,"1b",2873
13,412,75,50,90,"TS",0,57.71,3.125,"1b",2873
14,412,75,50,90,"TS",0,54.86,3.125,"1b",2873
15,412,75,50,90,"TS",0,107.43,3.125,"1b",2873
15,412,75,50,90,"TS",0,107.43,3.125,"3",2874
16,412,75,50,90,"TS",0,75.43,3.125,"3",2874
17,412,75,50,90,"TS",0,82.29,3.125,"3",2874
18,412,75,50,90,"TS",0,64,3.125,"3",2874
19,412,75,50,90,"TS",0,61.71,3.125,"3",2874
20,412,75,50,90,"TS",0,48,3.125,"3",2874
21,412,75,50,90,"TS",0,17.71,3.125,"3",2874
22,412,75,50,90,"TS",0,25.14,3.125,"3",2874
23,412,75,50,90,"TS",0,28.57,3.125,"3",2874
23,412,75,50,90,"TS",0,28.57,3.125,"2",2875
24,412,75,50,90,"TS",0,26.29,3.125,"2",2875
25,412,75,50,90,"TS",0,37.14,3.125,"2",2875
26,412,75,50,90,"TS",0,32.57,3.125,"2",2875
27,412,75,50,90,"TS",0,32,3.125,"2",2875
28,412,75,50,90,"TS",0,26.29,3.125,"2",2875
29,412,75,50,90,"TS",0,21.71,3.125,"2",2875
30,412,75,50,90,"TS",0,23.43,3.125,"2",2875
31,412,75,50,90,"TS",0,18.29,3.125,"2",2875
32,412,75,50,90,"TS",0,26.86,3.125,"2",2875
33,412,75,50,90,"TS",0,20,3.125,"2",2875
34,412,75,50,90,"TS",0,22.29,3.125,"2",2875
35,412,75,50,90,"TS",0,17.71,3.125,"2",2875
36,412,75,50,90,"TS",0,14.86,3.125,"2",2875
37,412,75,50,90,"TS",0,20.57,3.125,"2",2875
37,412,75,50,90,"TS",0,20.57,3.125,"1b",2876
38,412,75,50,90,"TS",0,22.86,3.125,"1b",2876
39,412,75,50,90,"TS",0,17.14,3.125,"1b",2876
40,412,75,50,90,"TS",0,24.57,3.125,"1b",2876
40,412,75,50,90,"TS",0,24.57,3.125,"1",2877
41,412,75,50,90,"TS",0,28,3.125,"1",2877
41,412,75,50,90,"TS",0,28,3.125,"1b",2878
42,412,75,50,90,"TS",0,21.71,3.125,"1b",2878
43,412,75,50,90,"TS",0,18.86,3.125,"1b",2878
44,412,75,50,90,"TS",0,18.86,3.125,"1b",2878
45,412,75,50,90,"TS",0,18.29,3.125,"1b",2878
46,412,75,50,90,"TS",0,17.14,3.125,"1b",2878
47,412,75,50,90,"TS",0,14.86,3.125,"1b",2878
48,412,75,50,90,"TS",0,5.71,3.125,"1b",2878
49,412,75,50,90,"TS",0,5.57,3.125,"1b",2878
49,412,75,50,90,"TS",0,5.57,3.125,"1",2879
50,412,75,50,90,"TS",0,5.57,3.125,"1",2879
51,412,75,50,90,"TS",0,6,3.125,"1",2879
52,412,75,50,90,"TS",0,6.43,3.125,"1",2879
0,1061,75,50,90,"TS",0,0.86,3.125,"1",7469
1,1061,75,50,90,"TS",0,1.43,3.125,"1",7469
2,1061,75,50,90,"TS",0,4.14,3.125,"1",7469
3,1061,75,50,90,"TS",0,2.71,3.125,"1",7469
4,1061,75,50,90,"TS",0,6,3.125,"1",7469
