"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,235,60,90,50,"ME",1,0.86,3.125,"1",1919
1,235,60,90,50,"ME",1,1.43,3.125,"1",1919
1,235,60,90,50,"ME",1,1.43,3.125,"1b",1920
2,235,60,90,50,"ME",1,1.14,3.125,"1b",1920
2,235,60,90,50,"ME",1,1.14,3.125,"2",1921
3,235,60,90,50,"ME",1,1.71,3.125,"2",1921
4,235,60,90,50,"ME",1,1.43,3.125,"2",1921
5,235,60,90,50,"ME",1,1.71,3.125,"2",1921
6,235,60,90,50,"ME",1,0.86,3.125,"2",1921
7,235,60,90,50,"ME",1,1.57,3.125,"2",1921
8,235,60,90,50,"ME",1,3,3.125,"2",1921
9,235,60,90,50,"ME",1,1.86,3.125,"2",1921
10,235,60,90,50,"ME",1,2.71,3.125,"2",1921
11,235,60,90,50,"ME",1,4.14,3.125,"2",1921
12,235,60,90,50,"ME",1,3.14,3.125,"2",1921
13,235,60,90,50,"ME",1,2.71,3.125,"2",1921
14,235,60,90,50,"ME",1,3.29,3.125,"2",1921
15,235,60,90,50,"ME",1,3.29,3.125,"2",1921
16,235,60,90,50,"ME",1,3.14,3.125,"2",1921
17,235,60,90,50,"ME",1,3,3.125,"2",1921
18,235,60,90,50,"ME",1,2.29,3.125,"2",1921
19,235,60,90,50,"ME",1,2.57,3.125,"2",1921
20,235,60,90,50,"ME",1,2.14,3.125,"2",1921
21,235,60,90,50,"ME",1,3.71,3.125,"2",1921
21,235,60,90,50,"ME",1,3.71,3.125,"1b",1922
22,235,60,90,50,"ME",1,3.86,3.125,"1b",1922
22,235,60,90,50,"ME",1,3.86,3.125,"2",1923
23,235,60,90,50,"ME",1,1.71,3.125,"2",1923
24,235,60,90,50,"ME",1,1.71,3.125,"2",1923
25,235,60,90,50,"ME",1,2.29,3.125,"2",1923
26,235,60,90,50,"ME",1,2.14,3.125,"2",1923
27,235,60,90,50,"ME",1,3,3.125,"2",1923
28,235,60,90,50,"ME",1,1.57,3.125,"2",1923
28,235,60,90,50,"ME",1,1.57,3.125,"1b",1924
29,235,60,90,50,"ME",1,2.86,3.125,"1b",1924
30,235,60,90,50,"ME",1,2.29,3.125,"1b",1924
31,235,60,90,50,"ME",1,3.71,3.125,"1b",1924
32,235,60,90,50,"ME",1,3.71,3.125,"1b",1924
33,235,60,90,50,"ME",1,6.57,3.125,"1b",1924
33,235,60,90,50,"ME",1,6.57,3.125,"2",1925
34,235,60,90,50,"ME",1,5.57,3.125,"2",1925
35,235,60,90,50,"ME",1,6.43,3.125,"2",1925
36,235,60,90,50,"ME",1,4.43,3.125,"2",1925
37,235,60,90,50,"ME",1,6.71,3.125,"2",1925
38,235,60,90,50,"ME",1,5.57,3.125,"2",1925
39,235,60,90,50,"ME",1,6,3.125,"2",1925
40,235,60,90,50,"ME",1,6.14,3.125,"2",1925
40,235,60,90,50,"ME",1,6.14,3.125,"1b",1926
41,235,60,90,50,"ME",1,5.57,3.125,"1b",1926
42,235,60,90,50,"ME",1,5,3.125,"1b",1926
43,235,60,90,50,"ME",1,8,3.125,"1b",1926
44,235,60,90,50,"ME",1,7.29,3.125,"1b",1926
44,235,60,90,50,"ME",1,7.29,3.125,"2",1927
45,235,60,90,50,"ME",1,8.71,3.125,"2",1927
