"wk","tr","vu","ve1","ve2","str","rl","nc","R0","stg","id"
0,334,75,75,50,"TS",1,0.86,2.5,"1",2668
1,334,75,75,50,"TS",1,1.29,2.5,"1",2668
2,334,75,75,50,"TS",1,0.71,2.5,"1",2668
3,334,75,75,50,"TS",1,0.86,2.5,"1",2668
4,334,75,75,50,"TS",1,0.43,2.5,"1",2668
5,334,75,75,50,"TS",1,1,2.5,"1",2668
6,334,75,75,50,"TS",1,0.86,2.5,"1",2668
7,334,75,75,50,"TS",1,0.86,2.5,"1",2668
8,334,75,75,50,"TS",1,0.86,2.5,"1",2668
9,334,75,75,50,"TS",1,1.43,2.5,"1",2668
10,334,75,75,50,"TS",1,2.14,2.5,"1",2668
11,334,75,75,50,"TS",1,1.29,2.5,"1",2668
12,334,75,75,50,"TS",1,1.43,2.5,"1",2668
13,334,75,75,50,"TS",1,1.57,2.5,"1",2668
14,334,75,75,50,"TS",1,0.57,2.5,"1",2668
15,334,75,75,50,"TS",1,1.29,2.5,"1",2668
16,334,75,75,50,"TS",1,1.71,2.5,"1",2668
17,334,75,75,50,"TS",1,1.57,2.5,"1",2668
18,334,75,75,50,"TS",1,1.71,2.5,"1",2668
19,334,75,75,50,"TS",1,1.29,2.5,"1",2668
20,334,75,75,50,"TS",1,1.14,2.5,"1",2668
21,334,75,75,50,"TS",1,2,2.5,"1",2668
22,334,75,75,50,"TS",1,3.14,2.5,"1",2668
23,334,75,75,50,"TS",1,1.43,2.5,"1",2668
24,334,75,75,50,"TS",1,2.29,2.5,"1",2668
25,334,75,75,50,"TS",1,1.86,2.5,"1",2668
26,334,75,75,50,"TS",1,1.86,2.5,"1",2668
27,334,75,75,50,"TS",1,3.71,2.5,"1",2668
28,334,75,75,50,"TS",1,2.71,2.5,"1",2668
29,334,75,75,50,"TS",1,3.29,2.5,"1",2668
30,334,75,75,50,"TS",1,3.14,2.5,"1",2668
31,334,75,75,50,"TS",1,4.14,2.5,"1",2668
32,334,75,75,50,"TS",1,3.29,2.5,"1",2668
33,334,75,75,50,"TS",1,4.29,2.5,"1",2668
34,334,75,75,50,"TS",1,2.14,2.5,"1",2668
35,334,75,75,50,"TS",1,3.43,2.5,"1",2668
36,334,75,75,50,"TS",1,3,2.5,"1",2668
37,334,75,75,50,"TS",1,4.71,2.5,"1",2668
38,334,75,75,50,"TS",1,3.29,2.5,"1",2668
39,334,75,75,50,"TS",1,4.57,2.5,"1",2668
40,334,75,75,50,"TS",1,3.57,2.5,"1",2668
41,334,75,75,50,"TS",1,5.14,2.5,"1",2668
42,334,75,75,50,"TS",1,4.14,2.5,"1",2668
43,334,75,75,50,"TS",1,4.86,2.5,"1",2668
44,334,75,75,50,"TS",1,4.29,2.5,"1",2668
45,334,75,75,50,"TS",1,5.29,2.5,"1",2668
46,334,75,75,50,"TS",1,6.57,2.5,"1",2668
47,334,75,75,50,"TS",1,6,2.5,"1",2668
48,334,75,75,50,"TS",1,5.57,2.5,"1",2668
49,334,75,75,50,"TS",1,5.14,2.5,"1",2668
50,334,75,75,50,"TS",1,4.29,2.5,"1",2668
51,334,75,75,50,"TS",1,4.57,2.5,"1",2668
52,334,75,75,50,"TS",1,4.71,2.5,"1",2668
0,983,75,75,50,"TS",1,0.86,2.5,"1",7245
1,983,75,75,50,"TS",1,1.14,2.5,"1",7245
2,983,75,75,50,"TS",1,1.29,2.5,"1",7245
3,983,75,75,50,"TS",1,1.57,2.5,"1",7245
4,983,75,75,50,"TS",1,1.71,2.5,"1",7245
5,983,75,75,50,"TS",1,1.86,2.5,"1",7245
6,983,75,75,50,"TS",1,2.14,2.5,"1",7245
7,983,75,75,50,"TS",1,3.14,2.5,"1",7245
8,983,75,75,50,"TS",1,3.29,2.5,"1",7245
9,983,75,75,50,"TS",1,4.43,2.5,"1",7245
10,983,75,75,50,"TS",1,4.71,2.5,"1",7245
11,983,75,75,50,"TS",1,5.43,2.5,"1",7245
12,983,75,75,50,"TS",1,4.29,2.5,"1",7245
13,983,75,75,50,"TS",1,4.86,2.5,"1",7245
14,983,75,75,50,"TS",1,3.57,2.5,"1",7245
15,983,75,75,50,"TS",1,1.71,2.5,"1",7245
16,983,75,75,50,"TS",1,2.43,2.5,"1",7245
17,983,75,75,50,"TS",1,3.14,2.5,"1",7245
18,983,75,75,50,"TS",1,4.57,2.5,"1",7245
19,983,75,75,50,"TS",1,4.57,2.5,"1",7245
20,983,75,75,50,"TS",1,2.14,2.5,"1",7245
21,983,75,75,50,"TS",1,3,2.5,"1",7245
22,983,75,75,50,"TS",1,2.71,2.5,"1",7245
23,983,75,75,50,"TS",1,3.57,2.5,"1",7245
24,983,75,75,50,"TS",1,4.86,2.5,"1",7245
25,983,75,75,50,"TS",1,5.43,2.5,"1",7245
26,983,75,75,50,"TS",1,3.86,2.5,"1",7245
27,983,75,75,50,"TS",1,3.71,2.5,"1",7245
